onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
3376.111939	1.9655941	6	1	1	2	11	4	6	3
3378.847376	1.7391787	6	2	7	2	4	1	10	7
3381.136216	1.8188748	6	3	1	1	1	5	10	9
3383.305108	2.0287447	6	4	2	1	9	6	11	10
3385.705058	1.9378381	6	5	2	2	7	5	10	8
3388.172505	1.8492369	6	6	2	1	5	4	6	3
3390.371325	1.9391668	6	7	6	2	9	3	9	4
3392.67017	1.7990539	6	8	6	1	7	1	5	1
3394.988995	1.9789758	6	9	2	2	9	5	11	5
3397.49771	1.8593132	6	10	3	2	8	3	7	9
3399.906506	2.0289486	6	11	6	2	6	6	3	11
3402.455178	1.9989579	6	12	6	1	7	5	2	4
3404.973957	1.8490126	6	13	4	1	5	4	11	2
3407.172813	1.8090651	6	14	2	2	8	2	8	3
3409.5116	1.9489877	6	15	6	1	2	6	8	8
3411.810437	1.8390572	6	16	7	1	4	3	10	5
3414.179266	1.8690302	6	17	5	2	11	2	11	4
3416.588026	1.9793225	6	18	3	2	9	5	2	1
3418.916806	1.7490845	6	19	7	2	2	2	1	2
3422.315258	1.758936	6	20	4	2	3	3	4	7
3424.424056	1.7690769	6	21	3	1	1	4	1	2
3426.782819	1.8990174	6	22	6	2	7	3	10	11
3429.201648	1.7293811	6	23	4	2	4	2	10	2
3431.47047	1.9789962	6	24	7	2	11	3	5	8
3433.969202	1.8490171	6	25	1	1	10	2	8	2
3436.368029	1.6591024	6	26	5	1	3	1	7	9
3438.546927	2.0189255	6	27	6	1	8	5	7	2
3441.115601	1.8790185	6	28	7	2	11	1	2	2
3443.524381	1.7590561	6	29	4	1	8	1	9	5
3445.803228	2.0489377	6	30	2	1	10	6	2	8
3448.371909	1.9089973	6	31	7	2	10	2	5	5
3450.630778	1.8690301	6	32	5	2	1	6	6	8
3453.049549	1.8192813	6	33	7	2	8	1	1	8
3455.378404	1.9389333	6	34	6	2	9	3	8	9
3457.807121	1.9889654	6	35	4	2	7	6	4	9
3460.146156	1.9887637	6	36	6	1	4	6	3	7
3462.484761	1.7192983	6	37	2	1	6	1	5	9
3464.554071	1.7487296	6	38	4	2	5	2	3	7
3466.852933	1.8186336	6	39	1	1	6	3	8	5
3469.031431	1.8590267	6	40	3	1	8	3	9	4
3471.250345	1.8691875	6	41	7	2	8	2	6	4
3473.609108	2.0690444	6	42	5	2	11	6	4	2
3476.227767	1.7390918	6	43	4	2	2	3	10	9
3478.506609	1.9489698	6	44	6	1	7	4	6	3
