onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
1554.692197	1.6758536	3	1	2	2	4	1	1	10
1557.047953	1.9487689	3	2	4	2	5	6	6	9
1559.356767	1.7988935	3	3	6	1	7	1	4	9
1561.505673	1.9388322	3	4	6	1	9	3	6	4
1563.815583	1.8479117	3	5	3	2	5	4	7	3
1566.193266	1.9188536	3	6	4	1	11	3	2	5
1568.721818	1.7590876	3	7	4	1	3	3	9	6
1571.040605	1.8492762	3	8	6	1	2	4	1	3
1573.399441	1.7690358	3	9	3	1	1	4	6	6
1575.728243	1.6790735	3	10	5	2	4	1	1	11
1577.967075	1.8490664	3	11	4	2	10	2	10	10
1580.395868	2.0289406	3	12	1	2	9	6	2	8
1582.974621	1.7589833	3	13	6	1	5	1	2	1
1585.273344	1.8090633	3	14	5	2	8	2	9	9
1587.632182	1.949242	3	15	1	1	10	4	1	9
1590.09128	1.9386125	3	16	6	2	9	3	9	5
1592.579631	1.8890012	3	17	2	2	7	4	6	9
1594.818484	1.7191464	3	18	4	1	6	1	5	8
1597.007398	1.7890336	3	19	1	1	2	4	6	7
1599.146287	1.8790018	3	20	2	2	9	3	6	8
1601.555419	1.8290093	3	21	5	2	9	2	4	3
1603.963859	2.0288954	3	22	6	1	11	4	2	8
1606.492925	1.8786665	3	23	3	1	9	3	9	5
1608.881342	1.9889544	3	24	7	2	4	6	5	3
1611.410073	1.689111	3	25	4	1	2	2	1	1
1613.629357	2.0284826	3	26	5	1	9	6	10	7
1616.197624	1.908965	3	27	7	2	10	2	3	9
1618.626378	1.9790597	3	28	6	1	6	5	3	2
1620.955149	1.819047	3	29	4	2	6	3	9	5
1623.134082	1.8490281	3	30	5	2	5	4	10	6
1625.532849	1.9493976	3	31	2	2	5	6	3	9
1627.831695	1.8890174	3	32	6	2	9	2	1	11
1630.240452	2.0289665	3	33	7	1	6	6	8	4
1632.779181	1.82941	3	34	1	2	4	4	2	7
1635.118003	1.8692352	3	35	1	1	1	6	7	10
1637.496777	1.7690382	3	36	3	2	1	4	9	9
1639.775896	1.82876	3	37	2	1	4	4	8	5
1641.9545	1.8190361	3	38	3	1	11	1	11	6
1644.403348	1.9089334	3	39	1	2	3	6	9	6
1646.672326	1.868797	3	40	5	1	1	6	6	1
1649.060871	1.9289586	3	41	6	2	1	6	3	11
1651.509609	1.9690002	3	42	2	1	11	4	11	7
1654.028369	1.6391128	3	43	4	2	2	1	10	10
1656.227248	1.8590326	3	44	5	2	8	3	2	4
1658.446311	1.9188001	3	45	7	2	3	5	2	7
1660.934858	1.9889455	3	46	6	2	9	4	2	4
1663.273965	1.9786334	3	47	3	1	9	5	5	3
1665.802377	1.9589761	3	48	7	2	10	3	7	10
1668.111205	1.7291771	3	49	1	1	4	2	11	6
1670.390038	1.9889501	3	50	7	1	4	6	3	9
1672.948727	1.7590452	3	51	3	2	8	1	2	8
1675.247552	2.0788886	3	52	7	2	11	5	1	11
1677.916209	1.7290482	3	53	4	1	4	2	8	2
1680.21504	1.8593303	3	54	2	2	8	3	1	4
1682.4239	1.8290331	3	55	2	1	9	2	2	4
1684.862678	1.859043	3	56	2	2	8	3	5	9
1687.251464	1.9289738	3	57	2	1	9	4	10	3
1689.620278	1.8690083	3	58	4	1	6	4	11	6
1692.019017	1.7190619	3	59	4	1	6	1	2	3
1694.307835	1.809027	3	60	4	2	8	2	11	7
1696.646798	1.7788882	3	61	5	1	4	3	7	7
1698.965483	2.0089353	3	62	1	1	8	6	2	1
1701.534161	1.9789537	3	63	1	1	9	5	4	8
1704.042911	1.8489912	3	64	7	1	7	2	10	8
1706.671576	1.9889557	3	65	7	1	9	4	4	10
1709.240265	1.6990839	3	66	4	1	5	1	2	11
1711.289211	1.6391425	3	67	2	1	2	1	2	4
1713.478101	2.0289411	3	68	6	1	6	6	7	9
1716.436591	1.9790203	3	69	6	2	6	5	2	10
1718.955324	1.6191399	3	70	4	2	1	1	1	2
1721.084196	1.8490783	3	71	3	2	5	4	6	5
1723.483025	1.8390599	3	72	5	1	7	3	11	7
1725.831811	1.6790951	3	73	6	2	1	1	5	6
1727.860793	1.8991146	3	74	7	1	2	5	7	4
1730.309516	1.9090203	3	75	2	1	3	6	5	5
1732.728316	1.9392842	3	76	2	1	7	5	4	11
1735.217036	1.8290195	3	77	7	2	1	4	8	2
1737.405901	1.9490001	3	78	1	1	10	4	11	1
1739.884674	1.9989299	3	79	3	1	10	5	3	9
1742.413374	1.6194505	3	80	5	1	1	1	11	10
1744.752154	1.9093127	3	81	5	1	8	4	3	8
1747.260873	1.8490169	3	82	2	1	5	4	11	2
1749.629699	1.9989144	3	83	4	1	10	5	1	7
1752.178391	1.7790831	3	84	7	2	1	3	4	8
1754.297695	1.8287341	3	85	7	1	6	2	5	2
1756.69608	1.9489943	3	86	5	2	10	4	6	7
1759.204843	1.8291223	3	87	3	1	4	4	1	7
1761.803505	1.9190199	3	88	3	2	6	5	9	1
1764.262271	2.0291539	3	89	1	1	9	6	3	3
1766.840956	2.0889009	3	90	6	1	9	6	6	8
1769.289703	1.9789664	3	91	7	1	6	5	5	5
1771.878401	1.9189512	3	92	2	2	6	5	4	11
1774.347125	1.8989947	3	93	1	2	10	3	8	4
1776.945819	1.8690237	3	94	5	2	1	6	2	10
1779.324577	1.6991159	3	95	4	2	5	1	10	9
1781.623425	1.9389923	3	96	6	2	4	5	5	9
1784.082191	1.8790421	3	97	1	2	4	5	2	7
1786.321046	2.1289134	3	98	7	2	11	6	7	2
1788.79979	1.6191315	3	99	5	2	1	1	6	2
1791.02864	1.9989276	3	100	4	2	10	5	6	8
1793.377444	1.8191189	3	101	1	2	11	1	5	7
1795.546291	1.749116	3	102	3	1	5	2	7	5
1797.645277	1.9789563	3	103	6	2	11	3	7	6
1799.974079	2.0689357	3	104	3	2	11	6	10	3
1802.39286	1.7991154	3	105	1	2	10	1	11	4
1804.751634	1.7490947	3	106	5	1	5	2	2	5
1807.220393	1.779067	3	107	6	1	1	3	10	10
1809.539236	1.9689622	3	108	7	2	8	4	2	7
1812.017976	1.9089601	3	109	3	1	8	4	10	5
1814.476709	1.7990642	3	110	4	2	5	3	10	11
1816.845521	1.8790044	3	111	5	2	4	5	9	5
1819.254295	2.0289655	3	112	7	2	6	6	9	10
1821.803122	1.9188526	3	113	3	2	11	3	6	6
1824.271732	1.8893837	3	114	5	1	2	6	2	6
1826.720461	1.8190472	3	115	1	2	11	1	10	11
1829.099223	1.9890305	3	116	6	1	4	6	5	4
1831.608011	1.9489718	3	117	7	1	2	6	11	4
1834.306755	1.928846	3	118	4	2	4	6	1	7
1836.835301	2.0089441	3	119	2	2	8	6	6	2
1839.533945	2.0289656	3	120	7	1	11	4	6	11
1842.092693	1.9789795	3	121	1	2	9	5	3	4
1844.671361	1.6790864	3	122	3	2	4	1	4	5
1846.70033	1.9189484	3	123	4	1	6	5	9	2
1849.288977	2.0689066	3	124	3	1	11	6	8	5
1851.937647	1.7391265	3	125	2	1	2	3	11	1
1854.296481	1.7790616	3	126	2	2	9	1	3	9
1856.605413	1.7789574	3	127	3	2	9	1	6	4
1858.734186	1.8490355	3	128	1	2	5	4	11	2
1861.312901	1.6591451	3	129	2	2	3	1	3	11
1863.321892	1.9689465	3	130	7	1	8	4	8	9
1865.810612	1.8792823	3	131	1	1	9	3	2	5
1868.239398	1.7590756	3	132	3	1	3	3	3	2
1870.638158	1.7790681	3	133	5	1	4	3	2	10
1872.976965	1.938987	3	134	6	2	4	5	7	2
1875.6356	1.6691412	3	135	3	2	1	2	7	6
1878.184388	1.8589681	3	136	1	1	3	5	7	10
1880.613098	1.8490437	3	137	2	1	5	4	9	10
1883.201785	1.8293355	3	138	6	2	1	4	7	11
1885.640543	1.7890219	3	139	5	2	2	4	9	9
1888.009341	1.8589897	3	140	5	1	3	5	4	7
