onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
1078.622802	1.8757104	2	1	3	1	9	3	4	9
1080.858548	1.818866	2	2	2	1	6	3	4	5
1083.127429	1.8189026	2	3	7	2	3	3	9	6
1085.476287	1.6189971	2	4	4	2	1	1	3	8
1087.636416	2.0077863	2	5	3	2	8	6	1	9
1090.003896	1.8690334	2	6	2	2	1	6	7	4
1092.222786	1.8890531	2	7	1	2	2	6	7	6
1094.471703	1.9091731	2	8	6	1	5	4	7	3
1096.890514	1.7790864	2	9	1	1	9	1	11	1
1099.219442	1.9389455	2	10	6	2	9	3	8	11
1101.598219	1.6991528	2	11	2	2	5	1	5	7
1103.847121	1.7391446	2	12	3	2	2	3	10	10
1105.936111	1.9190019	2	13	2	1	11	3	6	5
1108.374886	1.819121	2	14	6	2	8	1	9	9
1110.543875	1.8390842	2	15	1	1	2	5	4	4
1112.952677	1.9890768	2	16	6	2	4	6	10	3
1115.291524	1.7791097	2	17	7	1	1	3	4	2
1117.420518	2.0389796	2	18	7	1	9	5	3	5
1119.80962	1.9987129	2	19	3	1	10	5	4	6
1122.318287	1.9788522	2	20	3	2	9	5	11	3
1124.867283	1.8286996	2	21	3	2	4	4	1	2
1127.195745	1.8491052	2	22	6	2	2	4	10	8
1129.574591	1.8890751	2	23	7	2	4	4	1	3
1131.813513	1.7491292	2	24	2	1	5	2	4	2
1133.912505	1.9390035	2	25	3	1	7	5	4	5
1136.42125	1.9690226	2	26	1	1	6	6	10	9
1138.930055	1.899062	2	27	1	2	10	3	1	11
1141.418857	1.879018	2	28	6	1	1	5	2	3
1143.917659	1.6690876	2	29	1	2	1	2	8	11
1146.196526	1.8590703	2	30	1	1	3	5	2	3
1148.565345	1.9993105	2	31	7	2	7	5	1	10
1151.134071	2.1089959	2	32	6	1	10	6	8	3
1153.80282	1.9889895	2	33	7	2	9	4	9	2
1156.331554	2.0090108	2	34	7	2	10	4	7	8
1158.700411	1.7294097	2	35	5	2	4	2	9	5
1160.969323	1.849058	2	36	6	1	2	4	10	11
1163.168218	1.8590834	2	37	4	2	3	5	10	7
1165.447122	1.8390794	2	38	6	1	4	3	5	9
1167.935895	1.9390188	2	39	7	2	9	3	1	6
1170.34472	1.7191527	2	40	1	2	1	3	5	10
1172.583646	2.0189776	2	41	5	1	11	5	4	7
1175.112413	1.6791235	2	42	4	1	4	1	9	8
1177.151407	1.8790886	2	43	7	1	1	5	8	9
1179.54026	1.9290197	2	44	5	2	4	6	11	8
1182.028988	1.8690755	2	45	5	1	6	4	3	6
1184.437791	1.7790509	2	46	1	2	9	1	7	1
1186.756609	1.7590615	2	47	2	1	8	1	1	1
1189.045439	1.8590331	2	48	4	1	3	5	7	1
1191.254255	1.7891162	2	49	6	1	4	2	8	4
1193.393227	1.859022	2	50	7	1	5	3	5	3
1195.801962	1.749115	2	51	4	2	5	2	1	11
1198.100818	1.8590192	2	52	5	1	3	5	9	8
1200.459643	1.6690918	2	53	4	2	1	2	1	9
1202.658498	1.928989	2	54	5	1	9	4	9	7
1205.097254	1.7593352	2	55	4	1	3	3	7	9
