onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
2616.207734	1.9956178	5	1	5	2	10	5	7	8
2618.743238	1.8089112	5	2	5	1	8	2	2	10
2621.062129	1.6189705	5	3	1	2	1	1	8	3
2623.200977	1.7889605	5	4	2	1	2	4	6	11
2625.49085	1.758122	5	5	3	2	3	3	10	5
2627.608667	1.7791406	5	6	7	1	1	3	10	6
2629.737508	1.9589913	5	7	3	1	8	5	9	4
2632.176304	1.8390485	5	8	1	1	7	3	9	4
2634.515096	1.7591093	5	9	4	1	8	1	1	6
2636.763962	1.7391238	5	10	5	1	7	1	6	8
2638.852923	1.9889682	5	11	3	1	7	6	4	9
2641.201723	1.9889688	5	12	6	1	4	6	5	8
2643.550565	1.8590402	5	13	4	1	3	5	1	6
2645.91937	1.8190142	5	14	4	1	11	1	6	10
2648.248176	1.849048	5	15	4	1	10	2	2	6
2650.447091	1.8290174	5	16	3	2	9	2	1	6
2652.625971	1.8493134	5	17	7	1	7	2	3	7
2654.824848	1.869045	5	18	5	2	1	6	2	5
2657.043749	1.8989537	5	19	1	2	10	3	4	2
2659.292607	1.6391128	5	20	2	1	2	1	2	2
2661.681388	1.9690078	5	21	5	2	11	4	3	4
2664.170147	1.9090122	5	22	1	1	3	6	2	9
2666.56892	1.7890719	5	23	3	1	2	4	8	4
2668.847758	1.9290246	5	24	7	1	6	4	11	4
2671.266567	1.8890221	5	25	6	2	4	4	8	2
2673.665373	1.7990671	5	26	7	2	2	3	3	7
2675.954217	1.8690305	5	27	3	2	11	2	1	4
2678.322976	1.949004	5	28	7	1	7	4	8	9
2680.761796	1.8690263	5	29	1	2	1	6	8	9
2683.140596	1.7390825	5	30	6	1	4	1	5	3
2685.389444	1.8590599	5	31	5	1	3	5	1	8
2687.73827	1.9490563	5	32	5	1	5	6	4	8
2690.177352	1.7287998	5	33	6	2	1	2	5	11
2692.255998	1.7190829	5	34	1	1	1	3	3	6
2694.47488	1.7390845	5	35	3	2	7	1	7	3
2696.563793	1.8090934	5	36	2	2	8	2	11	4
2698.902643	1.909011	5	37	7	1	10	2	11	11
2701.33138	1.7990418	5	38	1	2	10	1	7	2
2703.640225	1.96896	5	39	6	1	3	6	7	7
2705.959056	1.7790534	5	40	6	1	1	3	3	6
