onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
764.5699987	1.620627	1	1	5	2	1	1	9	2
766.7505766	2.0187472	1	2	7	2	8	5	2	5
769.2593527	1.8588785	1	3	1	2	3	5	3	3
771.4782046	1.8189185	1	4	4	2	6	3	10	3
773.798154	1.7984951	1	5	7	2	2	3	4	4
776.0958711	1.8790938	1	6	2	1	4	5	3	8
778.4746014	1.6891581	1	7	2	2	2	2	10	3
780.6335531	1.8590706	1	8	5	1	8	3	2	3
783.0124121	1.8091494	1	9	1	2	3	4	4	10
785.3613785	1.679086	1	10	6	2	1	1	3	1
787.5502666	1.8491125	1	11	4	1	10	2	9	10
789.749183	2.0289385	1	12	5	1	9	6	8	6
792.1280531	1.8989644	1	13	1	1	10	3	7	3
794.5268657	1.8590281	1	14	5	2	8	3	1	7
796.8956996	2.0689717	1	15	6	2	8	6	5	3
799.4644669	1.899038	1	16	6	2	2	5	2	8
801.8932574	1.829095	1	17	2	1	9	2	7	8
804.0722058	1.9590348	1	18	6	1	5	5	5	7
806.521032	1.9789907	1	19	5	2	9	5	7	5
809.0098232	2.0489537	1	20	7	2	7	6	8	9
811.5785882	1.7191418	1	21	5	1	6	1	2	2
813.7974953	1.7291359	1	22	1	2	4	2	11	2
815.8764799	2.0292623	1	23	4	2	9	6	9	2
818.4255518	1.7687824	1	24	4	2	1	4	4	11
820.5442277	2.1089359	1	25	6	1	10	6	7	5
823.1429267	1.7793269	1	26	3	2	4	3	10	2
825.4218229	2.0089609	1	27	6	2	5	6	9	8
827.9205756	1.7990988	1	28	5	2	5	3	3	7
830.2095281	1.9290134	1	29	5	2	4	6	6	8
832.648345	1.8890262	1	30	2	2	2	6	3	3
834.8972144	1.9590453	1	31	6	1	10	3	3	2
837.5059369	1.7191101	1	32	3	1	6	1	9	11
839.7248213	1.8091002	1	33	1	1	8	2	5	5
842.023708	1.8790444	1	34	5	2	4	5	6	9
844.4225442	1.929018	1	35	4	1	9	4	4	4
846.8414049	1.7991007	1	36	1	1	5	3	9	8
849.1302928	1.849291	1	37	2	1	10	2	8	6
851.3291961	2.018968	1	38	3	2	11	5	5	5
853.8380022	1.859067	1	39	2	1	8	3	9	5
856.206868	1.9290056	1	40	4	1	9	4	7	8
858.635645	1.7491579	1	41	5	2	5	2	9	3
860.8845813	1.8290829	1	42	4	1	9	2	3	5
863.2434318	1.869048	1	43	7	2	8	2	6	10
865.4724357	2.0288935	1	44	7	2	11	4	6	10
868.0210677	2.0489416	1	45	7	2	7	6	2	5
870.5798492	1.7191069	1	46	5	2	1	3	9	9
872.7687771	1.879047	1	47	1	1	4	5	4	5
875.147775	1.6789887	1	48	4	1	4	1	4	11
877.3365533	1.9989621	1	49	7	1	7	5	1	11
879.8453136	1.8890648	1	50	6	1	9	2	2	11
882.2441262	1.8490508	1	51	7	1	2	4	5	7
884.5929942	1.8790593	1	52	1	2	9	3	1	7
886.9718414	1.7690713	1	53	1	1	1	4	4	8
889.2407206	1.6991475	1	54	1	1	5	1	8	5
891.2897211	1.8090918	1	55	7	1	5	2	1	3
893.5985892	2.0189324	1	56	2	1	11	5	5	1
896.1572756	1.7091451	1	57	4	1	3	2	5	7
898.3862514	1.9690087	1	58	4	2	6	6	3	11
900.7750712	1.7891036	1	59	3	2	7	2	4	4
903.0539565	1.8090516	1	60	3	1	3	4	2	6
905.362789	1.639174	1	61	2	2	2	1	8	6
907.3518602	1.9089624	1	62	4	2	8	4	8	6
909.7506658	1.9789451	1	63	7	1	6	5	4	5
912.2693555	1.729106	1	64	7	2	1	2	3	11
914.5381941	1.889008	1	65	5	1	2	6	4	1
916.9669703	1.6391613	1	66	4	2	2	1	2	4
918.955951	1.8190177	1	67	6	2	3	3	6	2
921.3247425	1.9489132	1	68	7	2	2	6	6	6
923.7834179	1.8690189	1	69	5	1	6	4	4	5
926.1622685	1.7490761	1	70	1	2	5	2	8	5
928.4011161	1.8589704	1	71	7	2	5	3	8	5
930.6099913	2.1288306	1	72	6	1	11	6	10	2
933.0887205	1.8790211	1	73	4	2	9	3	9	3
935.8472967	1.7390862	1	74	4	1	7	1	3	6
938.0861636	1.8090402	1	75	3	2	3	4	8	7
940.3849902	1.9889508	1	76	6	2	9	4	2	9
942.883695	1.9090956	1	77	1	2	8	4	8	2
945.2624774	1.8090351	1	78	4	2	8	2	10	5
947.6112799	1.9492747	1	79	2	1	10	4	4	11
950.0600244	1.7594879	1	80	1	2	8	1	6	3
952.3188694	1.7390613	1	81	6	2	4	1	9	2
954.6476945	1.7590115	1	82	6	1	5	1	2	10
956.9265324	1.8489787	1	83	3	1	5	4	3	1
959.4051962	1.8990469	1	84	1	1	10	3	6	7
961.8439859	1.799072	1	85	4	1	5	3	11	11
963.992933	1.8789779	1	86	7	1	6	3	9	10
966.3916585	1.6791139	1	87	5	1	4	1	6	10
968.5705767	1.6191464	1	88	1	2	1	1	8	8
970.5395696	1.8990026	1	89	5	1	10	3	9	5
972.9583367	1.8593501	1	90	6	1	10	1	7	8
975.1771992	1.8390392	1	91	2	1	7	3	8	4
977.5160047	1.8190307	1	92	4	1	1	5	7	1
979.8647836	2.0289441	1	93	5	2	9	6	11	9
982.4434842	1.7690594	1	94	2	2	6	2	3	11
984.7523081	1.839004	1	95	1	1	7	3	2	2
987.1010546	1.9689971	1	96	3	1	6	6	7	3
989.6197992	1.9389823	1	97	6	1	9	3	3	10
992.0785263	1.7890672	1	98	2	2	2	4	3	1
994.3773639	1.9489693	1	99	7	1	2	6	10	2
996.8560551	1.8590048	1	100	3	2	3	5	11	10
999.064972	1.8290442	1	101	7	1	1	4	6	7
1001.413768	1.9189493	1	102	3	2	6	5	7	9
1003.882523	1.8490164	1	103	3	1	5	4	9	9
1006.281293	1.8090047	1	104	2	2	3	4	2	5
1008.580126	1.8290248	1	105	5	2	4	4	6	5
1010.938919	1.9889567	1	106	3	1	7	6	7	4
1013.427653	1.779037	1	107	3	2	4	3	4	8
1015.72644	1.6890791	1	108	2	2	2	2	5	11
1017.765364	1.7690728	1	109	6	1	3	2	8	7
1020.024264	1.8790635	1	110	4	2	9	3	10	2
1022.253138	1.8289732	1	111	2	2	4	4	9	2
1024.431958	1.8690234	1	112	3	1	11	2	7	3
1026.780823	1.8290415	1	113	4	2	9	2	4	3
1029.11961	1.8190475	1	114	1	2	6	3	8	9
1031.428431	1.9889562	1	115	2	1	7	6	1	9
1033.927128	1.8591494	1	116	3	1	8	3	4	11
1036.295947	1.7890599	1	117	1	2	2	4	7	4
1038.574781	1.8590438	1	118	5	1	8	3	3	4
1040.943581	1.7690421	1	119	3	2	6	2	1	1
