onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
107329.5562	1.7457752	6	1	1	2	5	2	9	9
107331.6619	1.8489197	6	2	2	2	10	2	7	8
107334.0008	1.9288373	6	3	6	2	11	2	9	9
107336.4296	1.8588631	6	4	1	2	8	3	1	7
107338.8294	1.6980769	6	5	4	1	5	1	2	11
107341.0571	1.9490781	6	6	7	2	2	6	4	4
107343.5058	1.7292039	6	7	3	2	4	2	4	10
107345.7247	1.8690318	6	8	5	1	11	2	5	4
107347.9436	2.0489332	6	9	6	1	7	6	4	1
107350.5023	1.8690102	6	10	4	1	11	2	4	10
107352.8611	1.809025	6	11	3	2	3	4	1	9
107355.02	1.7591515	6	12	3	1	3	3	2	7
107357.2789	1.8793147	6	13	7	2	11	1	8	5
107359.6278	1.9989424	6	14	7	1	7	5	3	6
107361.9865	1.9489838	6	15	4	2	10	4	1	1
107364.2954	1.7890256	6	16	7	1	4	2	5	4
107366.5842	1.86901	6	17	1	2	11	2	11	4
107368.963	1.9089996	6	18	5	1	8	4	1	9
107371.3518	1.8190798	6	19	3	1	11	1	11	8
107373.6807	2.0489286	6	20	3	1	10	6	11	11
107376.0794	1.8690695	6	21	2	2	6	4	4	9
107378.4883	1.7790678	6	22	6	2	6	1	3	1
107380.7571	1.9290276	6	23	5	2	4	6	3	6
107383.1859	1.7690849	6	24	5	2	1	4	4	1
107385.4747	2.0089677	6	25	7	1	5	6	8	1
107388.0035	1.8790529	6	26	2	1	4	5	11	9
107390.3723	1.6591292	6	27	4	2	3	1	11	2
107392.5712	1.7990572	6	28	1	2	5	3	11	10
107394.8505	1.9685383	6	29	1	1	6	6	3	11
107397.3088	1.7291121	6	30	1	2	4	2	6	3
107399.5576	1.6692005	6	31	3	2	1	2	8	9
107402.8061	1.8290507	6	32	6	1	6	2	3	10
107405.1349	1.7593886	6	33	1	2	8	1	11	10
107407.3737	1.9689987	6	34	4	1	11	4	10	7
107409.8625	1.8792897	6	35	2	1	4	5	9	1
107412.1014	1.8790457	6	36	7	1	1	5	6	9
107414.3303	1.9390038	6	37	4	2	7	5	6	10
107416.799	1.7391154	6	38	7	2	4	1	9	3
107419.0479	1.8190685	6	39	2	1	1	5	4	8
107421.3568	1.7790573	6	40	7	1	1	3	9	2
107423.6156	1.8790289	6	41	5	2	9	3	2	7
107426.0044	1.879051	6	42	7	2	11	1	11	6
107428.4132	1.8290613	6	43	6	1	1	4	2	2
107430.752	1.759101	6	44	5	1	3	3	3	9
107433.0309	1.7990684	6	45	6	1	2	3	6	10
107435.3297	2.0389475	6	46	7	1	9	5	1	5
107437.8884	1.8990261	6	47	3	1	5	5	6	10
107440.1373	1.9289876	6	48	4	2	4	6	3	7
107442.4262	1.9689892	6	49	6	1	3	6	2	9
107444.905	1.8292768	6	50	1	2	4	4	4	4
107447.2438	1.8890549	6	51	1	1	7	4	11	9
107449.4827	1.8190333	6	52	4	1	1	5	7	5
107451.8115	2.0089565	6	53	7	2	10	4	11	8
107454.1803	2.0290351	6	54	5	2	9	6	8	5
107456.709	1.9193122	6	55	6	2	8	3	11	3
107459.1178	1.7590559	6	56	1	2	3	3	3	9
107461.2267	1.8890362	6	57	5	1	2	6	7	11
