onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
106599.6626	1.6357892	4	1	1	1	2	1	9	8
106601.6584	2.0288313	4	2	6	2	11	4	7	2
106604.1771	1.8588986	4	3	5	1	3	5	1	2
106606.586	1.7488998	4	4	4	1	5	2	11	10
106608.8458	1.9279778	4	5	3	2	4	6	9	10
106611.3035	1.8791357	4	6	7	1	11	1	2	1
106613.7122	1.8690248	4	7	4	1	6	4	10	10
106616.101	1.7590807	4	8	2	1	3	3	8	10
106618.3698	1.729108	4	9	3	1	4	2	5	2
106620.4488	1.7590715	4	10	6	2	5	1	2	5
106622.7177	1.9489957	4	11	7	1	2	6	9	8
106625.1764	2.038953	4	12	6	1	9	5	10	6
106627.7252	1.84905	4	13	4	1	5	4	7	11
106630.0543	1.8087753	4	14	6	2	5	2	11	5
106632.3528	2.0289473	4	15	6	2	6	6	6	11
106634.8916	1.7690696	4	16	7	2	3	2	7	1
106637.1604	1.8290464	4	17	2	2	9	2	2	6
106639.3393	1.7290892	4	18	6	1	1	2	5	7
106641.5982	1.6191409	4	19	1	1	1	1	2	10
106643.7271	1.8690379	4	20	1	1	1	6	6	9
106646.0759	2.0689388	4	21	2	1	11	6	5	11
106648.5147	1.7890773	4	22	4	2	7	2	6	6
106650.7936	1.8790452	4	23	4	2	4	5	10	11
106653.1624	1.6991127	4	24	5	2	5	1	2	9
106655.3913	1.8590414	4	25	2	1	8	3	8	1
106657.7801	1.8190766	4	26	4	2	6	3	10	9
106660.1089	1.878998	4	27	7	2	6	3	3	6
106662.5376	1.869045	4	28	3	2	1	6	10	11
106664.8965	1.909002	4	29	6	2	5	4	2	7
106667.3053	1.9090244	4	30	5	2	3	6	11	8
106669.5842	1.739087	4	31	6	2	4	1	10	4
106671.6831	1.73911	4	32	1	2	2	3	7	5
106674.2118	1.7190994	4	33	4	2	6	1	3	9
106676.2808	1.6391666	4	34	5	2	2	1	5	8
106678.2698	1.9689925	4	35	2	2	6	6	5	5
106680.7485	1.8690511	4	36	3	1	6	4	11	4
106683.1174	1.9090102	4	37	1	1	8	4	4	11
106685.5161	1.8090719	4	38	3	2	3	4	2	9
106687.855	1.6791325	4	39	5	2	4	1	11	9
106690.0438	1.7890744	4	40	2	2	2	4	11	2
106692.3727	1.7990279	4	41	7	1	7	1	9	9
106694.7015	1.839034	4	42	5	2	7	3	5	1
106697.0214	2.037952	4	43	7	1	9	5	3	8
106699.5491	1.7191094	4	44	3	2	6	1	7	9
106701.8679	1.8091061	4	45	3	2	3	4	2	4
106704.1668	1.8693323	4	46	1	1	11	2	3	3
106706.3857	1.9689704	4	47	1	2	11	4	5	1
106708.8644	1.7091012	4	48	3	1	3	2	5	7
106711.0233	1.769103	4	49	3	2	6	2	2	7
106713.1523	1.6193527	4	50	2	1	1	1	7	2
106715.3112	1.7793538	4	51	2	2	4	3	1	9
106717.4501	2.048952	4	52	1	1	10	6	2	9
106720.0188	1.729114	4	53	3	1	4	2	4	11
106722.2877	1.9390235	4	54	7	1	4	5	11	2
106724.5766	1.899042	4	55	5	2	5	5	5	1
106726.9953	1.7290898	4	56	2	2	4	2	10	5
106729.2042	1.8890424	4	57	3	2	2	6	5	10
106731.593	1.8390695	4	58	7	1	4	3	1	3
