onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
5800.923737	1.8357773	6	1	4	2	7	3	6	4
5803.249642	1.97896	6	2	7	2	6	5	6	8
5805.75815	1.8088785	6	3	4	2	8	2	1	2
5808.086932	1.9088372	6	4	7	2	5	4	11	2
5810.596756	1.7580643	6	5	5	1	8	1	4	6
5812.844394	1.8089614	6	6	4	1	8	2	2	1
5815.13316	2.0691071	6	7	7	1	8	6	8	2
5817.731858	2.0889045	6	8	6	1	9	6	3	2
5820.380502	1.9089967	6	9	5	1	3	6	8	9
5822.79955	1.7887616	6	10	2	2	7	2	7	9
5825.068102	1.7890535	6	11	3	2	7	2	5	8
5827.236974	1.7690808	6	12	2	1	6	2	6	4
5829.495813	1.8690414	6	13	4	2	6	4	9	8
5831.904594	1.9090143	6	14	3	2	8	4	9	8
5834.263387	1.619119	6	15	1	2	1	1	11	4
5836.422254	1.9190203	6	16	7	2	3	5	5	3
5838.861078	1.9989518	6	17	6	2	7	5	10	7
5841.429749	1.8190434	6	18	4	1	11	1	10	6
5843.778561	1.8490219	6	19	5	1	5	4	7	11
5846.147348	1.7990018	6	20	5	2	10	1	7	9
5848.29619	2.068919	6	21	2	1	11	6	7	7
5850.884871	1.809048	6	22	1	2	3	4	11	11
5853.193723	1.9693029	6	23	2	1	6	6	2	9
5855.612481	1.8490348	6	24	2	1	5	4	1	5
5858.001249	1.9290141	6	25	5	2	9	4	5	3
5860.69992	1.9789315	6	26	6	2	6	5	2	7
5863.028735	1.8489971	6	27	7	1	2	4	9	6
5865.387482	1.8689933	6	28	5	1	1	6	2	6
5867.606365	1.779066	6	29	7	1	6	1	5	6
5869.915485	1.7987062	6	30	2	1	10	1	11	9
5872.074031	1.8191149	6	31	1	1	6	3	4	7
5874.462894	1.8290575	6	32	1	1	4	4	3	2
5876.77171	1.8690087	6	33	5	2	1	6	10	6
5879.210473	1.8990083	6	34	2	1	5	5	9	2
5881.599248	1.7290864	6	35	4	1	4	2	6	1
