onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
5744.394438	1.9655362	4	1	2	2	5	6	4	6
5746.869888	1.7189166	4	2	7	2	3	1	8	8
5748.938852	1.9688365	4	3	6	1	3	6	11	8
5751.257694	1.7689015	4	4	1	2	6	2	8	10
5753.537672	1.9178595	4	5	6	1	8	3	1	11
5756.035136	1.8091129	4	6	4	1	3	4	6	5
5758.193968	1.7793823	4	7	4	1	4	3	5	9
5760.322872	1.7490986	4	8	6	1	2	2	2	7
5762.421817	1.9689705	4	9	1	2	6	6	3	10
5764.920542	1.7290905	4	10	5	1	4	2	8	7
5767.249322	1.9789558	4	11	6	1	6	5	9	11
5769.798337	1.8087709	4	12	7	1	5	2	11	5
5772.15685	1.7790432	4	13	4	2	4	3	2	9
5774.425699	2.0089524	4	14	2	2	8	6	5	11
5776.924751	1.9886383	4	15	3	1	7	6	1	8
5779.423154	1.7989957	4	16	3	2	10	1	10	7
5781.691933	1.8490319	4	17	1	2	10	2	1	6
5784.080781	1.7990424	4	18	3	1	10	1	9	8
5786.429583	1.7491046	4	19	1	2	5	2	10	1
5788.688433	1.8191809	4	20	3	2	1	5	4	10
5791.037222	1.7091196	4	21	1	1	3	2	2	4
5793.286109	1.8490324	4	22	4	1	10	2	9	9
5795.484985	1.9289988	4	23	6	1	6	4	4	4
5797.91373	1.958962	4	24	2	1	8	5	3	9
5800.382452	1.9889294	4	25	1	2	7	6	11	8
5802.901167	1.8090239	4	26	2	1	3	4	5	5
5805.060105	1.9889964	4	27	6	2	4	6	7	3
5807.548835	1.7490764	4	28	5	1	5	2	3	10
5809.817668	1.9489991	4	29	7	2	2	6	3	10
5812.336415	1.9089696	4	30	3	2	3	6	7	7
5814.785135	1.8490101	4	31	6	2	7	2	9	2
5817.153902	1.7390924	4	32	1	2	7	1	11	9
5819.243265	1.8486723	4	33	3	2	10	2	8	8
5821.581704	1.7791167	4	34	7	2	1	3	3	7
5823.71063	1.9690721	4	35	7	2	8	4	7	10
5826.049458	1.9689571	4	36	2	2	6	6	3	11
5828.548155	1.9089642	4	37	5	2	3	6	1	5
5830.986934	1.7490887	4	38	2	1	5	2	8	7
5833.225779	1.7290944	4	39	2	2	4	2	10	2
5835.564589	1.8190184	4	40	2	1	6	3	6	1
5837.893415	1.8090429	4	41	5	2	3	4	2	4
5840.132584	1.7987549	4	42	4	2	5	3	4	11
5842.501067	2.0489235	4	43	7	2	7	6	6	6
5844.899939	1.888928	4	44	4	2	2	6	7	9
5847.368588	1.9689541	4	45	5	1	11	4	5	4
5849.87729	1.7590964	4	46	5	2	8	1	5	8
5852.066171	1.879048	4	47	4	1	4	5	9	9
5854.624871	1.8691828	4	48	2	2	1	6	2	3
5857.013674	1.689099	4	49	1	1	2	2	11	9
5859.232511	1.8194651	4	50	7	1	3	3	7	4
5861.401423	1.6791465	4	51	7	1	1	1	8	4
5863.430405	1.9889716	4	52	7	2	4	6	2	1
5865.889138	1.9790044	4	53	7	2	11	3	4	2
5868.387884	1.9989122	4	54	1	1	10	5	5	5
5870.936582	1.9090263	4	55	6	2	5	4	6	11
5873.455309	1.8490162	4	56	5	1	5	4	10	2
5875.844045	1.9689719	4	57	7	1	8	4	2	4
5878.322831	1.9889663	4	58	5	2	7	6	2	5
5880.861543	1.6891235	4	59	2	1	2	2	4	11
5883.24035	1.8790062	4	60	1	1	9	3	4	4
5885.71908	1.8490443	4	61	6	2	7	2	4	8
5888.047866	1.9793739	4	62	1	1	9	5	3	4
5890.536633	1.6194072	4	63	4	2	1	1	2	5
5892.715486	1.9993192	4	64	7	2	7	5	6	1
5895.244243	1.9089542	4	65	4	1	3	6	2	9
5897.53306	1.7593159	4	66	3	1	3	3	2	10
5899.651956	2.0089679	4	67	3	1	8	6	2	10
5902.150676	1.8390734	4	68	4	1	2	5	7	11
5904.49947	1.8290748	4	69	1	1	9	2	3	4
5906.888267	2.1289264	4	70	7	1	11	6	5	4
5909.6069	1.9190138	4	71	7	2	8	3	10	7
5912.085666	1.9889886	4	72	6	2	4	6	8	2
5914.434471	1.9089856	4	73	1	2	3	6	8	1
5916.703314	1.8889881	4	74	3	1	7	4	8	3
5918.94215	1.6791024	4	75	3	2	4	1	1	3
5920.971134	1.8190288	4	76	4	1	11	1	9	3
5923.299903	1.6691494	4	77	1	2	1	2	2	7
