onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
262.282223	1.7056672	7	1	4	2	3	2	10	5
264.5378675	1.9288095	7	2	4	2	4	6	4	4
266.9967237	1.9887379	7	3	4	1	7	6	8	8
269.5254163	1.7589549	7	4	3	1	3	3	5	11
271.8855311	1.6501502	7	5	1	2	2	1	5	2
274.1253671	1.898986	7	6	1	2	10	3	1	10
276.6019025	1.8590731	7	7	2	1	3	5	10	9
278.810712	1.8590558	7	8	2	1	8	3	2	9
281.139586	1.9291089	7	9	5	2	4	6	3	9
283.4184534	1.8392857	7	10	7	2	4	3	11	5
285.8173596	1.9390275	7	11	2	2	7	5	2	3
288.1062451	1.9190337	7	12	2	2	11	3	5	5
290.3751484	1.8290876	7	13	2	2	4	4	4	2
292.7642749	1.7188562	7	14	3	1	6	1	1	5
295.0128962	1.8090429	7	15	1	1	3	4	9	9
297.3817421	1.7591353	7	16	6	1	5	1	8	2
299.6606482	1.8290375	7	17	7	2	6	2	7	8
302.0694811	1.8290913	7	18	6	2	1	4	2	6
304.4886347	1.838756	7	19	4	1	2	5	1	9
306.8871308	1.6891587	7	20	5	1	2	2	8	7
309.1260367	1.7591193	7	21	5	1	3	3	10	4
311.294982	1.8890721	7	22	5	1	7	4	8	1
313.713777	1.8790775	7	23	6	2	6	3	5	9
315.9427439	1.8990447	7	24	7	2	2	5	8	7
318.4015365	2.019026	7	25	3	2	11	5	4	1
320.9802848	1.8590701	7	26	2	2	3	5	3	9
323.4091062	1.9190917	7	27	7	1	3	5	9	5
325.8979288	2.0089493	7	28	4	1	8	6	2	6
328.4766663	1.8390982	7	29	5	2	2	5	8	3
330.915483	1.7994008	7	30	5	1	10	1	2	1
333.2543616	1.879064	7	31	2	1	9	3	4	8
335.723165	1.8490822	7	32	6	2	7	2	9	3
338.1219609	1.7491548	7	33	3	2	5	2	2	10
340.5008492	1.9290117	7	34	3	2	9	4	10	2
342.9596289	1.8690663	7	35	4	1	6	4	6	8
345.3484557	2.0090855	7	36	3	2	8	6	9	3
347.8972638	2.0590097	7	37	6	1	10	5	9	9
350.545965	1.619208	7	38	4	1	1	1	10	11
352.5150058	2.1291892	7	39	7	2	11	6	9	7
355.1838646	1.8989062	7	40	6	1	7	3	3	11
357.5925649	1.7590914	7	41	2	2	3	3	6	11
359.7015052	1.8590825	7	42	7	1	10	1	4	5
362.0803636	1.8490877	7	43	6	1	7	2	11	1
364.4891727	1.8693969	7	44	1	2	6	4	2	10
366.7081345	1.9589591	7	45	3	1	8	5	8	8
369.0170059	1.7890981	7	46	4	2	2	4	5	9
371.3558757	1.7691908	7	47	7	1	3	2	10	5
373.6847588	1.7990909	7	48	1	2	10	1	11	10
376.0336218	1.8690568	7	49	1	1	6	4	2	11
378.4424419	1.7491272	7	50	5	2	5	2	3	2
380.7413381	1.819084	7	51	2	1	6	3	7	8
382.9102868	1.8490669	7	52	1	1	10	2	10	5
385.2891317	1.7191472	7	53	6	1	3	1	4	11
