,onset,duration,run_number,trial_number,trial_sequence,saccade_direction,fixation_duration,post_stim_duration,spatial_jitter_x,spatial_jitter_y,trial_onset,trial_offset,check_fix_onset,fix_onset,fix_offset,s1_onset,s1_offset,s2_onset,s2_offset,s3_onset,s3_offset,fix_duration,s1_duration,s2_duration,s3_duration,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,jitter_x_trial,jitter_y_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,time_independant_sac
115,13667.03315,1.8690335,1,116,7,1,8,2,1,7,13616433.0,13618302.0,0.0,13616441.0,13617293.0,13616783.0,13616783.0,13616813.0,13616813.0,13616843.0,13616843.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,13669.46191,1.7290983,1,117,7,1,1,2,7,3,13618860.0,13620590.0,0.0,13618871.0,13619581.0,13619071.0,13619071.0,13619102.0,13619102.0,13619131.0,13619131.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6992294921432263,-4.184992356441379,4.046531070868463,0.7649986027903605,13619689.0,13619764.0,75.0,171.98954125871964,5.884222837830156,6.159912911313926,2.550000572882051,108.0,2.579776766065756,0.5000000000000001,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,13671.72076,1.7790601,1,118,6,1,1,3,3,10,13621120.0,13622900.0,0.0,13621129.0,13621890.0,13621330.0,13621330.0,13621360.0,13621360.0,13621390.0,13621390.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.121536413140617,-5.586912872867151,7.189602253373652,6.002296729585898,13622127.0,13622173.0,46.0,273.9237674051057,4.620528252688947,4.969335320077274,2.8817141300684956,237.0,2.8700864983393366,-1.5000000000000002,2.0000000000000004,1.0,-1.121536413140617,-5.586912872867151,7.189602253373652,6.002296729585898,13622127.0,13622173.0,46.0,273.9237674051057,4.620528252688947,4.969335320077274,2.8817141300684956,2.8700864983393366,1.0
118,13674.0196,1.798991,1,119,4,2,5,3,8,2,13623418.0,13625218.0,0.0,13623429.0,13624209.0,13623709.0,13623709.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.246151570156242,6.220373254363243,3.5134551214127376,1.4746126913515538,13624281.0,13624342.0,61.0,255.53152274350163,5.3758496833759155,5.633852786794596,0.3889959495466492,72.0,0.4094903823483998,1.0000000000000002,-2.0000000000000004,1.0,1.246151570156242,6.220373254363243,3.5134551214127376,1.4746126913515538,13624281.0,13624342.0,61.0,255.53152274350163,5.3758496833759155,5.633852786794596,0.3889959495466492,0.4094903823483998,1.0
119,13676.35837,1.6690934,1,120,3,2,1,2,6,4,13625757.0,13627427.0,0.0,13625768.0,13626417.0,13625968.0,13625968.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5469220780130157,6.469603568394493,4.416915009776014,1.9107657409062373,13626387.0,13626469.0,82.0,230.4527280141113,6.43109167982885,6.436622910392386,0.4002978543647029,-30.0,0.39818332114245597,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,13678.37737,1.7890594,1,121,3,1,2,4,7,6,13627777.0,13629566.0,0.0,13627785.0,13628557.0,13628007.0,13628007.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9899981918463486,-4.434222670472629,5.451913119433558,3.3126862573320097,13628300.0,13628366.0,66.0,289.3929659735736,5.830820142205835,5.8700533012226765,2.765936861299343,-257.0,2.7666709753153893,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,13680.55626,1.9289725,1,122,4,1,9,4,9,5,13629956.0,13631885.0,0.0,13629964.0,13630875.0,13630325.0,13630325.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0215347693645693,-2.1253807335442563,5.0296061984361655,2.8765332077773262,13630680.0,13630715.0,35.0,251.36327697395993,4.672540154067182,4.679238662198302,2.662704342689186,-195.0,2.656770182118774,1.5000000000000002,-0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,13683.06495,1.7191064,1,123,3,2,1,3,1,10,13632463.0,13634183.0,0.0,13632474.0,13633174.0,13632674.0,13632674.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7480737303580616,3.6899932605182024,7.5980630458137535,5.57306674430986,13632880.0,13632931.0,51.0,313.32815136346454,5.80285986547689,6.259848540832512,0.3564666877523647,-294.0,0.3576056976566939,-2.5,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,13685.13387,1.9589723,1,124,7,2,10,3,7,9,13634534.0,13636492.0,0.0,13634542.0,13635483.0,13634923.0,13634923.0,13634953.0,13634953.0,13634983.0,13634983.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0661518989114498,6.078450436650999,6.874602828695269,4.887683380723926,13635052.0,13635083.0,31.0,258.7834523216666,5.3917516192933785,5.340460938707992,0.3774067208496388,-431.0,0.38820964312926887,0.5000000000000001,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,13687.64263,1.9989663,1,125,1,2,10,5,7,4,13637042.0,13639041.0,0.0,13637051.0,13638032.0,13637432.0,13637432.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,13690.0414,1.8190244,1,126,6,1,8,1,3,1,13639439.0,13641260.0,0.0,13639451.0,13640251.0,13639791.0,13639791.0,13639821.0,13639821.0,13639851.0,13639851.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0557673024934828,-5.711528029882776,2.921533125588522,0.5157682887591105,13640131.0,13640188.0,57.0,285.6160257124256,5.240592752811968,5.362936673378035,2.6646518837774926,-120.0,2.6502305139234994,-1.5000000000000002,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,13692.21025,1.8490751,1,127,4,1,10,2,6,4,13641610.0,13643459.0,0.0,13641618.0,13642449.0,13642000.0,13642000.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12461515701562499,-6.815756782326778,4.219607677834608,1.0142289168216085,13642405.0,13642476.0,71.0,416.4453989959881,7.6448162605758325,7.826483596093783,2.708931881598228,-44.0,2.704057034666365,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,13694.55909,1.9189691,1,128,1,1,11,3,5,9,13643957.0,13645877.0,0.0,13643968.0,13644868.0,13644368.0,13644368.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8653830348307235,-5.742681819136681,6.5838341289921445,5.773835608390589,13645179.0,13645239.0,60.0,315.50409133903526,4.944101640821018,5.1548396981790905,2.9770194825573015,311.0,0.1877817377816831,-0.5000000000000001,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,13697.03781,1.8890168,1,129,7,2,4,4,10,1,13646436.0,13648327.0,0.0,13646448.0,13647317.0,13646708.0,13646708.0,13646738.0,13646738.0,13646768.0,13646768.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.900763932752584,8.32844632721088,2.696533536532534,2.0423039622005077,13647610.0,13647663.0,53.0,248.32187588241916,5.466969225360905,5.570082792773101,0.11995700201220134,293.0,0.11772593879578515,2.0000000000000004,-2.5,1.0,8.3007540700963,10.664980521253835,2.069996219315091,1.2669207629921801,13647668.0,13647712.0,44.0,150.368724159065,2.496897455023175,2.5538061845961972,0.32744974740390126,0.3170356300554485,1.0
129,13699.45656,1.9090134,1,130,6,2,10,2,2,11,13648857.0,13650766.0,0.0,13648865.0,13649755.0,13649246.0,13649247.0,13649275.0,13649275.0,13649305.0,13649306.0,890.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.540381801998688,3.558455039223934,7.414601842429639,5.458836183712204,13649966.0,13650041.0,75.0,244.08165613950504,5.461058179989253,5.547048820823664,0.3662636675090669,211.0,0.3683387078433054,-2.0000000000000004,2.5,1.0,-1.540381801998688,3.558455039223934,7.414601842429639,5.458836183712204,13649966.0,13650041.0,75.0,244.08165613950504,5.461058179989253,5.547048820823664,0.3662636675090669,0.3683387078433054,1.0
130,13701.86533,1.6990733,1,131,1,1,5,1,8,9,13651263.0,13652964.0,0.0,13651275.0,13651954.0,13651554.0,13651554.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6373047018997275,-3.6830701962395587,6.55268033973824,5.576528276449183,13651937.0,13651968.0,31.0,310.1399938804579,5.4091831090668485,5.4036479154993105,2.9601364993397956,-17.0,2.96580719988337,1.0000000000000002,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,13703.91429,1.8489653,1,132,3,1,10,2,9,7,13653314.0,13655163.0,0.0,13653322.0,13654153.0,13653704.0,13653704.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1323037978229036,-2.765764179318992,5.673451176350223,4.364992027686171,13654190.0,13654256.0,66.0,365.43763832887237,5.069825958790455,5.3177572728461415,2.880550450110244,37.0,2.8653495009845376,1.5000000000000002,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,13706.11312,2.0289825,1,133,2,2,9,6,9,4,13655513.0,13657542.0,0.0,13655521.0,13656532.0,13655883.0,13655883.0,0.0,0.0,0.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,13708.66185,2.0690996,1,134,2,1,11,6,1,3,13658060.0,13660131.0,0.0,13658072.0,13659121.0,13658471.0,13658471.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8069197767265524,-7.196525317652297,3.728070114050757,2.8938408684739403,13659367.0,13659430.0,63.0,281.529671689142,5.453786420547943,5.6188162908193,2.9880264697838226,246.0,2.9582126090162153,-2.5,-1.5000000000000002,1.0,-1.8069197767265524,-7.196525317652297,3.728070114050757,2.8938408684739403,13659367.0,13659430.0,63.0,281.529671689142,5.453786420547943,5.6188162908193,2.9880264697838226,2.9582126090162153,1.0
134,13711.20057,1.8490312,1,135,6,2,2,4,4,9,13660601.0,13662450.0,0.0,13660609.0,13661440.0,13660830.0,13660831.0,13660860.0,13660860.0,13660890.0,13660890.0,831.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6161527207994736,5.067683051968721,6.666910900335895,4.7872989486835635,13661635.0,13661694.0,59.0,339.7331118237566,5.986562467776787,6.349545497519694,0.3193735246808831,195.0,0.34537092353298954,-1.0000000000000002,1.5000000000000002,1.0,-0.6161527207994736,5.067683051968721,6.666910900335895,4.7872989486835635,13661635.0,13661694.0,59.0,339.7331118237566,5.986562467776787,6.349545497519694,0.3193735246808831,0.34537092353298954,1.0
135,13713.69929,1.759283,1,136,4,2,8,1,3,1,13663099.0,13664858.0,0.0,13663107.0,13663849.0,13663448.0,13663448.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8446138419947854,5.026144666296844,2.8834562720559713,0.5261528851770815,13664082.0,13664176.0,94.0,318.7873984418097,6.326348450762829,6.809404750116779,0.3818272460861154,233.0,0.35133343011454854,-1.5000000000000002,-2.5,1.0,5.026144666296844,4.936144830674444,0.5365374815950487,0.5399990137343723,13664178.0,13664209.0,31.0,43.16132527909052,0.09006637894803247,0.38196246550552304,-3.1031500635685987,0.7597627548757648,1.0
136,13716.03809,1.8590337,1,137,1,2,8,3,2,9,13665436.0,13667297.0,0.0,13665447.0,13666288.0,13665788.0,13665788.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4296127735403539,4.724991370175751,6.898833553670529,5.483066908687464,13666454.0,13666528.0,74.0,335.3068615150034,6.31534222025173,6.7295185072197325,0.22610043807747046,166.0,0.2320037206650724,-2.0000000000000004,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,13718.45686,1.9489662,1,138,4,2,10,4,11,5,13667855.0,13669805.0,0.0,13667866.0,13668796.0,13668246.0,13668246.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,13720.9056,1.8290491,1,139,3,2,4,4,7,2,13670304.0,13672135.0,0.0,13670315.0,13671125.0,13670575.0,13670575.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2323054415989512,7.033833307104123,3.579224232059872,1.2496131022955657,13671025.0,13671095.0,70.0,220.51783100040583,6.251784832362254,6.251784832362254,0.38184299979982483,-100.0,0.38184299979982483,0.5000000000000001,-2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,13723.23442,1.7690708,1,140,2,1,6,2,8,9,13672632.0,13674403.0,0.0,13672643.0,13673393.0,13672943.0,13672943.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.46384530666926704,-2.855764014941388,6.954218067899694,5.496913037244757,13673640.0,13673715.0,75.0,180.65122749921136,3.625402598401527,3.626423720834757,2.727924763636513,247.0,2.724919010885473,1.0000000000000002,1.5000000000000002,1.0,-2.866148611359355,-2.994225300514304,5.541912955055954,5.68037424062887,13673726.0,13673754.0,28.0,31.81451653705232,0.18861380094626662,0.2945355027858848,-2.317253147095312,-1.9818608741847703,1.0
140,13955.18922,1.8855373,2,1,3,2,2,6,2,1,13904588.0,13906474.0,0.0,13904593.0,13905465.0,13904815.0,13904815.0,0.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0976884764296746,2.28807274409243,2.1669191192161326,-0.05192298208984342,13905753.0,13905799.0,46.0,261.925140036479,4.915095294494651,5.139530170630951,0.4683719833004195,288.0,0.4606355699168549,-2.0000000000000004,-2.5,1.0,-2.0976884764296746,2.28807274409243,2.1669191192161326,-0.05192298208984342,13905753.0,13905799.0,46.0,261.925140036479,4.915095294494651,5.139530170630951,0.4683719833004195,0.4606355699168549,1.0
141,13957.62469,1.8288573,2,2,4,2,4,4,6,6,13907024.0,13908852.0,0.0,13907032.0,13907843.0,13907293.0,13907293.0,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01384612855729079,5.23037506251689,5.157682887591113,1.9730733194140497,13908031.0,13908099.0,68.0,283.4730886191308,6.111784700115226,6.420115706124646,0.5480929776312322,188.0,0.522757414002629,0.0,0.0,1.0,0.01384612855729079,5.23037506251689,5.157682887591113,1.9730733194140497,13908031.0,13908099.0,68.0,283.4730886191308,6.111784700115226,6.420115706124646,0.5480929776312322,0.522757414002629,1.0
142,13959.94347,1.9088492,2,3,7,1,10,2,1,4,13909342.0,13911251.0,0.0,13909351.0,13910242.0,13909732.0,13909733.0,13909762.0,13909762.0,13909792.0,13909792.0,891.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.4057648368294116,-6.749987671679644,3.807685353255184,2.7276873257864414,13910460.0,13910515.0,55.0,226.0651114646164,4.476457056442133,4.689069170265235,2.8979268179157542,218.0,2.8871245707452475,-2.5,-1.0000000000000002,1.0,-2.4057648368294116,-6.749987671679644,3.807685353255184,2.7276873257864414,13910460.0,13910515.0,55.0,226.0651114646164,4.476457056442133,4.689069170265235,2.8979268179157542,2.8871245707452475,1.0
143,13962.40223,2.0087474,2,4,7,2,5,6,7,9,13911801.0,13913810.0,0.0,13911809.0,13912801.0,13912091.0,13912091.0,13912121.0,13912121.0,13912151.0,13912151.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5503836101523394,5.98152753674996,6.324219218542928,4.493068716841117,13912998.0,13913042.0,44.0,237.00824608937066,5.731530032312577,5.751306221698921,0.3251882795861412,197.0,0.32784107672720114,0.5000000000000001,1.5000000000000002,1.0,0.5503836101523394,5.98152753674996,6.324219218542928,4.493068716841117,13912998.0,13913042.0,44.0,237.00824608937066,5.731530032312577,5.751306221698921,0.3251882795861412,0.32784107672720114,1.0
144,13965.022,1.9278616,2,5,6,1,1,6,10,1,13914421.0,13916349.0,0.0,13914428.0,13915340.0,13914629.0,13914630.0,13914659.0,13914659.0,13914689.0,13914689.0,912.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.114996137126289,-3.3023016609140403,2.378072579714828,1.3915359200078032,13915178.0,13915224.0,46.0,278.1536066993891,5.506393557819719,5.689589081115413,2.9614580180161356,-162.0,2.94813455101954,2.0000000000000004,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,13967.53946,1.7190274,2,6,6,2,3,1,5,8,13916937.0,13918657.0,0.0,13916948.0,13917648.0,13917188.0,13917188.0,13917218.0,13917218.0,13917248.0,13917248.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3946146638828092,3.908069785295551,5.770374076251264,3.863069867484351,13917894.0,13917955.0,61.0,237.76817746071399,4.7064745631928435,4.885669050170919,0.4172535285997626,246.0,0.4595284941478957,-0.5000000000000001,1.0000000000000002,1.0,-0.3946146638828092,3.908069785295551,5.770374076251264,3.863069867484351,13917894.0,13917955.0,61.0,237.76817746071399,4.7064745631928435,4.885669050170919,0.4172535285997626,0.4595284941478957,1.0
146,13969.60836,2.0290565,2,7,4,1,9,6,4,6,13919007.0,13921037.0,0.0,13919016.0,13920026.0,13919377.0,13919378.0,0.0,0.0,0.0,0.0,1010.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6992294921432263,-4.610760809578097,4.714606773757782,3.6865317283788825,13920094.0,13920142.0,48.0,208.3335642674476,4.04438073704796,4.344533120474891,2.884573883065798,68.0,2.869750166522373,-1.0000000000000002,0.0,1.0,-1.280766891549471,-0.782306263486975,4.527684038234346,4.71114524161846,13920844.0,13920894.0,50.0,83.39666768068082,0.5311506480045046,1.0903551510633192,-0.35266853395968606,-0.4324077755705372,1.0
147,13972.16699,1.6194917,2,8,5,1,1,1,7,11,13921566.0,13923185.0,0.0,13921574.0,13922175.0,13921775.0,13921775.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,13974.23598,1.7990569,2,9,6,2,2,3,7,3,13923635.0,13925434.0,0.0,13923643.0,13924425.0,13923865.0,13923865.0,13923895.0,13923896.0,13923925.0,13923926.0,782.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38769159960416577,4.25422299922784,3.329993918028624,1.4088435807044177,13924657.0,13924717.0,60.0,195.5757149524529,4.3175089673186235,4.475987268112229,0.4611377541060551,232.0,0.47990352734529734,0.5000000000000001,-1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,13976.39489,1.8590261,2,10,1,2,8,3,4,7,13925792.0,13927652.0,0.0,13925803.0,13926643.0,13926143.0,13926143.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0211519811002538,3.939223574549452,5.444990055154913,4.610760809578095,13926844.0,13926881.0,37.0,251.36923551277326,5.030036191446618,5.0335224229932045,0.16661943096440598,201.0,0.170688473767334,-1.0000000000000002,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,13978.60382,1.8789604,2,11,4,2,9,3,3,8,13928002.0,13929882.0,0.0,13928011.0,13928872.0,13928372.0,13928372.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.360382130753896,3.589608828477843,5.998835197446576,4.160761631466118,13929057.0,13929121.0,64.0,226.06216681573628,5.280239097846996,5.52428429082508,0.3555480926131025,185.0,0.3732921666861294,-1.5000000000000002,1.0000000000000002,1.0,-1.360382130753896,3.589608828477843,5.998835197446576,4.160761631466118,13929057.0,13929121.0,64.0,226.06216681573628,5.280239097846996,5.52428429082508,0.3555480926131025,0.3732921666861294,1.0
151,13981.03248,1.9490022,2,12,2,2,10,4,7,4,13930432.0,13932381.0,0.0,13930440.0,13931371.0,13930821.0,13930821.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.588460463684892,5.154221355451793,3.8457622067877364,2.5788414437955565,13931540.0,13931608.0,68.0,264.1534364998056,4.738276135947415,4.823737876848774,0.27067311344552364,169.0,0.28066535197977405,0.5000000000000001,-1.0000000000000002,1.0,0.588460463684892,5.154221355451793,3.8457622067877364,2.5788414437955565,13931540.0,13931608.0,68.0,264.1534364998056,4.738276135947415,4.823737876848774,0.27067311344552364,0.28066535197977405,1.0
152,13983.33133,1.8390313,2,13,5,1,7,3,6,7,13932730.0,13934569.0,0.0,13932739.0,13933560.0,13933060.0,13933060.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3426916817929658,-3.1396096503658666,5.669989644210902,3.3334554501679476,13933761.0,13933811.0,50.0,234.69667249870938,4.19354439679457,4.405715939912971,2.550613868353399,201.0,2.5564229036540635,0.0,0.5000000000000001,1.0,0.3426916817929658,-3.1396096503658666,5.669989644210902,3.3334554501679476,13933761.0,13933811.0,50.0,234.69667249870938,4.19354439679457,4.405715939912971,2.550613868353399,2.5564229036540635,1.0
153,13985.72011,1.9489792,2,14,3,1,5,6,11,4,13935118.0,13937068.0,0.0,13935127.0,13936058.0,13935408.0,13935408.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.651533618721334,-2.083842347872384,3.7176855176327877,2.6584566829999834,13936199.0,13936242.0,43.0,260.9658801044074,4.852396445995623,5.0228548957375425,2.921530950956228,141.0,2.921353967638754,2.5,-1.0000000000000002,1.0,2.651533618721334,-2.083842347872384,3.7176855176327877,2.6584566829999834,13936199.0,13936242.0,43.0,260.9658801044074,4.852396445995623,5.0228548957375425,2.921530950956228,2.921353967638754,1.0
154,13988.01895,1.8190106,2,15,7,1,8,1,6,8,13937418.0,13939237.0,0.0,13937426.0,13938227.0,13937767.0,13937767.0,13937797.0,13937798.0,13937827.0,13937828.0,801.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1349997534335921,-3.4788398000195087,5.787681736947879,4.122684777933568,13938548.0,13938635.0,87.0,170.77768942203988,3.9789510164902775,4.21612056779401,2.7098532458866784,321.0,2.6349726180604653,0.0,1.0000000000000002,1.0,0.1349997534335921,-3.4788398000195087,5.787681736947879,4.122684777933568,13938548.0,13938635.0,87.0,170.77768942203988,3.9789510164902775,4.21612056779401,2.7098532458866784,2.6349726180604653,1.0
155,13990.1878,2.0489448,2,16,6,1,7,6,8,9,13939587.0,13941636.0,0.0,13939595.0,13940626.0,13939917.0,13939917.0,13939947.0,13939947.0,13939976.0,13939976.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1734593952304604,-3.80422382111586,6.23075785078121,3.7523008390260166,13940489.0,13940560.0,71.0,216.67166648100016,5.560582645857747,5.568332539568388,2.6796154216545993,-137.0,2.675442964739451,1.0000000000000002,1.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,13992.76648,1.9090255,2,17,3,2,8,4,2,2,13942165.0,13944074.0,0.0,13942174.0,13943065.0,13942515.0,13942515.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5888432519492077,3.368070771561175,3.291917064496073,1.460766562794261,13943279.0,13943331.0,52.0,242.2117640800467,5.284326711735061,5.592981198995048,0.3538638630665785,214.0,0.358553357706083,-2.0000000000000004,-2.0000000000000004,1.0,-1.5888432519492077,3.368070771561175,3.291917064496073,1.460766562794261,13943279.0,13943331.0,52.0,242.2117640800467,5.284326711735061,5.592981198995048,0.3538638630665785,0.358553357706083,1.0
