onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
9379.427229	1.805742	4	1	3	1	8	2	6	7
9381.882859	1.8788524	4	2	6	1	6	3	10	6
9384.291641	1.9488098	4	3	2	1	5	6	9	9
9387.05023	1.8988374	4	4	1	2	10	3	8	6
9389.490147	1.9478448	4	5	6	2	2	6	4	2
9392.267406	1.8894652	4	6	4	2	7	4	10	3
9394.736144	1.7590821	4	7	7	2	5	1	8	11
9397.064956	2.0489389	4	8	6	2	7	6	5	8
9399.713607	1.9289946	4	9	3	1	9	4	5	10
9401.992415	1.719142	4	10	3	1	6	1	3	4
9404.31127	1.6890535	4	11	1	1	2	2	9	6
9406.350167	1.8790844	4	12	1	2	9	3	6	4
9409.038864	1.7590631	4	13	1	2	8	1	8	6
9411.377981	1.7387549	4	14	7	1	4	1	5	3
9413.68646	1.9989583	4	15	4	2	10	5	4	3
9416.165225	1.8890193	4	16	1	1	7	4	1	1
9418.643952	2.0889072	4	17	6	1	9	6	4	10
9421.422516	1.9989679	4	18	3	2	10	5	8	11
9423.971251	1.8090546	4	19	5	2	3	4	5	4
9426.609909	1.8689586	4	20	5	2	6	4	7	6
9429.118616	1.8290484	4	21	7	2	1	4	7	1
9431.607376	1.7591567	4	22	1	2	8	1	2	6
9433.946189	1.6191683	4	23	4	1	1	1	3	6
9436.135077	2.0489014	4	24	2	2	10	6	1	6
9438.803672	1.7591002	4	25	4	1	3	3	10	6
9441.132532	1.6691021	4	26	2	1	1	2	8	4
9443.531285	1.7990761	4	27	2	2	5	3	9	3
9445.980069	2.0489188	4	28	4	2	10	6	7	2
9448.378841	1.9089469	4	29	2	1	3	6	11	4
9450.87758	1.8490343	4	30	7	1	7	2	9	2
9453.266371	1.719095	4	31	3	1	6	1	7	4
9455.525215	1.6791196	4	32	1	2	4	1	11	4
9457.804056	1.8390148	4	33	3	2	2	5	1	2
9460.202787	1.8790549	4	34	4	2	9	3	10	6
9462.651585	1.8090624	4	35	5	2	8	2	1	6
9465.05037	1.8091012	4	36	1	1	3	4	5	10
9467.429143	1.8789905	4	37	3	1	9	3	3	5
9470.397631	1.8190547	4	38	2	2	1	5	8	4
9473.146238	1.9389898	4	39	7	1	9	3	8	2
9475.804835	1.8490762	4	40	5	1	5	4	7	9
9478.293609	1.8592819	4	41	7	2	10	1	4	9
9480.632441	1.8390427	4	42	3	1	2	5	7	8
9483.041218	1.6690988	4	43	1	1	1	2	7	10
9485.250378	1.8987055	4	44	5	2	5	5	11	8
9487.778792	1.7790686	4	45	2	1	4	3	11	8
9490.187582	1.8989837	4	46	7	2	7	3	1	8
9492.666306	1.8490499	4	47	5	2	10	2	10	4
9495.085094	1.9889252	4	48	6	2	4	6	7	11
9497.743741	1.968937	4	49	7	2	3	6	4	6
9500.28245	1.9989613	4	50	7	1	7	5	5	5
9502.871119	1.8690426	4	51	7	1	3	4	7	4
9505.309863	1.8192892	4	52	2	2	6	3	9	7
9507.768642	1.7690798	4	53	3	2	6	2	5	2
9510.127446	1.9689641	4	54	6	1	3	6	9	3
9512.696107	2.00899	4	55	4	1	8	6	7	8
9515.294818	1.9089906	4	56	5	1	8	4	11	9
9517.753525	2.0689236	4	57	3	2	11	6	1	2
9520.38221	1.76908	4	58	5	1	1	4	7	7
9522.850963	1.8990107	4	59	5	2	5	5	6	8
9525.269761	1.749056	4	60	4	2	5	2	3	2
9527.57858	1.9889298	4	61	7	2	4	6	11	5
9530.137268	2.028917	4	62	6	1	11	4	5	3
9532.735944	1.9889578	4	63	1	2	7	6	2	8
9535.304642	1.8190422	4	64	4	2	1	5	4	1
9537.743398	1.7790722	4	65	1	1	4	3	11	8
9539.882315	1.9189622	4	66	3	2	6	5	6	6
9543.230615	1.9289872	4	67	6	1	1	6	6	3
9545.949235	1.9789684	4	68	7	2	6	5	3	3
9548.477918	1.9689891	4	69	4	1	6	6	10	10
9551.006631	1.9190216	4	70	4	2	11	3	9	7
9553.475391	1.9689798	4	71	2	1	6	6	6	5
9555.974108	1.8790375	4	72	1	1	4	5	11	8
9558.203002	1.819039	4	73	6	2	3	3	3	7
9560.3719	1.8490491	4	74	5	1	5	4	8	4
9562.780675	1.7590923	4	75	1	1	3	3	2	8
9565.219443	1.8690053	4	76	6	2	8	2	4	9
9567.678172	1.7993048	4	77	6	2	2	3	8	5
9570.016953	1.7491158	4	78	7	1	2	2	2	6
9572.535674	1.7591105	4	79	5	2	8	1	1	1
9575.384264	1.9789458	4	80	2	2	9	5	4	6
9577.922934	2.0489464	4	81	4	1	10	6	9	7
9580.321755	1.8493043	4	82	2	2	5	4	3	2
9582.80046	1.8190764	4	83	4	2	6	3	11	11
9584.969364	1.6791222	4	84	4	2	4	1	5	1
9587.188269	1.9289938	4	85	3	2	4	6	6	10
9589.696995	1.6891077	4	86	5	1	2	2	9	9
9592.055799	1.7490862	4	87	1	1	5	2	11	3
9594.15473	1.7992525	4	88	2	2	10	1	7	5
9596.343832	1.65891	4	89	2	2	3	1	7	5
9598.512517	1.8290118	4	90	7	2	6	2	7	8
9600.691406	1.9989503	4	91	3	2	10	5	10	9
9603.27008	1.7690805	4	92	2	1	1	4	7	11
9605.708825	1.7395176	4	93	5	1	7	1	4	10
9607.807786	1.7990524	4	94	3	2	5	3	6	3
9610.146588	1.9090235	4	95	2	1	8	4	2	11
9612.565343	1.7291151	4	96	3	1	4	2	4	1
9614.644315	2.1288791	4	97	7	2	11	6	5	2
9617.123056	1.7890889	4	98	4	1	2	4	9	7
9619.4321	1.7589116	4	99	2	2	3	3	9	7
9621.730723	1.8489874	4	100	2	1	5	4	10	8
9624.189458	1.988958	4	101	6	1	4	6	7	5
9626.708164	1.9689654	4	102	6	2	8	4	8	8
9629.317072	1.8688125	4	103	1	2	6	4	10	8
9631.755616	1.8890252	4	104	1	1	2	6	3	5
9634.194379	1.8689909	4	105	4	1	6	4	6	5
9636.683097	1.8990001	4	106	1	2	10	3	6	1
9639.081864	1.8989789	4	107	3	1	10	3	9	2
9641.430636	1.9989897	4	108	7	1	7	5	9	3
9643.979374	2.0289152	4	109	3	2	9	6	1	4
9646.63807	1.9389758	4	110	1	2	7	5	3	9
9649.106802	1.7990081	4	111	7	2	7	1	2	6
9651.455607	1.8390447	4	112	7	1	9	1	5	11
9653.88437	1.9889389	4	113	6	2	9	4	5	9
9656.533027	2.0692287	4	114	5	2	11	6	4	2
9659.171899	1.9886875	4	115	4	2	7	6	5	10
9662.799843	1.779051	4	116	6	1	6	1	2	10
9664.938742	1.7390742	4	117	3	1	7	1	1	9
9667.247582	1.8690081	4	118	5	1	6	4	11	9
9669.986146	1.8490478	4	119	5	1	5	4	2	1
9672.384957	1.8689886	4	120	3	2	1	6	5	9
9674.793715	1.9690491	4	121	3	1	11	4	2	5
9677.492367	2.0589097	4	122	6	2	10	5	7	5
9681.070556	1.8390226	4	123	2	2	7	3	10	1
9683.259426	1.929015	4	124	1	2	9	4	11	6
9685.788143	1.7291001	4	125	4	1	4	2	11	5
9687.867093	2.0091532	4	126	4	1	8	6	10	3
9690.405813	1.7990623	4	127	5	1	5	3	9	5
9692.774611	1.8190509	4	128	2	1	1	5	3	9
9694.943505	1.8790231	4	129	2	1	4	5	4	6
9697.172363	1.9489347	4	130	6	1	2	6	5	2
9699.471175	1.8590418	4	131	5	1	8	3	5	2
9701.680081	1.8190608	4	132	7	1	3	3	3	3
9704.538616	1.8989847	4	133	5	2	5	5	8	2
9707.057322	1.7790399	4	134	6	1	1	3	11	6
9709.396167	1.8289971	4	135	4	1	4	4	6	2
9711.625287	2.1286589	4	136	6	2	11	6	6	5
9714.283653	1.7491119	4	137	7	1	2	2	8	9
9716.822394	1.7193494	4	138	1	1	6	1	11	9
9719.091226	1.8692731	4	139	5	2	6	4	7	10
9721.629938	1.72908	4	140	6	1	1	2	8	7
