onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
9828.85885	1.7557572	5	1	1	1	3	3	11	11
9831.464369	1.8988029	5	2	6	1	7	3	11	8
9833.943157	1.868792	5	3	6	1	8	2	10	4
9836.391831	1.9688149	5	4	2	2	11	4	6	6
9838.891674	1.8180278	5	5	6	2	8	1	10	5
9841.259271	1.7391332	5	6	5	1	2	3	4	4
9843.607986	1.7390681	5	7	4	1	2	3	4	1
9845.907214	1.8886516	5	8	6	1	9	2	2	8
9848.325633	1.8890045	5	9	7	1	9	2	11	2
9850.724421	1.6893838	5	10	2	1	2	2	10	4
9852.963249	1.8690455	5	11	5	1	11	2	4	10
9855.531977	1.8390078	5	12	7	1	4	3	4	8
9857.890769	2.0889264	5	13	7	2	9	6	9	10
9860.569424	1.8190545	5	14	4	1	1	5	4	7
9862.968159	1.8490489	5	15	5	2	5	4	3	9
9865.167025	2.0189523	5	16	7	2	8	5	11	1
9868.095544	1.7592191	5	17	5	1	8	1	5	2
9870.384444	2.0489003	5	18	7	1	7	6	5	3
9872.843152	1.9489723	5	19	2	1	10	4	4	6
9875.331932	1.8490294	5	20	2	1	10	2	1	8
9877.700716	1.7191026	5	21	2	1	1	3	5	9
9879.989582	1.8789687	5	22	7	1	11	1	9	8
9882.418319	2.0289444	5	23	7	1	11	4	1	11
9884.987024	1.8190486	5	24	1	2	1	5	10	9
9887.485755	1.8290346	5	25	4	1	9	2	8	9
9889.844577	1.9989432	5	26	3	1	10	5	7	5
9892.393281	2.0189372	5	27	4	2	11	5	2	6
9895.001954	1.6390829	5	28	2	2	2	1	4	6
9897.190849	1.9789851	5	29	6	2	6	5	3	9
9899.959394	1.7891178	5	30	1	2	2	4	10	11
9902.358225	1.7490744	5	31	5	2	5	2	1	3
9904.647066	1.8392279	5	32	5	1	7	3	10	9
9906.976189	1.8487324	5	33	4	2	5	4	4	6
9909.174753	1.9490023	5	34	3	1	10	4	9	3
9911.683467	1.769079	5	35	6	1	3	2	4	11
9913.802427	1.9889275	5	36	7	1	9	4	3	7
9916.351118	1.7990601	5	37	5	1	10	1	8	2
9918.70029	1.8886507	5	38	1	1	7	4	8	1
9921.378543	1.8690465	5	39	6	2	8	2	11	10
9923.797348	1.9190063	5	40	7	2	3	5	11	2
9926.326069	1.8989634	5	41	2	1	10	3	10	8
9928.714838	1.7490899	5	42	2	1	5	2	9	8
