onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
4738.941795	1.5857053	2	1	2	2	10	5	2	11
4740.887472	1.4991094	2	2	7	1	7	1	7	10
4742.896516	1.4194074	2	3	7	1	2	2	1	10
4744.835622	1.5590252	2	4	7	2	7	4	8	6
4746.895762	1.4386836	2	5	6	1	4	1	10	5
4748.903471	1.4195984	2	6	6	1	3	1	5	11
4750.892758	1.4191103	2	7	5	1	4	3	6	8
4752.831506	1.4592587	2	8	2	1	3	6	10	11
4754.840541	1.5192149	2	9	7	1	4	5	8	11
4756.919474	1.479275	2	10	3	1	5	5	2	11
4758.898536	1.4992724	2	11	2	1	5	6	6	7
4760.947565	1.4592816	2	12	1	2	5	4	7	4
4762.956676	1.5591443	2	13	5	2	10	4	11	10
4765.05556	1.3393353	2	14	1	1	2	1	10	6
4766.834689	1.4392856	2	15	3	1	2	6	5	5
4768.723805	1.5392094	2	16	3	2	8	5	6	3
4770.812784	1.6591794	2	17	7	1	11	5	8	11
4772.821809	1.5991735	2	18	6	1	9	4	5	6
4774.970764	1.5392194	2	19	2	1	10	3	11	8
4777.029747	1.5592239	2	20	2	1	8	6	10	7
4779.108752	1.459239	2	21	5	2	6	3	9	6
4781.147759	1.4592665	2	22	4	1	5	4	1	11
4783.116794	1.5192306	2	23	5	1	7	5	6	10
4785.165809	1.4392707	2	24	5	2	5	3	6	7
4786.954937	1.4392819	2	25	2	2	5	3	11	4
4788.954319	1.5788512	2	26	4	1	10	5	9	4
4791.08293	1.5392064	2	27	3	2	10	3	11	7
4793.171881	1.5192182	2	28	6	2	6	3	10	4
4795.260852	1.4992547	2	29	6	1	2	6	8	8
4797.349865	1.5392102	2	30	1	1	8	5	2	9
4799.478815	1.5392072	2	31	7	1	9	1	8	9
4801.647777	1.379606	2	32	7	2	1	1	4	1
4803.706775	1.5792064	2	33	7	1	11	1	7	1
4805.835758	1.4192771	2	34	5	2	2	5	5	11
4807.804797	1.419268	2	35	1	1	3	4	7	4
4809.583903	1.5591956	2	36	6	1	9	2	1	1
4811.712897	1.5192074	2	37	5	2	9	3	8	8
4813.801848	1.4592501	2	38	7	2	4	2	3	5
4815.880857	1.4592608	2	39	7	2	3	3	7	10
4817.929872	1.4592478	2	40	2	1	6	3	6	5
4819.948861	1.539331	2	41	7	1	9	1	1	2
4822.037873	1.3593024	2	42	4	2	1	3	6	3
4823.966906	1.439287	2	43	6	2	4	1	5	7
4825.975962	1.5591985	2	44	3	2	9	5	3	8
4828.115056	1.3391839	2	45	1	1	1	2	2	10
4830.013974	1.3193247	2	46	5	1	1	1	3	1
4831.883081	1.3997164	2	47	7	2	1	2	10	9
4833.852164	1.4792038	2	48	3	1	4	6	5	6
4835.861149	1.5991832	2	49	6	1	8	5	2	6
4837.990118	1.5591938	2	50	1	1	10	4	6	6
4840.119066	1.4392871	2	51	4	2	6	2	3	1
4842.128083	1.4392776	2	52	1	1	4	4	6	11
4844.137074	1.6192244	2	53	7	2	11	3	11	8
4846.375987	1.5193011	2	54	1	1	7	5	6	11
4848.474996	1.5192338	2	55	1	2	9	3	5	6
4850.613942	1.4792405	2	56	6	2	6	1	6	2
4852.682947	1.5192517	2	57	3	1	10	2	7	3
4854.811908	1.439265	2	58	7	2	1	4	3	11
4856.820951	1.619186	2	59	6	1	9	5	1	7
4859.000147	1.4590106	2	60	3	2	6	3	3	11
4860.819004	1.5592089	2	61	6	2	9	2	9	5
4862.988264	1.4592071	2	62	2	2	4	5	5	5
4865.00697	1.5591961	2	63	7	1	9	2	3	2
4867.155924	1.5192289	2	64	5	1	6	6	3	10
4869.274857	1.5992147	2	65	7	1	11	2	10	8
4871.453799	1.4792798	2	66	7	1	5	2	4	9
4873.522831	1.5791698	2	67	7	2	8	4	4	11
4875.451847	1.3793012	2	68	4	2	3	2	8	8
4877.471365	1.4987362	2	69	7	2	7	1	11	11
4879.569854	1.5792226	2	70	4	1	10	5	1	2
4881.668856	1.3992857	2	71	4	2	4	2	2	4
4883.658224	1.5988396	2	72	7	1	9	4	10	7
4885.846818	1.4192678	2	73	4	2	1	6	2	1
4887.845847	1.4991979	2	74	6	1	2	6	7	5
4890.004792	1.4592463	2	75	4	1	4	5	10	7
4892.033789	1.5192188	2	76	6	1	8	1	11	1
4894.113124	1.3589682	2	77	5	2	2	2	11	8
4896.011822	1.3793172	2	78	1	1	4	1	4	5
4898.230776	1.6591268	2	79	6	2	11	5	4	4
4900.529653	1.3995596	2	80	4	1	3	3	2	9
4902.538671	1.4592682	2	81	5	1	6	3	7	4
4904.547681	1.5992029	2	82	7	1	11	2	1	2
4906.656979	1.438948	2	83	3	2	3	5	11	4
4908.665673	1.4592865	2	84	1	2	6	3	5	5
4910.664728	1.3992812	2	85	4	1	4	2	1	2
4912.573768	1.3393173	2	86	2	1	2	1	10	1
4914.482833	1.3992822	2	87	5	1	4	2	10	4
4916.421925	1.3393199	2	88	1	2	2	1	9	3
4918.320948	1.3993314	2	89	5	1	3	3	2	9
4920.260025	1.3993057	2	90	4	2	5	1	10	7
4922.209082	1.479267	2	91	6	2	1	6	3	5
4924.258085	1.4192755	2	92	2	2	2	5	5	7
4926.22711	1.5392568	2	93	2	2	7	6	9	7
4928.306323	1.499034	2	94	1	1	9	2	5	7
4930.335108	1.479269	2	95	2	2	5	5	5	4
4932.194234	1.5791543	2	96	2	2	10	5	3	4
4934.323165	1.4992722	2	97	7	2	5	3	5	10
4936.442148	1.3995575	2	98	5	1	1	5	7	3
