onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
2854.94938	1.5545277	1	1	1	2	11	2	8	10
2856.853957	1.5790084	1	2	5	2	10	5	8	8
2859.002878	1.5191922	1	3	4	2	9	3	1	1
2861.111875	1.5190732	1	4	7	1	3	6	4	9
2863.211887	1.5382948	1	5	7	2	8	2	5	10
2865.389631	1.5593196	1	6	3	2	11	3	6	8
2867.518538	1.5592487	1	7	1	2	11	3	11	2
2869.627514	1.3592986	1	8	1	2	1	3	9	2
2871.586593	1.4395894	1	9	2	2	6	2	5	2
2873.595598	1.3993127	1	10	3	2	5	1	1	11
2875.564658	1.6391231	1	11	7	2	9	6	5	4
2877.74358	1.4392639	1	12	2	1	6	2	3	3
2879.832583	1.4592229	1	13	2	1	4	5	1	1
2881.881567	1.379319	1	14	4	1	2	3	10	9
2883.830609	1.459277	1	15	6	2	5	1	4	2
2885.879997	1.4589142	1	16	3	2	7	2	11	4
2887.878675	1.5192329	1	17	3	2	7	5	3	8
2889.947639	1.339346	1	18	5	1	2	1	8	11
2891.886732	1.3995555	1	19	3	2	2	4	2	10
2893.63588	1.5192299	1	20	7	1	5	4	11	6
2895.664897	1.3393144	1	21	3	2	2	1	6	9
2897.573965	1.4392818	1	22	3	1	4	4	5	2
2899.562999	1.5991991	1	23	6	2	8	5	1	9
2901.512014	1.3595979	1	24	4	1	3	1	9	6
2903.441084	1.4192685	1	25	1	2	1	6	6	4
2905.430151	1.499224	1	26	1	2	9	2	2	9
2907.519114	1.4792609	1	27	5	1	6	4	4	4
2909.568134	1.479257	1	28	4	1	5	5	10	3
2911.667113	1.3792988	1	29	5	2	2	3	5	1
2913.666125	1.359308	1	30	3	2	1	3	9	9
2915.625151	1.499267	1	31	7	1	5	3	2	11
2917.714138	1.459536	1	32	4	1	3	6	4	6
2919.773149	1.6192051	1	33	5	1	11	6	3	11
2922.002051	1.5192529	1	34	3	1	7	5	11	1
2924.081021	1.5592016	1	35	1	1	10	4	5	1
2926.230014	1.3793047	1	36	3	2	4	1	6	5
2928.179027	1.3793354	1	37	7	2	1	1	5	6
2930.148101	1.4592861	1	38	5	1	4	5	3	10
2933.656396	1.3992882	1	39	7	1	2	1	2	1
2935.585488	1.5192031	1	40	5	2	6	6	6	2
2937.644452	1.5792146	1	41	7	2	10	2	2	11
2944.401176	1.5592112	1	42	6	2	5	6	7	1
2946.490155	1.4992297	1	43	5	2	7	4	1	1
2948.529168	1.3992613	1	44	5	1	1	5	1	6
2950.468221	1.6194379	1	45	3	2	11	6	1	4
2952.657156	1.5391996	1	46	2	1	10	3	6	9
2954.786113	1.3193169	1	47	2	2	1	1	1	2
2956.665194	1.3592906	1	48	3	1	1	3	10	4
2958.57424	1.5192545	1	49	3	2	10	2	8	9
2960.653239	1.4193355	1	50	4	1	4	3	5	1
2962.622272	1.539223	1	51	6	2	9	1	8	9
2964.801236	1.5192132	1	52	2	1	8	4	6	3
2966.680317	1.4992411	1	53	1	1	8	3	4	8
2968.739279	1.3393342	1	54	3	2	2	1	10	7
2970.688315	1.419285	1	55	5	1	3	4	7	2
2972.617386	1.5792144	1	56	1	2	10	5	11	7
2974.706388	1.5596063	1	57	1	2	8	6	10	7
2976.885331	1.3593149	1	58	2	2	2	2	10	3
2978.794386	1.4192766	1	59	5	1	1	6	7	1
2980.753441	1.4592681	1	60	3	1	7	2	9	10
2982.812435	1.5792331	1	61	5	1	9	6	5	2
2984.92141	1.3993041	1	62	2	1	4	2	10	3
2986.850479	1.4592722	1	63	1	2	8	1	11	1
2988.839503	1.5592004	1	64	3	1	10	4	4	7
2990.988457	1.539243	1	65	2	2	11	2	1	3
2992.887536	1.5193087	1	66	6	2	4	5	1	6
2995.006489	1.3792909	1	67	5	1	2	3	10	4
2996.825655	1.4792054	1	68	1	2	9	1	10	6
2998.854611	1.4392583	1	69	1	2	5	3	8	10
3000.833661	1.4992349	1	70	3	2	7	4	2	6
3002.682743	1.3392942	1	71	2	1	2	1	8	6
3004.511836	1.5192636	1	72	7	2	6	3	5	10
3006.500881	1.539189	1	73	2	1	11	2	1	11
3008.569888	1.5392279	1	74	1	2	10	3	10	6
3010.648839	1.5392582	1	75	3	2	10	3	3	11
3012.537953	1.4796809	1	76	2	1	7	3	9	10
3014.546954	1.4392721	1	77	4	1	7	1	5	3
3016.505983	1.5192636	1	78	4	2	11	1	4	4
3018.585017	1.4392591	1	79	2	2	4	4	7	2
3020.57403	1.4394953	1	80	2	2	3	5	2	1
3022.553038	1.4192863	1	81	1	1	5	2	4	2
3024.512081	1.49926	1	82	5	1	10	1	10	9
3026.531107	1.5393908	1	83	1	1	9	4	1	7
3028.640202	1.4192828	1	84	7	2	1	3	7	4
3030.659065	1.5792135	1	85	6	2	11	1	6	11
3032.758415	1.478926	1	86	5	2	7	3	3	9
3034.58749	1.3790283	1	87	1	2	2	3	7	6
3036.536233	1.6392578	1	88	6	1	11	4	1	1
3038.735176	1.3992912	1	89	1	2	3	3	6	6
3040.694213	1.4792605	1	90	7	2	1	6	9	11
3042.793192	1.6191351	1	91	3	1	11	6	1	10
3044.932139	1.3593129	1	92	5	1	2	2	8	3
3046.841193	1.5592267	1	93	5	1	10	4	6	11
3048.920191	1.6393993	1	94	6	1	9	6	9	8
3051.079495	1.3989286	1	95	2	1	4	2	10	10
3053.028152	1.3992898	1	96	3	2	2	4	5	10
3054.957484	1.5789596	1	97	4	2	11	4	10	9
3057.096204	1.5591668	1	98	7	2	8	3	6	1
3059.005232	1.5392159	1	99	5	2	10	3	4	3
3061.034249	1.559227	1	100	1	2	8	6	8	6
3063.133236	1.4192898	1	101	2	1	4	3	1	2
3065.082293	1.6191925	1	102	6	1	9	5	10	8
3067.061314	1.3792401	1	103	5	1	2	3	7	8
3068.97033	1.5192675	1	104	4	2	10	2	6	7
3071.069356	1.579489	1	105	2	1	9	6	8	3
3073.208293	1.5592202	1	106	4	2	8	6	9	9
3075.26726	1.3393231	1	107	1	2	2	1	8	5
3077.156337	1.4393093	1	108	2	1	4	4	6	11
3079.00551	1.4392136	1	109	6	2	3	2	5	8
3081.034476	1.4193876	1	110	4	1	5	2	3	3
3083.033497	1.5991827	1	111	2	2	10	6	11	7
3085.18246	1.5392046	1	112	7	1	8	2	8	9
3087.311399	1.5392377	1	113	4	1	11	2	10	11
3089.450336	1.5394978	1	114	1	1	10	3	3	3
3091.529687	1.5190783	1	115	7	2	8	1	1	11
3093.398388	1.6191481	1	116	1	2	11	6	11	9
3095.597652	1.3389076	1	117	5	2	2	1	2	9
3097.506317	1.4192378	1	118	6	1	3	1	3	11
3099.635229	1.4591984	1	119	2	1	4	5	5	3
3101.634203	1.5591483	1	120	1	2	10	4	7	2
3103.753503	1.4588308	1	121	1	1	3	6	10	11
3105.762442	1.4789494	1	122	6	1	5	2	11	7
3107.591147	1.3592905	1	123	5	2	3	1	3	9
3109.710072	1.4792047	1	124	6	2	4	3	10	5
3111.729	1.459274	1	125	1	2	3	6	6	4
3113.728017	1.3792392	1	126	3	2	4	1	1	9
3115.677004	1.3592994	1	127	4	2	1	3	2	3
3117.586042	1.4392473	1	128	4	2	2	6	7	5
3119.914805	1.5592097	1	129	4	1	8	6	2	5
3121.823879	1.5391391	1	130	1	2	9	4	1	5
3123.922771	1.4591961	1	131	7	1	2	4	7	4
3125.901731	1.3992871	1	132	3	1	5	1	3	1
3127.850735	1.3793057	1	133	5	1	2	3	5	6
3129.760089	1.4988966	1	134	4	2	10	1	9	9
3131.608847	1.5791338	1	135	6	1	11	1	10	11
3133.827726	1.4794521	1	136	5	1	9	1	3	1
3135.866682	1.3992691	1	137	5	2	1	5	4	2
3137.795898	1.6189102	1	138	7	1	9	5	7	4
3139.954793	1.4390009	1	139	4	2	5	3	1	11
3141.983563	1.4992409	1	140	2	1	10	1	9	3
3143.842596	1.5791368	1	141	6	1	9	3	3	1
3145.971523	1.5391839	1	142	3	1	8	5	8	6
3148.000479	1.4995768	1	143	5	2	7	4	7	2
3149.849535	1.5591791	1	144	7	1	10	1	8	1
3151.968421	1.5594236	1	145	5	2	8	6	4	9
3153.877476	1.5391926	1	146	7	2	5	5	8	8
3155.976401	1.4392112	1	147	5	2	2	6	9	3
3158.005341	1.4992097	1	148	2	2	6	5	6	1
3160.054312	1.4392298	1	149	3	1	3	5	3	5
3162.073281	1.5591289	1	150	2	1	8	6	2	6
3164.192162	1.5392114	1	151	1	1	11	2	7	2
3166.271102	1.5792199	1	152	7	2	9	3	4	7
3168.390045	1.559172	1	153	7	1	5	6	7	11
3170.528954	1.4594735	1	154	2	1	5	4	8	5
3172.507917	1.4192639	1	155	4	1	3	4	8	4
3174.446896	1.4192717	1	156	4	1	6	1	7	9
3176.445869	1.4392602	1	157	1	2	5	3	5	1
3178.424872	1.4992312	1	158	6	1	7	1	5	7
3180.493959	1.4391215	1	159	6	1	1	4	8	2
3182.522802	1.439249	1	160	2	1	7	1	3	6
3184.501948	1.5189978	1	161	1	1	11	1	4	4
3186.630673	1.5192019	1	162	2	1	11	1	7	5
3188.709662	1.6391332	1	163	6	2	11	4	3	1
3190.95851	1.5196818	1	164	1	2	11	1	1	10
3193.027448	1.6390981	1	165	6	1	9	6	8	9
3195.20634	1.5591696	1	166	7	2	7	4	8	6
3197.365227	1.5191767	1	167	5	2	6	6	1	11
3199.454169	1.5592093	1	168	6	2	6	5	4	1
3201.483108	1.5391868	1	169	2	1	8	5	3	7
3203.592053	1.5191702	1	170	6	2	7	2	6	10
3205.660969	1.5192068	1	171	3	2	6	6	4	5
3207.530009	1.4392221	1	172	5	2	5	3	4	6
3209.559412	1.3988315	1	173	2	1	3	3	4	6
3211.517997	1.5791361	1	174	6	2	11	1	1	9
3213.666893	1.3392712	1	175	4	1	2	1	2	10
3215.56593	1.4791925	1	176	7	1	2	5	1	4
3217.594884	1.3995469	1	177	5	1	3	3	7	11
