onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
6427.904794	1.6159322	3	1	5	2	11	6	2	8
6430.060689	1.5590562	3	2	3	1	11	3	2	9
6432.169673	1.4590789	3	3	4	1	4	5	1	3
6434.148733	1.4990398	3	4	5	1	5	6	6	4
6436.018948	1.4581214	3	5	6	2	2	4	6	5
6438.106622	1.4993944	3	6	2	1	6	5	3	1
6440.155641	1.479217	3	7	3	1	8	2	6	8
6442.164627	1.459266	3	8	3	2	3	6	10	1
6444.143662	1.4994912	3	9	7	1	4	4	11	2
6446.192669	1.5392144	3	10	4	2	9	4	8	4
6448.281636	1.4595632	3	11	1	1	8	1	11	8
6450.280654	1.3996175	3	12	3	2	1	5	9	3
6452.259718	1.4992447	3	13	7	1	2	6	3	11
6454.288719	1.47927	3	14	6	1	3	4	11	4
6456.297725	1.479251	3	15	1	2	9	1	8	11
6458.326766	1.5592102	3	16	2	2	11	3	8	4
6460.455729	1.5791964	3	17	3	1	11	4	9	8
6462.604689	1.4992493	3	18	3	1	10	1	3	9
6464.653679	1.4992513	3	19	2	1	8	3	9	7
6466.702664	1.5992289	3	20	5	2	10	6	1	9
6468.87164	1.5192373	3	21	1	1	11	1	6	2
6470.74073	1.5192303	3	22	5	2	9	3	2	2
6472.819692	1.5595695	3	23	7	2	7	4	4	4
6474.919141	1.4987904	3	24	1	1	6	5	3	3
6476.94776	1.4592024	3	25	5	1	8	1	10	3
6478.936705	1.6391583	3	26	6	2	10	5	1	11
6481.185626	1.3793181	3	27	4	1	4	1	4	10
6483.114694	1.3793155	3	28	4	2	3	2	7	2
6485.053763	1.4392558	3	29	4	2	7	1	7	1
6487.062749	1.5995204	3	30	7	1	11	2	6	7
6489.221751	1.3992877	3	31	7	2	2	1	6	5
6491.210777	1.4992456	3	32	7	1	3	5	6	3
6493.259768	1.4992635	3	33	3	1	7	4	1	6
6495.308788	1.5392106	3	34	6	2	4	6	7	8
6497.41776	1.4392864	3	35	2	1	7	1	3	10
6499.376798	1.5394285	3	36	7	1	4	6	6	7
6501.476142	1.4188974	3	37	5	1	6	1	6	2
6503.454793	1.4192864	3	38	2	2	6	1	1	9
6505.44386	1.3393227	3	39	4	2	2	1	6	8
6507.342931	1.3593047	3	40	1	2	1	3	5	7
6509.301979	1.5592125	3	41	1	1	9	5	9	2
6511.410952	1.4196959	3	42	6	2	2	2	5	6
6513.389996	1.5991929	3	43	6	2	9	4	7	2
6515.498971	1.4392704	3	44	5	1	2	6	4	3
6517.468003	1.5192289	3	45	5	1	9	3	1	8
6519.527366	1.5788604	3	46	7	2	7	5	4	8
6521.675957	1.5392251	3	47	7	1	5	5	8	9
6523.824911	1.5191972	3	48	2	1	6	6	10	1
6525.87392	1.5592054	3	49	7	1	8	3	5	5
6527.982877	1.3992712	3	50	1	1	1	5	10	8
6529.732028	1.4992441	3	51	7	2	3	5	8	1
6531.811016	1.4192837	3	52	4	2	6	1	3	11
6533.830031	1.3596223	3	53	2	2	3	1	10	1
6535.759069	1.439293	3	54	7	2	1	4	10	4
6537.738133	1.499267	3	55	3	1	6	5	7	7
6539.767161	1.5192393	3	56	4	1	8	4	9	11
6541.636258	1.4992246	3	57	7	2	3	5	3	8
6543.705231	1.4392684	3	58	5	1	3	5	5	4
6545.694277	1.5594605	3	59	5	2	9	5	2	4
6547.81325	1.4791943	3	60	1	1	4	6	6	1
6549.83225	1.3793216	3	61	3	2	3	2	6	7
6551.731342	1.5392122	3	62	6	1	7	3	5	4
6553.670396	1.5594494	3	63	5	2	10	4	3	7
6555.579679	1.4790273	3	64	5	2	8	2	3	6
6557.498529	1.3792925	3	65	4	1	1	4	1	6
6559.827369	1.3593102	3	66	3	1	3	1	4	2
6561.676501	1.5192323	3	67	3	2	10	2	6	2
6563.745499	1.4595166	3	68	2	1	7	2	9	10
6565.764511	1.5592077	3	69	1	2	9	5	7	2
6567.843499	1.459218	3	70	6	1	5	1	7	8
6569.922686	1.4990333	3	71	2	1	7	4	5	4
6571.961486	1.5192127	3	72	6	2	5	4	9	10
