onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
19378.22593	1.875654	1	1	6	1	8	2	11	2
19380.8214	2.0588527	1	2	7	2	10	5	4	6
19383.41016	1.8591678	1	3	4	2	3	5	6	1
19385.6391	1.9588322	1	4	3	2	8	5	8	2
19387.9591	1.8379212	1	5	6	1	9	1	8	5
19390.3767	1.9590615	1	6	3	1	8	5	11	11
19392.88537	1.6891611	1	7	1	1	2	2	10	1
19395.08431	2.0090438	1	8	1	2	8	6	3	7
19397.57317	1.8090842	1	9	4	1	3	4	3	3
19400.17188	1.9890006	1	10	7	1	4	6	5	1
19402.75066	1.8690401	1	11	2	2	11	2	2	11
19405.08952	1.9290295	1	12	4	1	9	4	3	8
19407.50835	1.7491152	1	13	6	2	2	2	9	7
19409.74727	1.9390268	1	14	1	1	7	5	4	2
19412.20608	1.9689867	1	15	3	2	6	6	3	8
19414.70486	1.8591108	1	16	7	1	5	3	6	10
19417.11363	1.8890653	1	17	4	2	7	4	6	2
19419.53251	1.8690888	1	18	4	2	6	4	11	1
19421.95135	2.0889516	1	19	6	1	9	6	8	10
19424.39017	1.789093	1	20	4	2	2	4	10	9
19426.66907	1.819062	1	21	1	2	6	3	1	8
19429.00788	1.9590632	1	22	1	1	8	5	8	2
19431.41675	1.7990786	1	23	1	1	10	1	10	9
19433.78558	1.9290012	1	24	6	1	6	4	1	3
19436.21436	1.7291409	1	25	3	1	4	2	6	11
19438.29336	1.8891384	1	26	1	2	2	6	5	10
19440.70226	2.0089543	1	27	7	1	5	6	6	3
19443.17107	2.0289276	1	28	4	2	9	6	11	6
19445.65009	1.7188557	1	29	3	2	6	1	10	2
19447.90877	1.9690049	1	30	7	1	3	6	1	7
19450.38757	1.8590573	1	31	1	2	8	3	7	4
19452.81639	1.8393458	1	32	2	2	2	5	10	9
19455.15526	2.0292574	1	33	2	2	9	6	7	11
19457.754	1.7290746	1	34	5	1	4	2	10	3
19459.98292	1.9190333	1	35	6	2	8	3	11	6
19462.43173	1.8292888	1	36	2	2	9	2	9	9
19464.75061	1.9490279	1	37	7	1	7	4	3	4
19467.17941	1.9190664	1	38	5	1	6	5	5	5
19469.74815	1.8690367	1	39	2	2	6	4	9	1
19472.1371	1.6690553	1	40	5	1	1	2	11	8
19474.29597	1.7190823	1	41	3	1	6	1	2	7
19476.63484	1.9090368	1	42	3	1	3	6	9	1
19479.03366	1.7891077	1	43	5	1	7	2	3	4
19481.31257	1.9090129	1	44	3	1	3	6	9	6
