onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
21062.72592	1.8856337	5	1	2	2	2	6	3	2
21065.10148	1.9388408	5	2	5	1	7	5	5	3
21067.78015	1.6889348	5	3	3	2	2	2	5	6
21069.99903	1.7889003	5	4	5	2	7	2	10	6
21072.55139	1.9257866	5	5	1	1	11	3	6	11
21075.06629	1.9989042	5	6	5	1	10	5	1	3
21077.59498	1.819022	5	7	1	1	6	3	1	5
21079.91418	1.6587545	5	8	1	1	3	1	1	10
21082.10271	1.899002	5	9	3	2	5	5	5	6
21084.54148	2.0189525	5	10	3	2	11	5	10	3
21086.91028	1.8891565	5	11	3	1	2	6	4	1
21089.14914	1.6792203	5	12	7	2	1	1	4	4
21091.338	1.6990877	5	13	3	1	5	1	11	10
21093.38694	1.9290285	5	14	6	2	1	6	6	6
21095.66585	2.0489378	5	15	5	1	10	6	10	2
21098.0646	1.809068	5	16	3	2	8	2	9	2
21100.38346	1.7590742	5	17	3	2	3	3	11	10
21102.74223	1.8790496	5	18	4	2	9	3	1	6
21105.13101	1.879006	5	19	3	1	4	5	10	3
21107.5098	1.9689792	5	20	4	1	11	4	5	11
21109.9886	1.8190436	5	21	3	1	1	5	11	8
21112.32738	1.839051	5	22	6	1	9	1	10	1
21114.70619	1.899039	5	23	7	1	2	5	10	10
21116.95506	1.9589599	5	24	7	2	10	3	9	8
21119.44377	1.7191126	5	25	1	2	1	3	1	3
21121.69266	1.8090784	5	26	1	2	3	4	11	9
21123.85159	1.8290445	5	27	3	1	4	4	7	7
21126.21036	1.6591714	5	28	1	2	3	1	7	2
21128.45926	1.8590194	5	29	6	2	10	1	9	1
21130.85804	1.7290954	5	30	5	2	4	2	3	7
21133.21685	1.8590415	5	31	7	1	5	3	6	3
21135.42573	1.938982	5	32	6	2	4	5	2	3
21137.71457	1.8290113	5	33	5	2	9	2	6	4
21140.05336	1.6794867	5	34	1	2	4	1	1	2
21142.08235	1.7890831	5	35	2	2	2	4	6	4
21144.40118	1.7091091	5	36	2	2	3	2	11	1
21146.60006	1.7690342	5	37	5	1	1	4	7	7
21148.86889	1.899004	5	38	7	1	2	5	2	8
21151.4676	1.7291036	5	39	5	2	4	2	10	8
21153.58653	1.7790678	5	40	4	1	4	3	5	5
21155.74544	1.6391208	5	41	2	1	2	1	6	4
21157.91432	1.9390091	5	42	6	2	4	5	11	2
21160.42306	2.0889303	5	43	7	1	9	6	5	5
21163.03176	1.7390621	5	44	1	1	2	3	1	3
21165.30064	1.9989227	5	45	5	1	10	5	11	2
21167.79935	1.7590561	5	46	4	1	8	1	9	4
21170.06818	1.7191278	5	47	2	2	6	1	1	9
21172.13722	1.8792625	5	48	7	2	1	5	5	7
21174.52595	1.699105	5	49	1	1	5	1	9	6
21176.71482	1.8090678	5	50	4	1	8	2	4	8
21179.05364	1.9689782	5	51	7	1	3	6	3	2
21181.55239	1.9289646	5	52	6	2	6	4	10	3
21183.97113	1.7191077	5	53	2	2	1	3	1	6
21186.19001	1.8390451	5	54	2	1	7	3	6	9
21188.57885	1.669116	5	55	3	1	1	2	1	2
21190.72772	1.9492572	5	56	7	2	2	6	6	8
21193.02659	1.9389635	5	57	4	2	7	5	3	8
21195.5153	1.8490328	5	58	6	1	7	2	9	11
21197.88413	1.9989716	5	59	6	1	7	5	11	7
21200.23294	1.859004	5	60	7	1	10	1	8	6
21202.58174	1.8090132	5	61	5	1	8	2	5	5
21204.74066	2.1088851	5	62	7	2	10	6	3	9
21207.1994	1.9789711	5	63	4	1	9	5	5	5
21209.52823	1.6790916	5	64	4	1	4	1	1	4
21211.73711	1.7790801	5	65	7	2	1	3	6	1
21214.04596	1.8690123	5	66	1	1	1	6	11	4
21216.42475	1.9489552	5	67	5	2	5	6	6	8
21218.91345	1.7690893	5	68	7	1	3	2	11	4
21221.23231	1.889036	5	69	6	1	9	2	11	2
21223.61109	2.0689342	5	70	1	1	11	6	7	9
21226.25976	1.9490084	5	71	1	2	10	4	11	1
21228.79849	1.9989324	5	72	7	2	7	5	1	8
21231.33721	1.8890391	5	73	6	1	9	2	1	8
21233.58607	1.8090485	5	74	3	2	3	4	7	10
21235.74496	1.6791973	5	75	6	2	1	1	9	5
21237.94387	1.9289875	5	76	2	1	9	4	7	11
21240.39263	1.868995	5	77	1	1	6	4	8	7
21242.85139	1.719105	5	78	2	1	1	3	8	3
21244.92032	1.9390088	5	79	1	2	7	5	9	8
21247.47905	1.869015	5	80	2	1	6	4	9	3
21249.87783	1.8889997	5	81	3	1	2	6	10	11
21252.2866	1.7690357	5	82	5	1	1	4	3	11
21254.77534	1.8390362	5	83	6	1	4	3	2	1
21257.14416	1.7990295	5	84	5	2	10	1	11	10
21259.44297	2.0289366	5	85	7	2	11	4	7	8
21261.98169	1.8090595	5	86	3	2	3	4	8	4
21264.14061	1.8790136	5	87	5	1	9	3	7	8
21266.55965	1.8687574	5	88	5	1	1	6	11	3
21268.98827	1.8489166	5	89	1	2	10	2	7	8
21271.18703	1.8989633	5	90	2	1	5	5	5	8
21273.60583	1.7490966	5	91	1	2	5	2	3	4
21275.70476	1.8490257	5	92	4	2	5	4	1	5
21277.98361	1.8390291	5	93	4	1	7	3	1	5
21280.29243	1.8690244	5	94	1	2	1	6	9	4
21282.71119	1.9289961	5	95	3	2	4	6	8	11
21285.17996	2.0489114	5	96	2	1	10	6	9	7
21287.84862	2.1088535	5	97	7	2	10	6	10	3
21290.46729	2.0591952	5	98	6	1	10	5	4	10
21292.87608	1.7490889	5	99	7	1	2	2	5	7
21295.15492	1.8489958	5	100	7	2	2	4	1	11
21297.40378	1.6591371	5	101	2	2	3	1	9	7
21299.60298	1.9486534	5	102	1	1	5	6	11	11
21302.15134	1.7790855	5	103	3	1	4	3	3	1
21304.43018	1.9789462	5	104	5	2	9	5	10	6
21306.75903	2.0089394	5	105	6	2	5	6	10	9
21309.26776	1.8090683	5	106	2	1	3	4	2	10
21311.72653	1.8090334	5	107	3	2	3	4	9	8
21314.08533	1.7390958	5	108	3	2	7	1	11	10
21316.32422	1.8390145	5	109	4	1	2	5	7	10
21318.79293	1.7793536	5	110	4	2	4	3	2	1
21321.06178	1.9990571	5	111	7	1	7	5	10	1
21323.41062	1.6890826	5	112	5	2	2	2	5	3
21325.55954	1.9489733	5	113	6	2	2	6	4	3
21328.05828	1.7790469	5	114	2	1	9	1	11	5
21330.20716	1.7990615	5	115	4	2	5	3	10	8
21332.6859	1.8190562	5	116	2	2	1	5	4	2
21334.85481	1.7390923	5	117	4	2	2	3	4	1
21337.2336	1.8590367	5	118	4	1	3	5	8	11
21339.61241	1.6891057	5	119	2	2	2	2	10	11
21341.87125	1.9090352	5	120	6	1	5	4	11	4
21344.28007	1.7890394	5	121	5	1	7	2	2	5
21346.42898	1.9291716	5	122	1	2	4	6	2	4
21348.98769	1.7092254	5	123	2	1	3	2	2	8
21351.19669	1.6991664	5	124	4	2	5	1	9	6
21353.24548	1.6192129	5	125	1	1	1	1	10	8
21355.21451	1.9892344	5	126	6	2	9	4	4	6
21357.55334	1.9493119	5	127	7	1	7	4	7	7
21359.85217	2.0289452	5	128	3	1	9	6	11	6
21362.3909	1.789049	5	129	2	2	2	4	5	1
21364.72973	1.8490379	5	130	6	1	2	4	9	10
21367.15848	2.0788756	5	131	6	1	11	5	9	4
21369.74715	1.9190062	5	132	5	2	11	3	2	10
21372.19595	1.9189742	5	133	4	2	11	3	4	5
21374.56474	1.938983	5	134	5	2	7	5	6	7
21376.98353	2.0089263	5	135	6	2	10	4	2	1
21379.50222	1.8990159	5	136	3	1	10	3	4	6
21381.75112	1.978986	5	137	4	2	9	5	2	4
21384.10992	1.6791087	5	138	2	2	4	1	6	7
21386.13889	1.9089772	5	139	4	2	3	6	2	6
21388.55766	1.8290485	5	140	4	1	9	2	11	9
