onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
20321.91065	1.8156741	3	1	5	1	11	1	9	4
20324.24689	1.9681721	3	2	5	1	6	6	3	11
20326.73498	1.7392196	3	3	5	2	2	3	11	2
20328.97385	1.8588963	3	4	2	1	3	5	3	2
20331.35371	1.7980323	3	5	5	2	5	3	7	10
20333.67133	1.709094	3	6	3	1	3	2	6	11
20335.73025	1.9090761	3	7	4	1	8	4	4	9
20338.0291	1.9690599	3	8	7	2	3	6	7	9
20340.35792	1.8590188	3	9	7	2	5	3	9	6
20342.56678	1.659118	3	10	4	1	3	1	7	7
20344.72566	2.0689367	3	11	3	1	11	6	1	8
20347.30436	1.7393675	3	12	1	2	2	3	1	11
20349.54327	1.9289804	3	13	6	2	6	4	8	4
20351.99203	1.918942	3	14	7	1	8	3	5	11
20354.26089	1.9589462	3	15	6	2	5	5	3	10
20356.77959	1.9690159	3	16	7	2	3	6	7	4
20359.23836	1.7790809	3	17	1	1	9	1	11	11
20361.52717	1.819052	3	18	2	1	6	3	5	2
20363.7061	1.8790006	3	19	3	2	9	3	5	7
20366.40474	1.9289812	3	20	3	1	9	4	11	3
20368.85352	1.7290848	3	21	7	1	1	2	2	4
20370.94244	1.7490722	3	22	1	2	5	2	2	4
20373.04137	1.9290307	3	23	6	2	1	6	8	4
20375.32025	1.7790723	3	24	1	2	4	3	7	4
20377.64906	1.9289944	3	25	6	2	1	6	11	5
20380.08782	1.6191455	3	26	2	2	1	1	4	6
20382.23672	1.879031	3	27	7	2	1	5	2	2
20384.68549	2.0189538	3	28	2	2	11	5	3	11
20387.25422	2.0189403	3	29	3	2	11	5	8	2
20389.78295	1.6891041	3	30	4	2	2	2	8	9
20392.0218	1.859037	3	31	7	1	10	1	7	2
20394.36088	1.888771	3	32	4	1	7	4	5	10
20396.7894	1.7793145	3	33	7	1	6	1	9	4
20399.1282	2.0489428	3	34	2	1	10	6	8	4
20401.71688	2.0189706	3	35	4	2	11	5	7	1
20404.0857	1.8290528	3	36	1	1	4	4	7	4
20406.41452	1.7690812	3	37	3	1	1	4	4	10
20408.71335	1.7890669	3	38	1	1	2	4	11	2
20410.99227	1.849301	3	39	2	1	10	2	1	5
20413.35143	1.7386926	3	40	6	1	4	1	6	11
20415.64984	1.879063	3	41	5	2	4	5	6	6
20418.02867	2.0289362	3	42	7	1	11	4	8	11
20420.59738	1.8790085	3	43	4	2	9	3	7	8
20423.03614	1.8690177	3	44	3	1	11	2	11	8
20425.40494	1.7790648	3	45	1	2	4	3	7	2
20427.68376	2.0089993	3	46	4	1	8	6	3	8
20430.2525	1.9289879	3	47	2	1	4	6	2	2
20432.71123	2.0189531	3	48	3	2	11	5	10	1
20435.26997	1.8889639	3	49	1	1	7	4	6	10
20437.69873	1.8890091	3	50	7	2	4	4	10	6
20440.06751	1.8290653	3	51	5	1	9	2	2	9
20442.44633	2.0489453	3	52	6	1	7	6	8	2
20444.98506	1.6690947	3	53	1	1	1	2	2	8
20447.08396	1.958969	3	54	2	2	8	5	7	8
20449.47277	2.0689203	3	55	5	1	11	6	11	2
20452.07146	1.9189928	3	56	4	2	6	5	6	1
20454.52059	1.9685667	3	57	6	1	3	6	10	5
20456.98894	1.8690633	3	58	5	1	1	6	6	3
20459.20785	1.7291002	3	59	5	2	4	2	9	1
20461.34715	1.8886197	3	60	2	1	2	6	7	3
20463.76556	2.0289149	3	61	5	2	9	6	11	1
20466.32427	1.9789626	3	62	7	1	11	3	9	8
20468.843	1.7490553	3	63	5	1	5	2	5	5
20470.96193	1.8590005	3	64	4	2	3	5	4	9
20473.35069	2.0689519	3	65	2	1	11	6	8	6
20475.78948	1.9889644	3	66	7	1	4	6	7	5
20478.12829	1.6591225	3	67	3	1	3	1	7	7
20480.13729	2.0188914	3	68	6	1	8	5	7	8
20482.7162	1.6788855	3	69	3	2	4	1	7	1
20484.88486	1.9789873	3	70	3	2	9	5	5	5
20487.2137	1.9789784	3	71	6	2	6	5	11	6
20489.68245	1.9190008	3	72	1	1	11	3	3	9
20491.95132	1.9389546	3	73	6	1	4	5	5	7
20494.42008	1.7290895	3	74	2	1	4	2	11	1
20496.50951	1.9584691	3	75	3	2	8	5	7	1
20498.96774	1.8690304	3	76	2	2	11	2	1	10
20501.18663	1.9789382	3	77	1	1	9	5	3	9
20503.67535	1.819079	3	78	4	1	11	1	6	7
20506.03412	1.9590272	3	79	7	2	10	3	8	1
20508.5029	1.6791387	3	80	3	2	4	1	4	1
20510.53192	1.7191118	3	81	1	2	1	3	2	1
20512.75078	1.7590896	3	82	3	2	8	1	9	6
20515.01964	1.929	3	83	4	2	9	4	2	2
20517.2985	1.8890215	3	84	6	2	4	4	5	3
20519.74726	1.9689776	3	85	5	2	6	6	2	8
20522.07605	1.6591529	3	86	5	2	3	1	2	5
20524.34493	1.7190948	3	87	1	2	6	1	3	2
20526.41386	1.819055	3	88	5	1	11	1	2	8
20528.5928	2.0189327	3	89	3	1	11	5	1	9
20531.01157	2.0289301	3	90	4	2	9	6	1	9
20533.41078	1.9285688	3	91	1	1	9	4	6	8
20535.6892	2.0089592	3	92	7	2	5	6	4	6
20538.44794	1.6692143	3	93	5	1	1	2	6	11
20540.64668	1.9290114	3	94	2	2	4	6	2	3
20542.92553	1.7491008	3	95	2	1	5	2	4	11
20545.22438	1.8989983	3	96	5	2	5	5	5	1
20547.62314	1.8790145	3	97	7	2	6	3	9	7
20549.97194	1.7190838	3	98	7	1	3	1	7	9
20552.21083	1.779037	3	99	5	1	4	3	1	2
20554.50962	1.8590343	3	100	6	1	5	3	8	2
20556.83848	2.0189553	3	101	5	2	11	5	5	1
20559.4072	1.6191195	3	102	2	2	1	1	10	8
20561.55611	2.03908	3	103	7	1	9	5	8	4
20564.08479	1.9489931	3	104	7	2	7	4	9	11
20566.53396	1.9186273	3	105	2	2	6	5	10	4
20568.80244	1.8390494	3	106	2	2	7	3	9	6
20571.21121	1.7191218	3	107	4	2	1	3	5	1
20573.54005	2.0289366	3	108	4	2	9	6	6	9
20576.21869	1.879021	3	109	6	1	11	1	6	1
20578.60746	1.8190761	3	110	4	1	6	3	2	11
20581.05623	1.8190684	3	111	6	2	8	1	10	1
20583.37507	1.9789041	3	112	3	1	9	5	5	9
20585.70385	1.9589874	3	113	1	1	8	5	5	3
20588.01269	1.8190312	3	114	2	1	6	3	5	4
20590.38153	2.068921	3	115	4	2	11	6	11	5
20592.92021	1.9190226	3	116	1	2	11	3	2	10
