onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
6143.440483	2.0355546	5	1	6	1	6	6	5	8
6145.836014	2.0188156	5	2	1	1	11	5	1	2
6148.424728	1.8388442	5	3	2	1	7	3	3	1
6150.803496	1.9088138	5	4	4	1	8	4	1	11
6153.083551	2.0077719	5	5	3	2	8	6	3	5
6155.620939	1.7590341	5	6	2	2	3	3	2	6
6157.91974	1.7792258	5	7	6	2	6	1	1	9
6160.228551	2.0489449	5	8	7	2	7	6	3	8
6162.837253	1.8789981	5	9	1	2	9	3	11	11
6165.266029	2.0289324	5	10	6	2	11	4	7	3
6167.664815	1.6391374	5	11	4	2	2	1	6	2
6169.833723	1.7690641	5	12	7	2	3	2	1	7
6172.112535	2.0191031	5	13	5	2	11	5	3	6
6174.671281	2.0289376	5	14	7	2	11	4	5	5
6177.209996	1.8490261	5	15	3	2	10	2	3	4
6179.588794	2.0289316	5	16	6	2	11	4	5	1
6182.147501	1.8190102	5	17	4	2	1	5	8	9
6184.526242	1.9789738	5	18	3	1	9	5	6	6
6187.035039	1.938995	5	19	5	1	7	5	3	6
6189.513946	1.7389467	5	20	2	1	2	3	5	5
6191.772664	2.0189438	5	21	3	1	11	5	8	5
6194.311383	1.6890787	5	22	1	2	2	2	1	6
6196.53026	1.7890731	5	23	2	2	7	2	9	11
6198.849099	1.7790529	5	24	5	1	4	3	7	7
6201.158176	1.8487602	5	25	2	1	10	2	2	6
6203.406741	1.7691679	5	26	4	1	6	2	10	6
6205.715627	1.8790161	5	27	6	1	6	3	6	11
6208.134422	1.9089804	5	28	6	1	10	2	8	11
6210.393272	1.928965	5	29	3	1	4	6	3	3
6212.871986	1.9190082	5	30	1	2	11	3	8	8
6215.300796	1.8990036	5	31	2	1	5	5	1	5
6217.929471	1.9689706	5	32	4	2	11	4	7	9
6220.418214	2.0689521	5	33	4	1	11	6	9	7
6222.836992	2.0589733	5	34	6	2	10	5	4	3
6225.385734	1.9789891	5	35	7	2	11	3	2	10
6227.714564	1.739092	5	36	3	1	2	3	7	8
6229.803506	1.7590765	5	37	1	2	3	3	8	8
6232.082348	1.8390566	5	38	5	1	2	5	2	3
6234.461154	1.7391068	5	39	1	2	2	3	5	7
6236.719992	1.7591344	5	40	6	1	5	1	3	2
6239.038855	1.8090346	5	41	6	1	5	2	4	5
6241.29771	1.6691421	5	42	1	1	1	2	3	6
6243.496619	2.0489182	5	43	7	1	7	6	9	9
6246.105596	1.7587698	5	44	1	1	3	3	2	8
6248.374151	1.7990541	5	45	7	2	2	3	1	3
6250.693487	1.9884578	5	46	4	2	7	6	6	9
6253.181753	1.7191867	5	47	1	2	1	3	7	2
6255.260689	1.7191071	5	48	5	1	6	1	5	6
6257.499541	1.7990823	5	49	3	2	5	3	9	11
6260.198151	1.8690495	5	50	2	1	11	2	1	3
6262.596979	1.988956	5	51	6	2	4	6	8	10
6265.165663	1.8990233	5	52	3	1	10	3	7	1
6267.614393	1.88907	5	53	7	1	4	4	2	11
6270.063213	1.6591455	5	54	3	2	3	1	6	6
6272.332083	1.7990538	5	55	6	1	2	3	9	11
6274.660877	1.9789439	5	56	6	1	11	3	4	8
6277.209628	1.7390825	5	57	1	1	2	3	8	10
6279.518456	1.8390423	5	58	6	1	4	3	2	10
6281.897262	1.679117	5	59	4	1	4	1	10	7
6284.16612	1.6691214	5	60	5	2	1	2	1	9
6286.334997	1.719139	5	61	3	2	6	1	2	4
6288.57389	1.7291114	5	62	7	1	1	2	1	6
6290.832744	1.7590859	5	63	3	1	8	1	8	6
6292.941695	1.9492513	5	64	3	2	10	4	2	5
6295.400461	1.8590355	5	65	3	1	3	5	7	4
6297.8892	1.9689893	5	66	5	1	11	4	8	3
6300.457888	1.9689652	5	67	2	2	6	6	10	6
6303.046627	1.8689977	5	68	6	2	8	2	4	11
6305.46535	1.8193573	5	69	7	1	8	1	6	2
6307.854177	1.8990402	5	70	7	1	2	5	11	3
6310.322919	1.839034	5	71	3	1	2	5	1	6
6312.69171	1.769083	5	72	2	1	6	2	3	10
6314.990565	2.0689191	5	73	3	2	11	6	2	8
6317.699187	1.6391607	5	74	2	2	2	1	7	11
6319.908053	1.9690293	5	75	6	1	8	4	7	5
6322.446789	1.9490255	5	76	1	2	5	6	10	2
6324.935563	1.7490971	5	77	7	1	2	2	11	1
6327.234413	1.899001	5	78	1	1	10	3	9	6
