onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
10700.14285	1.855656	6	1	6	2	10	1	3	10
10702.34851	2.0288454	6	2	1	2	9	6	9	5
10704.92724	1.9587877	6	3	3	1	8	5	3	10
10707.48591	1.7789481	6	4	2	1	9	1	10	2
10709.84587	2.0577829	6	5	6	1	10	5	10	11
10712.5133	1.8789302	6	6	6	2	6	3	10	1
10714.91205	1.7591867	6	7	4	2	8	1	4	5
10717.20083	1.9789784	6	8	3	2	9	5	11	7
10719.66964	1.8789646	6	9	3	2	9	3	4	6
10722.1983	1.8690339	6	10	4	1	11	2	11	8
10724.4172	1.719145	6	11	1	1	1	3	1	3
10726.76603	1.7691204	6	12	2	1	1	4	8	10
10729.08487	1.7990964	6	13	3	2	10	1	1	2
10731.55365	1.8490339	6	14	4	2	10	2	10	7
10734.04239	1.8490287	6	15	1	2	5	4	4	5
10736.55113	1.9490023	6	16	7	2	2	6	2	1
10739.12983	1.8090504	6	17	2	1	3	4	8	3
10741.28874	1.7990463	6	18	2	2	5	3	2	4
10743.64753	1.9089506	6	19	3	2	8	4	10	11
10746.20618	1.7990746	6	20	2	2	10	1	1	6
10748.55499	1.8690472	6	21	1	1	6	4	6	11
10751.02381	1.8889552	6	22	6	1	9	2	6	10
10753.56253	1.6991283	6	23	3	1	5	1	10	2
10755.85174	1.6687903	6	24	4	2	1	2	10	11
10758.07027	1.8290497	6	25	3	1	4	4	11	3
10760.42908	1.9290027	6	26	3	2	9	4	10	8
10762.91822	1.9885704	6	27	1	2	7	6	8	10
10765.43655	1.9889714	6	28	3	2	7	6	3	7
10767.77537	2.0289554	6	29	6	2	11	4	9	1
10770.40402	1.9889361	6	30	6	2	9	4	1	6
10772.95303	1.9086836	6	31	7	1	5	4	10	7
10775.45144	1.7391337	6	32	6	1	4	1	2	7
10777.80025	1.7891148	6	33	1	1	7	2	2	11
10780.09916	1.859016	6	34	4	2	3	5	1	6
10782.49795	1.6191463	6	35	3	1	1	1	6	11
10784.46695	1.9089485	6	36	2	1	8	4	2	8
10787.03567	1.7290533	6	37	2	2	4	2	4	8
10789.3345	1.7890124	6	38	1	2	7	2	7	11
10791.62334	1.8690212	6	39	5	1	1	6	6	9
10794.0321	1.9489449	6	40	4	1	5	6	11	3
10796.55079	1.7790945	6	41	6	2	1	3	6	5
10798.8297	1.8690291	6	42	5	2	1	6	6	7
10801.21847	1.978992	6	43	2	2	9	5	9	11
10803.88716	1.8590198	6	44	2	1	3	5	2	3
10806.29595	1.8989421	6	45	6	2	2	5	10	4
10808.71465	1.9689879	6	46	5	2	11	4	2	7
10811.15349	1.8590344	6	47	1	2	8	3	10	10
10813.56227	1.8989583	6	48	7	1	7	3	6	7
10816.12094	1.8490242	6	49	6	2	7	2	8	9
10818.31981	2.0290034	6	50	1	1	9	6	11	2
10820.69868	1.9889651	6	51	6	1	9	4	5	4
10823.23735	1.8290842	6	52	4	2	4	4	10	11
10825.65617	1.7190713	6	53	2	1	1	3	10	4
10828.03497	1.8190136	6	54	1	1	11	1	11	4
10830.36379	1.8689716	6	55	4	1	6	4	9	1
10832.58261	2.0589418	6	56	7	2	10	5	7	1
10835.19135	1.7490928	6	57	5	2	5	2	1	9
10837.41023	1.8989718	6	58	5	1	5	5	4	8
10839.78897	1.929035	6	59	7	1	6	4	3	8
10842.20775	1.8190497	6	60	5	2	6	3	3	9
10844.37664	2.0289587	6	61	5	2	9	6	9	4
10846.8354	1.8390499	6	62	3	1	7	3	6	3
10849.20424	1.8889936	6	63	2	1	2	6	3	8
10851.68302	1.8990214	6	64	5	2	10	3	10	2
10854.15177	1.8090809	6	65	5	1	3	4	4	5
10856.49062	1.7690206	6	66	2	2	1	4	2	8
10858.88939	1.6591367	6	67	3	2	3	1	7	10
10861.0383	1.8590025	6	68	4	1	8	3	6	9
10863.50701	1.7991039	6	69	7	2	2	3	4	2
10865.9058	1.7291055	6	70	3	1	4	2	3	2
10868.20464	1.8390539	6	71	5	2	7	3	11	6
10870.61348	1.8690427	6	72	6	1	3	4	6	2
10873.25215	1.7390765	6	73	4	2	2	3	10	1
10875.34108	2.0789606	6	74	6	1	11	5	8	2
10878.05974	1.7990023	6	75	1	2	5	3	11	3
10880.39849	1.7590941	6	76	1	1	3	3	2	1
10882.71739	2.0089692	6	77	7	2	5	6	6	5
10885.07622	1.7790452	6	78	4	1	9	1	11	3
10887.43501	1.6890597	6	79	4	2	2	2	1	10
10889.74383	1.8689836	6	80	5	1	11	2	4	2
10892.41252	1.7890627	6	81	1	1	2	4	8	1
10894.74127	1.7990424	6	82	7	2	7	1	10	4
10897.16002	1.7890998	6	83	1	1	7	2	4	11
10899.49891	1.9989555	6	84	6	1	7	5	1	2
10902.14757	1.8290144	6	85	7	1	1	4	7	6
10904.70622	1.6591856	6	86	4	1	3	1	10	3
10906.95517	1.799007	6	87	7	1	7	1	11	8
10909.34396	1.7790853	6	88	3	2	4	3	9	1
10911.69276	1.6191669	6	89	4	1	1	1	4	7
10913.8317	2.0288902	6	90	7	2	11	4	10	3
10916.21043	1.8590421	6	91	6	2	10	1	9	5
10918.67925	1.6791217	6	92	3	1	4	1	6	4
10920.86815	1.7490888	6	93	3	1	5	2	9	6
10922.96706	1.8990205	6	94	4	1	10	3	2	2
10925.39584	1.9689809	6	95	6	1	3	6	1	5
10927.88461	2.0489494	6	96	5	1	10	6	11	7
10930.28341	1.9589293	6	97	4	2	8	5	11	6
10932.77212	1.9290839	6	98	2	2	9	4	3	9
10935.05101	1.7290796	6	99	1	1	4	2	11	7
10937.12992	1.8190784	6	100	2	2	11	1	4	7
10939.29883	1.8691209	6	101	4	2	6	4	9	6
10941.70761	1.719111	6	102	5	1	1	3	10	1
10944.0864	1.8990291	6	103	1	2	5	5	2	10
10946.33529	1.9290099	6	104	3	2	9	4	5	9
10948.61415	1.8489831	6	105	3	2	10	2	9	5
10951.11289	2.0089521	6	106	4	1	8	6	8	11
10953.63162	2.0289034	6	107	7	1	6	6	6	5
10956.21027	1.8590412	6	108	5	2	3	5	3	9
10958.60913	1.8789681	6	109	5	2	4	5	11	11
10961.02784	1.7391635	6	110	2	2	2	3	6	5
10963.19678	1.8093045	6	111	1	2	3	4	7	1
10965.66557	1.7290831	6	112	4	1	4	2	1	10
10967.89444	1.6191274	6	113	2	1	1	1	1	1
10970.07328	2.0889719	6	114	7	2	9	6	10	11
10972.67199	1.9889549	6	115	7	1	4	6	2	9
10975.01085	1.7790187	6	116	1	1	9	1	2	7
10977.40958	1.7091646	6	117	2	1	3	2	10	3
10979.72848	1.7090471	6	118	2	2	3	2	2	9
10982.04731	1.8690339	6	119	3	1	1	6	11	10
10984.26616	1.8990309	6	120	5	1	5	5	6	3
10986.74494	1.8290553	6	121	5	1	9	2	11	4
10989.17371	1.7790465	6	122	7	2	6	1	2	7
10991.60243	1.8790077	6	123	7	1	6	3	11	11
10993.83135	1.7890352	6	124	3	1	7	2	4	10
10996.20014	1.8190132	6	125	2	1	1	5	11	2
10998.62891	1.8290063	6	126	6	2	1	4	10	7
11000.93776	1.8989578	6	127	7	2	7	3	6	1
11003.34648	1.889073	6	128	2	2	7	4	3	6
11005.80533	1.8390351	6	129	5	2	7	3	8	6
11008.22407	1.7390703	6	130	4	2	7	1	5	10
11010.33304	1.8190582	6	131	7	1	8	1	10	1
11012.76182	1.8489791	6	132	6	2	2	4	7	10
11015.25057	2.078893	6	133	6	1	11	5	4	6
11017.80927	1.869035	6	134	1	2	6	4	2	8
11020.15809	1.7490357	6	135	5	1	5	2	5	2
11022.55685	1.8390522	6	136	7	2	4	3	2	3
11025.1056	1.9889128	6	137	6	1	9	4	10	7
11027.44442	2.0089685	6	138	1	2	8	6	2	4
11030.05311	1.9789794	6	139	7	1	6	5	10	9
11032.58184	1.8490081	6	140	5	1	5	4	7	1
