onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
1199.81299	1.7756596	2	1	4	2	9	1	5	1
1202.128574	1.8089323	2	2	5	2	8	2	9	10
1204.48749	1.9587978	2	3	4	2	8	5	11	1
1206.966324	1.8988436	2	4	5	1	5	5	2	10
1209.406305	2.0777381	2	5	7	1	11	5	11	1
1212.023687	1.8790111	2	6	7	2	1	5	5	6
1214.322506	2.0089918	2	7	6	2	5	6	5	9
1216.881263	1.8992092	2	8	4	2	5	5	5	10
1219.130182	1.8190512	2	9	3	2	11	1	3	7
1221.489024	1.8890545	2	10	5	2	2	6	11	2
1223.927824	1.8989944	2	11	4	2	10	3	4	2
1226.356557	1.8490479	2	12	6	1	7	2	11	1
1228.555462	1.8389932	2	13	3	2	2	5	10	1
1230.934258	1.7790463	2	14	6	2	6	1	8	9
1233.283033	2.0489417	2	15	4	1	10	6	11	6
1235.681815	1.7291283	2	16	4	1	4	2	8	5
1237.950668	1.7194324	2	17	5	2	1	3	8	10
1240.199523	1.8190485	2	18	5	2	11	1	1	3
1242.558351	1.8689582	2	19	5	2	11	2	7	2
1244.99708	1.8990334	2	20	1	2	5	5	7	2
1247.245962	1.9289966	2	21	3	2	4	6	2	2
1249.675021	1.7591375	2	22	3	1	8	1	7	9
1251.973555	1.9289939	2	23	4	1	4	6	11	7
1254.42231	1.8092737	2	24	1	2	8	2	2	6
1256.581182	1.8290729	2	25	6	2	1	4	6	5
1258.989979	1.9789584	2	26	7	1	6	5	1	5
1261.458697	1.8390093	2	27	6	1	9	1	9	8
1263.647578	1.8790205	2	28	6	1	1	5	9	5
1266.08636	1.898992	2	29	7	2	7	3	2	8
1268.50511	1.948932	2	30	4	2	10	4	4	2
1271.013826	1.7790259	2	31	2	2	9	1	6	10
1273.342879	1.8987428	2	32	6	2	7	3	11	2
1275.781381	1.7191619	2	33	1	1	1	3	4	7
1278.040259	1.7490786	2	34	1	1	5	2	1	1
1280.329121	1.6991105	2	35	2	1	5	1	6	10
1282.557975	1.8890266	2	36	2	1	2	6	10	2
1285.006742	1.8789536	2	37	3	1	9	3	4	8
1287.425444	1.9090082	2	38	7	1	10	2	6	1
1289.894525	2.0686288	2	39	2	2	11	6	2	6
1292.522928	1.8690499	2	40	3	1	11	2	5	9
1295.191542	1.9190072	2	41	4	1	11	3	8	8
1297.670302	1.7990552	2	42	4	1	5	3	9	8
1299.819192	1.7391012	2	43	6	1	4	1	5	8
1301.90814	1.9989004	2	44	7	1	7	5	3	8
1304.466838	1.9189987	2	45	5	1	11	3	5	6
1306.735684	1.8389981	2	46	2	1	7	3	1	5
1309.154384	1.9489854	2	47	1	1	10	4	6	2
1311.643184	1.8190284	2	48	2	1	6	3	9	7
1313.83204	1.7990111	2	49	7	1	7	1	7	3
1315.980914	1.8390547	2	50	1	1	7	3	5	6
1318.379739	1.7892227	2	51	2	2	7	2	5	1
1320.748517	1.8491026	2	52	5	2	10	2	6	11
1323.147304	1.6691386	2	53	5	1	1	2	2	6
1325.356192	1.7290805	2	54	1	2	4	2	7	8
1327.505116	1.8390251	2	55	4	1	7	3	6	4
1329.893899	1.6791136	2	56	3	2	4	1	5	11
1331.922864	1.9789676	2	57	5	2	9	5	2	10
1334.251665	1.8490329	2	58	3	1	10	2	4	9
1336.650432	1.8890273	2	59	6	1	4	4	11	7
1339.059233	1.6990525	2	60	2	2	5	1	5	10
1341.338014	1.9689686	2	61	6	2	3	6	6	2
1343.85676	1.9190037	2	62	7	1	8	3	10	8
1346.125638	1.7690127	2	63	1	2	1	4	5	7
1348.424469	1.9389538	2	64	6	2	4	5	8	3
1350.92317	1.789104	2	65	6	2	4	2	2	6
1353.072082	1.9189761	2	66	3	1	6	5	3	9
1355.590822	1.7590703	2	67	1	2	8	1	3	2
1357.889626	1.9390146	2	68	7	2	9	3	11	8
1360.348373	1.8890315	2	69	4	1	7	4	3	3
1362.817111	1.819062	2	70	7	1	8	1	11	10
