onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
12404.05506	1.9455494	6	1	3	1	10	4	4	9
12406.51049	2.0887974	6	2	6	2	9	6	4	3
12409.11923	1.8289159	6	3	2	1	4	4	3	4
12411.35811	1.8289017	6	4	2	2	4	4	2	1
12413.54807	1.7580302	6	5	1	2	3	3	4	3
12415.65581	1.8789883	6	6	1	1	9	3	6	6
12417.88465	1.7492641	6	7	6	2	2	2	3	8
12419.98394	1.8087313	6	8	6	1	5	2	8	3
12422.31243	1.7590781	6	9	4	1	3	3	5	7
12424.60127	1.6691378	6	10	3	2	1	2	5	1
12426.79015	1.8690044	6	11	3	1	1	6	6	3
12429.00907	1.8090367	6	12	1	2	3	4	4	8
12431.32791	1.8689991	6	13	4	1	1	6	1	1
12433.6767	1.9889956	6	14	6	1	4	6	7	10
12436.16545	1.9489953	6	15	7	1	2	6	2	11
12438.63424	1.789341	6	16	5	1	2	4	7	6
12440.95304	1.8790324	6	17	5	2	4	5	3	9
12443.18195	1.9898537	6	18	1	2	7	6	8	3
12445.68068	1.789079	6	19	6	1	4	2	2	3
12447.96954	1.869247	6	20	6	2	8	2	7	4
12450.39831	1.7591104	6	21	5	2	3	3	1	11
12452.50726	1.8190635	6	22	4	1	1	5	6	9
12454.83608	1.8493362	6	23	5	1	5	4	4	4
12457.03498	2.0089835	6	24	2	2	8	6	3	5
12459.60367	1.9493245	6	25	4	1	10	4	5	8
12461.97253	1.6991151	6	26	3	1	5	1	3	10
12464.26138	1.8090471	6	27	4	2	8	2	1	1
12466.42028	1.8490212	6	28	7	2	7	2	9	4
12468.80909	1.9190174	6	29	6	1	8	3	6	1
12471.29782	1.9689837	6	30	2	2	6	6	10	4
12473.80656	1.7490495	6	31	4	1	5	2	4	10
12476.08544	1.8190002	6	32	7	2	8	1	7	3
12478.27434	1.9589277	6	33	1	2	8	5	11	3
12480.76309	2.0389252	6	34	7	2	9	5	5	7
12483.16188	1.9689749	6	35	4	1	6	6	9	6
