onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
97873.53472	1.8257016	6	1	1	2	4	4	11	1
97875.89043	1.9288011	6	2	3	2	9	4	5	7
97878.17922	1.6889813	6	3	5	1	2	2	5	4
97880.21815	1.7189798	6	4	1	2	1	3	4	8
97882.51816	1.7179965	6	5	4	2	3	2	4	2
97884.74579	1.7692565	6	6	3	1	6	2	1	9
97887.05457	1.8689914	6	7	4	2	1	6	9	10
97889.28348	1.979564	6	8	6	1	6	5	3	7
97891.62229	1.9689841	6	9	4	2	6	6	4	6
97894.15102	1.6691323	6	10	2	1	1	2	6	3
97896.35991	1.7391004	6	11	3	1	7	1	4	9
97898.44887	2.0289821	6	12	4	1	9	6	5	6
97901.11752	1.9292529	6	13	4	2	4	6	6	4
97903.55627	2.0489429	6	14	7	1	7	6	8	9
97906.15497	1.8490654	6	15	2	1	5	4	11	3
97908.35385	1.7491015	6	16	6	1	2	2	5	3
97910.60271	2.0090244	6	17	7	2	10	4	8	1
97913.17145	1.8490584	6	18	4	1	5	4	3	7
97915.58024	1.7190874	6	19	2	2	6	1	9	6
97917.84908	1.9290123	6	20	6	2	6	4	9	1
97920.3178	1.8191056	6	21	7	1	3	3	3	11
97922.65669	1.7790347	6	22	2	2	9	1	10	10
97925.01549	1.9689236	6	23	4	1	11	4	4	9
97927.49425	1.8391423	6	24	7	1	4	3	5	3
97929.93303	2.0289091	6	25	6	2	6	6	8	4
97932.52173	2.0589274	6	26	6	2	10	5	3	9
97934.93051	2.0489394	6	27	2	2	10	6	5	7
97937.3293	1.8990285	6	28	7	2	2	5	5	2
97939.84803	1.7791	6	29	4	2	9	1	4	9
97942.18685	1.9989682	6	30	6	1	7	5	1	9
97944.75559	1.8190568	6	31	4	2	11	1	1	1
97947.11473	1.8287215	6	32	5	2	9	2	6	11
97949.29329	2.0689393	6	33	7	2	8	6	7	10
97951.93195	1.7591214	6	34	3	2	3	3	11	6
97954.24078	1.6591777	6	35	2	1	3	1	2	4
97956.44967	1.9190126	6	36	5	1	6	5	10	11
97958.72856	1.8290541	6	37	1	2	9	2	4	8
97960.90747	1.9189945	6	38	5	2	11	3	9	11
