onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
100493.8732	1.8755788	1	1	5	1	11	2	10	8
100496.2787	1.738936	1	2	6	1	4	1	5	11
100498.6575	1.9088851	1	3	4	2	8	4	8	4
100501.0763	1.9289073	1	4	2	1	9	4	3	10
100503.6363	1.80808	1	5	5	2	3	4	8	8
100505.8039	1.8791284	1	6	6	1	1	5	8	10
100508.0428	2.0489791	1	7	6	2	7	6	6	9
100510.7515	1.6192056	1	8	2	2	1	1	7	1
100512.8905	1.8490601	1	9	5	1	10	2	7	8
100515.0894	1.9690395	1	10	7	1	3	6	4	10
100517.6681	1.9689553	1	11	7	2	8	4	3	4
100520.1868	2.0689328	1	12	3	1	11	6	3	7
100522.7555	1.9489871	1	13	6	1	7	4	8	11
100525.4242	1.8490395	1	14	3	2	5	4	1	4
100527.9429	1.928997	1	15	2	1	9	4	7	11
100530.4816	1.8290479	1	16	1	1	4	4	10	3
100532.7705	1.8989985	1	17	7	2	7	3	9	2
100535.1992	1.7192071	1	18	6	2	3	1	7	9
100537.2681	1.9390055	1	19	7	2	9	3	8	9
100539.6869	1.8690547	1	20	5	1	1	6	10	6
100542.0857	1.7390892	1	21	3	2	7	1	11	11
100544.3845	1.8492853	1	22	1	2	10	2	1	10
100546.5834	2.0189656	1	23	6	2	8	5	2	11
100549.2725	1.8685821	1	24	3	2	11	2	5	4
100551.6509	1.869022	1	25	5	1	6	4	5	6
100554.0101	1.6387398	1	26	1	2	2	1	6	9
100556.0186	1.9689594	1	27	6	1	3	6	5	6
100558.4974	1.899011	1	28	1	1	10	3	2	1
100560.9561	1.6394525	1	29	4	2	2	1	3	6
100563.245	1.8890196	1	30	4	2	7	4	6	9
100565.6938	2.0289147	1	31	2	1	9	6	3	7
100568.3324	2.0089845	1	32	6	2	10	4	10	11
100571.081	1.7890588	1	33	5	2	7	2	6	4
100573.4798	2.108907	1	34	7	1	10	6	11	9
100576.3384	1.8490027	1	35	1	1	5	4	3	4
100578.7971	2.0691959	1	36	4	1	11	6	4	8
100581.4758	1.8190569	1	37	6	1	8	1	10	3
100583.9445	1.7990141	1	38	3	2	5	3	2	11
100586.4133	1.7790626	1	39	6	2	1	3	7	3
100588.7521	2.0389213	1	40	6	1	9	5	1	7
100591.4607	2.0289511	1	41	1	1	9	6	3	2
100593.8394	1.879124	1	42	3	1	9	3	1	2
100596.2883	1.9089906	1	43	6	1	5	4	2	10
100598.8469	1.9489776	1	44	2	1	10	4	11	7
