onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
6181.615859	1.7259244	10	1	1	2	1	3	6	5
6183.871758	1.7788862	10	2	7	1	1	3	11	4
6186.220578	1.9088957	10	3	4	2	8	4	1	11
6188.479479	2.0588061	10	4	6	2	10	5	6	6
6191.099323	1.8080394	10	5	7	1	5	2	5	7
6193.436935	1.709207	10	6	2	2	3	2	4	9
6195.785683	1.9890439	10	7	3	2	7	6	4	1
6198.414636	1.9088418	10	8	2	1	3	6	3	6
6200.973194	1.9690272	10	9	1	2	11	4	4	7
6203.511974	1.7790754	10	10	1	1	9	1	11	5
6205.820846	1.8590413	10	11	5	2	3	5	10	6
6208.20967	1.8990229	10	12	4	2	5	5	1	6
6210.638484	1.7990539	10	13	1	2	5	3	5	3
6212.787388	1.7390941	10	14	2	2	2	3	7	6
6214.97627	1.7690599	10	15	3	1	1	4	9	8
6217.285095	1.8989753	10	16	7	2	7	3	11	1
6219.743828	1.8390257	10	17	3	1	2	5	5	11
6222.152598	1.8690017	10	18	6	1	3	4	6	2
6224.571314	1.9789405	10	19	2	1	9	5	2	11
6227.16997	1.719144	10	20	4	2	6	1	2	2
6229.478815	1.8590078	10	21	6	2	5	3	11	6
6231.89763	1.8290286	10	22	5	1	4	4	1	5
6234.366354	1.7190927	10	23	5	2	6	1	11	3
6236.735139	1.8290342	10	24	6	2	1	4	5	7
6239.244123	1.8187831	10	25	1	1	6	3	11	5
6241.642647	2.0289337	10	26	1	1	9	6	4	4
6244.121385	1.7790539	10	27	4	1	4	3	4	6
6246.490139	1.7890565	10	28	2	1	7	2	7	4
6248.748979	1.7890985	10	29	4	1	2	4	1	4
6251.097799	1.729077	10	30	6	2	1	2	8	9
6253.47659	1.8890112	10	31	4	1	7	4	1	8
6255.945316	2.0689162	10	32	5	1	11	6	6	9
6258.663927	1.819061	10	33	7	1	3	3	6	1
6261.052719	1.8590176	10	34	6	1	5	3	7	10
6263.261593	1.909	10	35	6	2	5	4	7	5
6265.740343	1.889	10	36	6	2	9	2	4	3
6267.979198	1.9489556	10	37	7	1	2	6	10	1
6270.447937	1.9290257	10	38	5	1	9	4	7	4
6272.726783	1.9789587	10	39	5	2	9	5	8	4
6275.275478	1.8690182	10	40	6	1	3	4	9	5
6277.714215	1.7290441	10	41	2	1	4	2	11	9
6279.793166	1.8490134	10	42	6	1	7	2	10	11
6282.241888	1.8390421	10	43	6	1	9	1	1	2
6284.640697	1.9689064	10	44	3	1	6	6	11	5
6287.119417	1.7690693	10	45	6	1	3	2	10	5
6289.418461	1.7989798	10	46	7	1	7	1	3	8
6291.777058	1.978947	10	47	1	1	9	5	8	5
6294.105848	1.9089978	10	48	7	1	5	4	8	3
6296.554593	1.8193282	10	49	4	1	1	5	10	10
6298.883414	2.048942	10	50	5	1	10	6	8	6
6301.332161	1.9589721	10	51	1	2	8	5	10	5
6303.640952	2.1088625	10	52	7	2	10	6	11	2
6306.629454	1.9089769	10	53	4	2	8	4	6	6
6309.088185	1.9589268	10	54	5	1	8	5	5	4
6311.586926	1.7990022	10	55	7	2	2	3	6	10
6313.955727	1.9289926	10	56	4	1	9	4	1	8
6316.444446	1.9689468	10	57	7	2	3	6	1	11
6318.993147	1.8090734	10	58	3	2	3	4	8	1
6321.152058	1.9992015	10	59	3	1	10	5	7	4
6323.700753	1.948961	10	60	3	2	5	6	11	5
6326.189458	1.7890614	10	61	5	2	7	2	1	7
6328.558281	1.8889455	10	62	7	2	4	4	11	9
6330.797135	1.9189839	10	63	3	2	11	3	7	1
6333.265874	1.8090595	10	64	3	2	3	4	10	7
6335.635143	1.9285179	10	65	6	2	11	2	8	5
6338.053429	1.799053	10	66	6	2	2	3	1	5
6340.412233	1.8390314	10	67	3	1	7	3	2	4
6342.820998	1.8889936	10	68	2	2	2	6	7	5
6345.209752	1.8690586	10	69	5	1	6	4	11	3
6347.438618	1.7790299	10	70	5	2	9	1	6	4
6349.867341	1.9789662	10	71	2	1	9	5	4	9
6352.1962	1.7592557	10	72	5	2	8	1	4	9
6354.505006	1.8890209	10	73	1	1	7	4	3	10
6356.973769	1.9289821	10	74	2	2	4	6	3	1
6359.252562	1.7891001	10	75	5	1	7	2	5	4
6361.571372	1.739103	10	76	2	1	7	1	10	10
6363.660336	1.8490338	10	77	5	1	5	4	8	10
6366.039113	1.9589904	10	78	6	1	5	5	11	7
6368.357966	1.8689599	10	79	2	1	6	4	3	6
6370.776668	1.9989582	10	80	3	2	10	5	10	5
6373.125469	1.9790002	10	81	2	2	9	5	7	8
6375.654179	1.7590907	10	82	3	2	8	1	11	11
6377.983041	1.8691282	10	83	1	2	6	4	8	7
6380.381764	1.8290455	10	84	2	2	4	4	5	11
6382.830573	1.6991042	10	85	3	1	5	1	9	1
6385.109421	1.7790675	10	86	1	2	4	3	6	11
6387.45822	1.6791196	10	87	1	1	4	1	7	7
6389.727063	1.9989427	10	88	6	1	7	5	7	5
6392.075864	2.0689212	10	89	4	2	11	6	3	9
6394.844426	1.849035	10	90	5	1	10	2	6	1
6397.243227	1.7990456	10	91	7	2	2	3	8	6
6399.612028	1.9489098	10	92	4	2	5	6	4	4
6402.110742	1.6890932	10	93	5	2	2	2	8	5
6404.419553	1.8690237	10	94	1	2	11	2	8	7
6406.888271	1.8290656	10	95	7	1	1	4	8	1
6409.28707	2.0489152	10	96	2	2	10	6	3	7
6411.915711	2.0089791	10	97	5	2	8	6	4	6
6414.574386	1.6191362	10	98	3	2	1	1	5	8
6416.733264	1.9492831	10	99	3	2	10	4	3	8
6419.251999	1.8690197	10	100	1	1	6	4	10	3
6421.48086	1.8690615	10	101	2	2	6	4	9	3
6423.909591	1.8490528	10	102	6	2	7	2	5	11
6426.118481	1.7190969	10	103	1	1	6	1	1	10
6428.397317	1.6993834	10	104	3	1	5	1	9	3
6430.456251	1.8690394	10	105	4	1	1	6	11	7
