,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
318,-330.0,5.051149186680973,1.0,7
497,-325.0,3.7326882298632675,1.0,5
539,-307.0,4.549992603007786,1.0,3
680,-304.0,3.6465327146445103,1.0,1
693,-295.0,3.8938408684739407,1.0,3
105,-283.0,4.223069209973931,1.0,7
483,-267.0,4.393458080209623,1.0,7
281,-265.0,4.1261463100728895,1.0,1
235,-256.0,4.300379500712221,1.0,3
227,-246.0,4.886917804195294,1.0,6
14,-230.0,3.12422414987107,1.0,6
59,-224.0,3.7942220129622086,1.0,7
513,-219.0,4.378455367979146,1.0,2
422,-212.0,3.3753766241041374,1.0,6
214,-212.0,3.408452573559865,1.0,3
424,-211.0,2.7511442553528305,1.0,6
206,-190.0,3.109612444785146,1.0,4
530,-188.0,4.352685271066382,1.0,2
512,-179.0,2.460383774529944,1.0,5
181,-163.0,5.106525482029902,1.0,7
425,-161.0,2.9403801582226405,1.0,4
7,-159.0,2.7569189548385267,1.0,5
142,-154.0,2.390379336334617,1.0,5
113,-137.0,2.909609157233051,1.0,5
134,-137.0,3.7653813910546763,1.0,1
1,-128.0,3.2426818191366813,1.0,2
140,-109.0,4.0907571932707905,1.0,3
71,-89.0,3.4903809801106647,1.0,7
57,-81.0,3.4611493510585793,1.0,5
423,-79.0,4.538834211180946,1.0,1
226,-79.0,4.951530331169243,1.0,1
61,-74.0,3.5592206157525683,1.0,6
278,-73.0,3.948451587294235,1.0,4
729,-61.0,2.90499926030078,1.0,2
509,-58.0,3.8473015787252383,1.0,3
489,-54.0,4.953069703106745,1.0,7
108,-53.0,3.6615272079947516,1.0,2
632,-42.0,4.072683956045545,1.0,6
426,-38.0,4.0488360193346,1.0,4
669,-37.0,4.111917393251281,1.0,7
559,-25.0,5.004992685196588,1.0,2
367,-16.0,5.1549951508606595,1.0,1
744,-11.0,2.4619149275872094,1.0,6
658,-10.0,4.731140639045526,1.0,1
653,-7.0,4.663449368196572,1.0,1
659,-3.0,2.8765332077773262,1.0,4
109,-2.0,4.106916489174456,1.0,1
60,0.0,3.2653813910546763,1.0,6
645,9.0,2.441536741895829,1.0,5
413,17.0,4.388839964397113,1.0,3
245,18.0,4.943450683217409,1.0,7
623,18.0,3.205761549277317,1.0,6
826,22.0,2.8711495154361826,1.0,1
527,24.0,4.770765083395819,1.0,7
111,26.0,3.720381473243479,1.0,3
639,26.0,2.8134600527408806,1.0,4
627,29.0,4.0165338652877445,1.0,7
81,35.0,3.645376130971324,1.0,7
790,36.0,2.8323070853749988,1.0,4
291,37.0,2.719998684979161,1.0,5
405,52.0,4.343449039441362,1.0,1
595,56.0,3.701143433464806,1.0,7
310,61.0,4.864226451157537,1.0,3
11,70.0,3.8361514057786383,1.0,3
784,71.0,3.3019188726497246,1.0,2
783,72.0,3.616527290183554,1.0,6
758,74.0,2.3788381562434613,1.0,6
24,76.0,1.9550000821888043,1.0,5
170,80.0,2.9242208623189754,1.0,6
421,80.0,4.3619132838111625,1.0,7
756,81.0,2.525379089768209,1.0,4
56,85.0,4.387683380723926,1.0,1
362,85.0,4.186914516643198,1.0,6
430,86.0,3.713450190084595,1.0,6
448,88.0,4.289603897149698,1.0,7
613,90.0,3.8338382384322633,1.0,7
410,93.0,3.623067566197884,1.0,4
366,104.0,5.528832403027295,1.0,1
814,111.0,3.7599976987135326,1.0,2
360,112.0,4.121145405996064,1.0,6
225,113.0,4.539225218325502,1.0,7
444,115.0,4.676912708489547,1.0,1
598,115.0,4.255762371165341,1.0,2
651,116.0,4.073457751454413,1.0,2
587,117.0,3.367687983296859,1.0,6
68,125.0,2.809990301721319,1.0,7
664,125.0,4.1819136125663725,1.0,7
464,127.0,2.8346120338411342,1.0,5
481,127.0,5.742299030872365,1.0,1
588,129.0,4.376142200632771,1.0,2
611,129.0,4.734602171184849,1.0,1
769,130.0,1.9542262867799312,1.0,4
357,130.0,4.74844829974214,1.0,2
733,139.0,1.7065353446861873,1.0,3
808,141.0,1.5361546933307335,1.0,6
469,144.0,3.945763850563784,1.0,7
198,146.0,4.302684449178358,1.0,5
63,149.0,3.4611493510585793,1.0,2
55,158.0,2.948451587294235,1.0,2
201,159.0,4.723069209973931,1.0,2
654,161.0,3.673068388085907,1.0,7
518,166.0,4.0873038800117065,1.0,6
592,169.0,3.8153822129427,1.0,6
821,171.0,2.181921831446612,1.0,4
678,172.0,2.181921831446612,1.0,5
709,172.0,3.4457638505637838,1.0,7
406,174.0,4.265373172174439,1.0,6
795,176.0,4.756527947693974,1.0,1
615,177.0,2.8849956439934736,1.0,6
674,178.0,4.6130657580442325,1.0,3
764,181.0,2.77537498032809,1.0,5
805,183.0,2.7573017431028446,1.0,6
65,183.0,2.1742249717590933,1.0,5
279,185.0,4.706144337541632,1.0,7
609,185.0,1.7546140063723896,1.0,5
349,186.0,4.833838238432263,1.0,4
562,188.0,4.686140721234329,1.0,1
486,188.0,4.365757604214801,1.0,3
526,189.0,5.3965286052043915,1.0,7
205,190.0,4.091148200415345,1.0,7
450,191.0,3.831150501701811,1.0,6
736,192.0,2.1430711825051887,1.0,4
811,193.0,2.651533618721338,1.0,7
66,193.0,3.4257602342564795,1.0,7
735,193.0,1.770382295131502,1.0,5
638,194.0,3.482684120423148,1.0,6
330,195.0,4.102689380506501,1.0,6
600,195.0,5.018838813753881,1.0,1
766,195.0,1.5649953152382652,1.0,5
75,195.0,3.039608006589817,1.0,4
698,196.0,4.499217985710892,1.0,1
363,196.0,4.924994657727846,1.0,7
202,197.0,3.7023000171379934,1.0,7
271,197.0,4.868070771561177,1.0,7
434,198.0,3.86691418788799,1.0,3
395,198.0,4.83499482210545,1.0,2
747,198.0,3.9934515051054333,1.0,1
476,198.0,4.527301249970029,1.0,7
809,198.0,4.142297387096318,1.0,7
806,201.0,1.2642330262617252,1.0,5
718,201.0,3.832298866494761,1.0,7
45,202.0,4.548453231070282,1.0,1
616,203.0,4.10191558509763,1.0,7
794,203.0,3.8134518338606425,1.0,3
334,203.0,3.842300674648413,1.0,5
86,203.0,3.453069703106745,1.0,6
712,204.0,3.748839306886695,1.0,2
563,204.0,4.670380651355455,1.0,2
552,204.0,4.789994904294254,1.0,6
342,206.0,4.985762864298154,1.0,7
365,206.0,4.880760316445281,1.0,2
774,206.0,3.15037703504815,1.0,3
320,206.0,4.328454546091122,1.0,7
378,206.0,4.019995397427068,1.0,6
