,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
484,-556.0,3.3665313996236725,1.0,6
738,-549.0,4.471142940331993,1.0,7
422,-523.0,3.092687572352847,1.0,6
440,-521.0,4.125763521808574,1.0,7
448,-518.0,2.9161494332473805,1.0,6
698,-516.0,1.6684584911536346,1.0,6
701,-514.0,3.729226697723943,1.0,6
471,-512.0,2.6461499263801946,1.0,6
389,-509.0,3.951530331169243,1.0,7
236,-508.0,2.5711445841080405,1.0,6
714,-502.0,3.561142775954389,1.0,7
713,-501.0,3.8949892332668887,1.0,6
438,-500.0,3.5246052943593393,1.0,7
461,-496.0,4.253840210963521,1.0,7
783,-493.0,3.1792258758359195,1.0,6
214,-492.0,2.672302811557274,1.0,6
321,-487.0,3.770374076251264,1.0,7
582,-477.0,3.3842218485846045,1.0,7
771,-472.0,3.9284561898671697,1.0,7
733,-470.0,3.5361464744504953,1.0,7
691,-469.0,3.842300674648413,1.0,5
151,-467.0,1.7349931783294017,1.0,7
736,-467.0,4.09807126469399,1.0,7
436,-467.0,3.8496065271913755,1.0,7
217,-465.0,3.67345939523046,1.0,6
710,-462.0,4.3349948221054495,1.0,3
204,-461.0,3.699221273262987,1.0,3
256,-460.0,3.339221930773407,1.0,7
428,-460.0,1.3365341940429534,1.0,7
622,-456.0,3.5726839560455446,1.0,6
414,-452.0,3.3096075134570038,1.0,6
155,-447.0,1.147306510053383,1.0,6
116,-442.0,3.046922078013016,1.0,6
729,-439.0,4.6692240676822685,1.0,2
449,-435.0,3.9249946577278463,1.0,7
741,-435.0,3.97115115921223,1.0,6
834,-434.0,4.291143269087203,1.0,1
663,-429.0,3.6353825416979095,1.0,7
659,-429.0,3.4957646724518074,1.0,4
120,-427.0,2.777688147674465,1.0,7
734,-426.0,2.402303304690088,1.0,4
416,-425.0,3.374993835839822,1.0,2
588,-425.0,4.097680257549437,1.0,1
668,-424.0,2.824227437423165,1.0,5
828,-423.0,5.26422480738149,1.0,1
490,-422.0,2.972682312269497,1.0,3
203,-421.0,3.131530002414033,1.0,7
371,-421.0,4.266912544111943,1.0,6
98,-420.0,2.657682887591113,1.0,6
660,-420.0,4.4880678127642915,1.0,3
616,-419.0,2.1088386493762745,1.0,5
760,-418.0,2.0380686346523156,1.0,5
579,-417.0,3.6196060340585596,1.0,7
751,-415.0,3.6892194651093355,1.0,2
819,-415.0,4.504992685196588,1.0,1
104,-414.0,2.890379336334617,1.0,7
675,-413.0,4.136148118226544,1.0,3
669,-413.0,2.9711511592122304,1.0,5
831,-411.0,4.463071511260399,1.0,2
478,-409.0,3.5849907126653306,1.0,3
376,-407.0,4.670380651355455,1.0,1
742,-406.0,3.6296078422122138,1.0,7
260,-406.0,2.835768617514322,1.0,5
432,-405.0,4.136913694755174,1.0,6
830,-405.0,4.6619182151393055,1.0,2
749,-403.0,4.984606280624968,1.0,1
789,-403.0,3.5080714290715944,1.0,4
456,-402.0,2.594992520818985,1.0,7
134,-401.0,2.823844649158848,1.0,6
388,-400.0,2.589608828477841,1.0,5
689,-399.0,3.477683216346323,1.0,4
247,-398.0,1.933457093943995,1.0,6
645,-396.0,3.240376870670546,1.0,5
341,-394.0,2.9880760316445287,1.0,3
739,-391.0,0.044999917811196055,1.0,6
355,-391.0,3.478074223490876,1.0,4
717,-390.0,4.999608992855447,1.0,1
776,-389.0,4.104994328972636,1.0,4
405,-386.0,3.43114392659762,1.0,5
835,-385.0,5.066917475440086,1.0,1
745,-384.0,4.285376788481743,1.0,2
122,-384.0,2.5161510770234283,1.0,6
676,-382.0,4.483066908687464,1.0,1
199,-382.0,3.768842923194,1.0,6
245,-382.0,3.9265340296653504,1.0,7
429,-380.0,1.4396145816940094,1.0,6
84,-378.0,2.89114491286325,1.0,6
723,-378.0,4.0515319749452905,1.0,2
316,-377.0,3.733836594656216,1.0,3
657,-376.0,3.76230264717967,1.0,4
649,-375.0,3.7319144344543966,1.0,7
243,-375.0,4.080372596852823,1.0,7
275,-375.0,3.88652679705074,1.0,1
829,-374.0,3.7530746344348875,1.0,3
722,-374.0,3.2880727440924344,1.0,5
732,-373.0,4.781532468078105,1.0,1
369,-373.0,4.178069292162733,1.0,7
344,-372.0,4.590765412151027,1.0,2
398,-371.0,4.512298537739551,1.0,3
728,-368.0,4.31730437314452,1.0,6
53,-368.0,2.5069230642786473,1.0,6
453,-367.0,4.690376048782522,1.0,1
769,-366.0,3.665762535542944,1.0,6
168,-364.0,1.2538402109635203,1.0,4
69,-363.0,3.5223003458932025,1.0,2
536,-363.0,3.348075374134109,1.0,5
339,-363.0,4.427299606193981,1.0,1
287,-362.0,3.4946080887786195,1.0,7
206,-361.0,3.631921009558586,1.0,3
634,-360.0,3.3303767062929417,1.0,7
607,-359.0,3.8646092394218527,1.0,1
758,-358.0,3.2703740762512643,1.0,5
171,-357.0,2.6815308243020572,1.0,2
160,-356.0,3.096149104492171,1.0,2
683,-355.0,4.154612362596344,1.0,4
450,-354.0,3.9480687990299197,1.0,3
664,-354.0,3.394606445002572,1.0,4
627,-353.0,3.0299972055807194,1.0,6
324,-349.0,3.0296144173164015,1.0,5
509,-349.0,3.9388407862851365,1.0,2
670,-349.0,3.9019122975455347,1.0,1
672,-349.0,3.7442211910741854,1.0,6
153,-348.0,3.298457340510401,1.0,2
773,-347.0,2.79115148796744,1.0,5
532,-345.0,3.5561500907577983,1.0,2
768,-345.0,4.278453724203098,1.0,4
656,-344.0,3.701534440609362,1.0,5
583,-344.0,4.252300839026017,1.0,2
724,-344.0,3.749222095151011,1.0,4
240,-343.0,4.046531070868463,1.0,3
85,-343.0,2.8619132838111625,1.0,7
332,-343.0,2.451921338313796,1.0,3
215,-342.0,3.583451340727829,1.0,4
479,-341.0,3.7307578507812096,1.0,1
338,-341.0,3.5992196294869396,1.0,1
302,-340.0,3.8246102256874828,1.0,7
584,-339.0,3.7323054415989514,1.0,6
475,-336.0,1.8680707715611764,1.0,5
576,-336.0,4.068074059113272,1.0,6
173,-331.0,1.6826874079752427,1.0,6
826,-327.0,4.005375473460906,1.0,7
703,-326.0,4.687688312052069,1.0,2
184,-324.0,1.0726921749257818,1.0,5
421,-323.0,1.3111551042747451,1.0,5
352,-323.0,3.0046098969322728,1.0,2
374,-323.0,4.5169166535520615,1.0,2
688,-322.0,4.657682887591113,1.0,6
109,-321.0,3.1253807335442563,1.0,4
720,-321.0,3.1596050477929323,1.0,5
658,-319.0,3.134608746289039,1.0,5
77,-318.0,2.9411457347512737,1.0,1
527,-318.0,3.058072250959618,1.0,4
541,-316.0,3.0134551214127376,1.0,4
402,-316.0,2.136539125371096,1.0,5
755,-315.0,3.4265340296653504,1.0,3
57,-314.0,2.7261479538489373,1.0,5
80,-311.0,1.892684284800752,1.0,5
485,-311.0,4.381916900118467,1.0,1
