,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
242,-350.0,3.596149104492171,1.0,5
789,-182.0,3.5507663984166573,1.0,3
93,-140.0,2.3415350981197793,1.0,6
8,-130.0,2.167684695744764,1.0,7
4,-112.0,2.1584566829999834,1.0,4
53,-86.0,3.2576845313671603,1.0,7
41,-37.0,4.272304455333321,1.0,1
336,23.0,2.9949990959231725,1.0,5
714,50.0,3.4049910414205407,1.0,6
653,88.0,3.023074141302074,1.0,6
395,94.0,3.838456354244774,1.0,1
361,109.0,3.4192281771223874,1.0,2
727,120.0,3.8280717578268044,1.0,2
642,122.0,2.684992356441379,1.0,6
607,163.0,4.339604719037722,1.0,1
577,179.0,3.597688476429675,1.0,7
416,189.0,3.436144830674448,1.0,2
412,190.0,3.570379007579407,1.0,7
357,190.0,2.888457176132797,1.0,2
476,197.0,4.58230297593488,1.0,3
207,202.0,3.805380404789049,1.0,2
716,203.0,4.504218889787717,1.0,2
419,203.0,4.068074059113272,1.0,1
457,204.0,3.7173027293684724,1.0,2
106,207.0,3.5642215198293945,1.0,6
603,207.0,3.916149433247381,1.0,4
14,209.0,2.79307364816926,1.0,6
839,212.0,2.6615354268749893,1.0,4
428,215.0,3.2892211088853824,1.0,3
645,216.0,2.2680691277851284,1.0,5
507,219.0,4.1346087462890395,1.0,2
761,222.0,3.7299922742525764,1.0,7
766,223.0,3.331533289966128,1.0,7
745,226.0,3.684992356441379,1.0,7
748,227.0,3.0692224239062202,1.0,7
380,227.0,3.756918954838527,1.0,3
66,228.0,3.9538434985156155,1.0,1
625,230.0,3.9722995240051793,1.0,6
618,230.0,2.615761713654921,1.0,5
286,232.0,3.678834868691366,1.0,6
9,236.0,1.6973073319414067,1.0,6
621,238.0,3.6265290983372074,1.0,3
335,238.0,2.9123051128437414,1.0,4
257,239.0,3.225374158440067,1.0,4
16,239.0,2.4369186260833167,1.0,6
366,240.0,2.9180715934492003,1.0,2
713,241.0,3.929612773540356,1.0,7
650,242.0,4.367296976152306,1.0,7
99,242.0,3.9942253005143042,1.0,1
13,243.0,3.774992192063775,1.0,7
5,244.0,2.389996548070301,1.0,4
812,244.0,2.156151734533846,1.0,5
822,244.0,3.277688147674465,1.0,3
643,245.0,3.1457671381158794,1.0,7
781,248.0,3.010767384682285,1.0,6
172,249.0,2.267686339520811,1.0,5
282,250.0,2.859608335345027,1.0,4
7,250.0,3.3930670730650694,1.0,2
386,251.0,3.8615304955468472,1.0,2
79,251.0,4.21306740182028,1.0,1
429,251.0,3.693072004393213,1.0,3
363,252.0,2.47961359542838,1.0,5
74,252.0,4.44152852301559,1.0,7
816,253.0,4.569988000434854,1.0,1
387,253.0,3.3969196123489467,1.0,6
793,253.0,2.2257651655846216,1.0,5
132,253.0,3.6411490223033693,1.0,2
794,253.0,4.80537218590881,1.0,1
370,254.0,3.624989726399703,1.0,2
25,254.0,2.568074059113272,1.0,3
18,255.0,2.4584533954478878,1.0,5
206,255.0,3.8557640149413883,1.0,1
514,255.0,3.2703740762512643,1.0,2
374,255.0,1.598462271838544,1.0,5
814,256.0,3.4949908770429374,1.0,7
529,257.0,3.5226831341575204,1.0,1
726,257.0,3.4149928495741944,1.0,7
591,258.0,2.525761878032527,1.0,5
252,258.0,3.2438384028098692,1.0,7
372,259.0,3.837682558835903,1.0,2
261,259.0,2.994225300514304,1.0,6
11,259.0,2.924994657727846,1.0,6
51,261.0,2.9657592479908494,1.0,2
325,261.0,1.458461614328124,1.0,4
538,261.0,0.4923113591927213,1.0,5
20,262.0,4.318069949673153,1.0,7
609,262.0,1.9903809801106642,1.0,5
199,262.0,2.894223656738256,1.0,4
154,262.0,4.177686503898418,1.0,2
601,263.0,3.776914352265594,1.0,2
238,263.0,4.063073155036447,1.0,1
279,263.0,3.574606116247364,1.0,4
830,264.0,3.518838813753881,1.0,2
755,264.0,4.159222259528617,1.0,7
448,266.0,4.132686586087219,1.0,2
768,266.0,1.7096140885611937,1.0,5
371,267.0,3.873071675638003,1.0,7
523,267.0,4.466915831664038,1.0,1
377,268.0,4.248456518622378,1.0,1
515,268.0,1.572309386661466,1.0,3
503,268.0,3.3307677134374947,1.0,4
791,268.0,3.1219192014049346,1.0,6
738,268.0,2.988458819908845,1.0,4
628,268.0,3.249604883415328,1.0,6
22,268.0,3.776148775736961,1.0,4
189,269.0,4.064995315238265,1.0,1
389,269.0,2.9719167357408636,1.0,6
97,269.0,4.518065018345011,1.0,1
407,269.0,0.9299955618046714,1.0,5
820,270.0,2.4711511592122304,1.0,7
570,270.0,3.0953753090832996,1.0,5
