,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
186,-545.0,3.8023016609140403,1.0,6
87,-533.0,3.5072976336627257,1.0,6
229,-531.0,3.6642231636054428,1.0,7
230,-523.0,3.0122985377395506,1.0,7
78,-502.0,4.002687736730453,1.0,7
489,-502.0,3.6642231636054428,1.0,6
34,-490.0,3.597297469285119,1.0,5
719,-488.0,3.8276807506822514,1.0,3
494,-486.0,3.409226368968736,1.0,7
550,-466.0,3.759223903304664,1.0,7
713,-465.0,3.9807619602213284,1.0,7
42,-459.0,3.2869161604192456,1.0,6
232,-455.0,3.7103796650898273,1.0,2
69,-451.0,3.9884588199088444,1.0,7
688,-448.0,4.7880727440924336,1.0,2
431,-445.0,3.669224067682268,1.0,6
690,-430.0,4.7580673196314756,1.0,1
99,-425.0,3.394989233266889,1.0,7
664,-422.0,4.200377856936173,1.0,6
521,-421.0,4.12422414987107,1.0,1
761,-415.0,3.8923014965364366,1.0,6
663,-414.0,4.508454217335912,1.0,3
672,-406.0,4.203073812546863,1.0,6
525,-405.0,3.6038377452994492,1.0,7
103,-404.0,4.187680093171831,1.0,1
414,-403.0,3.742681819136681,1.0,6
783,-395.0,4.2534574226992055,1.0,3
462,-394.0,4.067683051968716,1.0,7
491,-393.0,4.012689544884104,1.0,3
40,-391.0,2.685375144705696,1.0,4
363,-389.0,3.670763439619772,1.0,7
483,-385.0,3.789994904294254,1.0,3
657,-385.0,4.545374487195277,1.0,1
408,-384.0,3.2599976987135335,1.0,7
296,-380.0,3.6526819835142867,1.0,2
694,-378.0,4.069988000434854,1.0,7
111,-371.0,3.6561435156536084,1.0,2
355,-371.0,4.032302154046857,1.0,3
112,-370.0,4.080372596852823,1.0,7
575,-367.0,3.9176888051848833,1.0,6
578,-366.0,4.086530084602835,1.0,3
549,-366.0,3.168067484009081,1.0,4
128,-365.0,4.132295578942666,1.0,1
133,-359.0,4.076919283593737,1.0,7
686,-355.0,4.231914434454397,1.0,7
456,-353.0,4.71037144620959,1.0,1
750,-352.0,4.356912379734337,1.0,1
26,-349.0,3.214989562022099,1.0,6
260,-349.0,3.5299972055807194,1.0,6
32,-347.0,3.7065353446861877,1.0,2
4,-346.0,3.2419162426080494,1.0,6
20,-341.0,3.107682065703089,1.0,4
73,-338.0,4.070761795843724,1.0,1
14,-338.0,2.925760234256479,1.0,5
658,-336.0,3.912296893963503,1.0,6
244,-332.0,2.652299195249969,1.0,6
490,-331.0,4.376150419513008,1.0,1
94,-328.0,3.6096124447851463,1.0,6
478,-325.0,3.7673035512564956,1.0,1
620,-322.0,4.171529016148403,1.0,1
610,-322.0,4.22883569057939,1.0,4
838,-319.0,4.344988411378866,1.0,6
831,-318.0,2.4546090750442486,1.0,5
98,-317.0,3.65037703504815,1.0,1
297,-311.0,3.902303304690088,1.0,4
76,-304.0,3.8134518338606425,1.0,1
724,-302.0,3.0365374815950488,1.0,7
417,-300.0,3.7942220129622086,1.0,7
360,-298.0,3.268069127785129,1.0,5
287,-297.0,4.10191558509763,1.0,2
131,-295.0,3.6880711003163866,1.0,3
75,-295.0,3.886917804195293,1.0,3
741,-285.0,3.679608664100237,1.0,7
369,-284.0,3.6892194651093355,1.0,6
656,-282.0,4.358834539936156,1.0,6
533,-282.0,3.9423023184244608,1.0,1
612,-280.0,3.901920516425772,1.0,4
716,-280.0,3.776148775736961,1.0,1
515,-277.0,3.8911449128632505,1.0,2
102,-277.0,4.196142529387981,1.0,1
729,-271.0,3.971533947476546,1.0,1
797,-270.0,4.332681654759077,1.0,7
740,-270.0,2.26230264717967,1.0,5
712,-264.0,3.424994657727846,1.0,7
736,-262.0,3.4622977158515273,1.0,4
49,-262.0,2.6296078422122138,1.0,3
625,-261.0,4.238837498733042,1.0,7
351,-259.0,3.6373047018997298,1.0,3
717,-257.0,2.705761549277317,1.0,5
379,-253.0,3.852685271066382,1.0,7
50,-251.0,2.9676896270729065,1.0,3
709,-251.0,2.614222341717418,1.0,4
407,-249.0,2.7576845313671603,1.0,5
252,-247.0,3.817296154264282,1.0,4
51,-245.0,4.512681326003867,1.0,1
45,-244.0,3.2973007568372146,1.0,4
737,-241.0,3.9126879011080575,1.0,7
61,-241.0,3.382299688382785,1.0,6
67,-239.0,3.1307644258854,1.0,6
767,-237.0,3.534224314248676,1.0,6
65,-235.0,4.193454792657528,1.0,2
693,-234.0,3.1311472141497156,1.0,5
764,-233.0,3.589226040213526,1.0,3
413,-232.0,3.581920187670563,1.0,2
484,-229.0,2.1599960549374853,1.0,5
687,-226.0,3.6676846957447644,1.0,6
784,-225.0,3.4276823944582984,1.0,5
353,-222.0,4.043843334138012,1.0,7
41,-221.0,2.7426900380169186,1.0,5
127,-221.0,3.6330693743515354,1.0,2
62,-221.0,2.774226615535141,1.0,4
721,-219.0,3.3203831170195275,1.0,6
514,-219.0,2.9103829526419203,1.0,4
791,-219.0,3.789994904294254,1.0,2
382,-217.0,4.0457654943398325,1.0,4
