,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
187,-431.0,3.3376825588359025,1.0,7
203,-375.0,3.2988401287747187,1.0,3
271,-329.0,3.3019188726497246,1.0,6
181,-319.0,2.8146084175338286,1.0,6
127,-311.0,3.678834868691366,1.0,1
100,-295.0,3.8638354440129823,1.0,3
397,-263.0,5.026910242825474,1.0,2
65,-259.0,3.0296144173164015,1.0,5
69,-252.0,2.660378843201803,1.0,5
177,-248.0,3.4976868326536272,1.0,4
533,-243.0,3.6349915345533548,1.0,3
614,-241.0,3.7307578507812096,1.0,1
385,-239.0,4.414992849574195,1.0,5
129,-238.0,2.721147049772111,1.0,7
238,-237.0,3.0661436800312147,1.0,1
50,-233.0,3.849223738927058,1.0,6
277,-216.0,4.594226944290352,1.0,7
7,-215.0,3.8573033868788924,1.0,1
35,-206.0,2.9969130372447568,1.0,6
226,-198.0,4.789994904294254,1.0,4
348,-198.0,3.7073009212148205,1.0,6
586,-195.0,4.275757768592408,1.0,6
418,-193.0,1.4257684531367145,1.0,5
192,-191.0,4.175373336552042,1.0,1
62,-185.0,3.088843251949208,1.0,5
602,-183.0,3.4469204342369704,1.0,1
9,-174.0,2.8084591486640544,1.0,6
87,-170.0,3.389996548070301,1.0,4
824,-160.0,4.169989644210902,1.0,6
400,-156.0,3.248839306886695,1.0,2
577,-155.0,1.858068963407523,1.0,5
413,-153.0,4.832681654759077,1.0,1
536,-147.0,4.091148200415345,1.0,4
54,-146.0,3.1119173932512814,1.0,1
189,-145.0,3.0419211739361924,1.0,3
126,-135.0,3.2365325502669062,1.0,2
202,-132.0,4.087686668276022,1.0,2
169,-130.0,3.283837416544239,1.0,4
494,-124.0,4.706144337541632,1.0,2
52,-119.0,4.246143351276005,1.0,1
244,-110.0,2.6607616314661184,1.0,4
584,-107.0,3.1749987671679643,1.0,2
61,-107.0,3.671146227884088,1.0,1
190,-106.0,2.6061509126458224,1.0,3
783,-105.0,3.4899899729661112,1.0,1
63,-104.0,2.913836265901006,1.0,6
325,-102.0,4.975761056144503,1.0,2
630,-101.0,3.4946080887786195,1.0,5
112,-99.0,4.545757275459593,1.0,7
90,-99.0,3.659222259528617,1.0,4
66,-98.0,4.718833882425738,1.0,1
396,-98.0,4.900755713872349,1.0,3
16,-98.0,2.789221108885383,1.0,1
337,-98.0,4.909991945497366,1.0,7
188,-96.0,1.782306263486975,1.0,4
125,-92.0,2.3015360843854094,1.0,5
182,-76.0,3.227304537522124,1.0,2
121,-74.0,2.7346103900650864,1.0,6
680,-71.0,4.8272979624179335,1.0,6
344,-68.0,4.559611622897123,1.0,2
268,-67.0,2.925760234256479,1.0,6
193,-63.0,5.199995068671857,1.0,1
185,-62.0,3.249604883415328,1.0,3
183,-51.0,1.7453859936276106,1.0,5
197,-48.0,3.817687161408836,1.0,7
342,-42.0,1.9742299030872383,1.0,3
517,-39.0,4.23075785078121,1.0,5
186,-39.0,0.7996139241835893,1.0,5
784,-37.0,2.641914598832002,1.0,5
489,-36.0,4.646149926380195,1.0,2
695,-33.0,5.299605705303352,1.0,1
295,-26.0,3.458836183712204,1.0,5
107,-21.0,4.4257602342564795,1.0,2
59,-20.0,4.0515319749452905,1.0,1
724,-19.0,3.292682641024704,1.0,5
233,-16.0,3.7230692099739313,1.0,3
49,-12.0,4.809990301721319,1.0,1
552,-10.0,0.8303849251731792,1.0,3
67,-3.0,4.129225053947896,1.0,6
795,-2.0,3.498069620917943,1.0,6
78,2.0,2.0830685524635113,1.0,5
236,3.0,2.558846046368491,1.0,2
88,3.0,4.055759083613245,1.0,1
541,6.0,5.163840375341126,1.0,6
554,6.0,1.8269151741536183,1.0,3
111,6.0,2.510384596417967,1.0,5
174,11.0,3.4149928495741944,1.0,2
60,15.0,3.4396063628137696,1.0,2
184,19.0,2.4492253827031054,1.0,3
89,23.0,3.8826824766471004,1.0,2
782,24.0,4.012298537739551,1.0,2
179,26.0,2.5642215198293945,1.0,5
496,32.0,4.537303058123682,1.0,4
246,33.0,4.003453313259087,1.0,7
618,36.0,3.61307397692447,1.0,4
44,38.0,3.6546123625963443,1.0,5
667,39.0,4.328837334355438,1.0,7
120,43.0,4.308833718048133,1.0,3
700,44.0,4.564604308093711,1.0,7
607,44.0,2.528840621907533,1.0,6
359,47.0,5.28845553235675,1.0,1
491,54.0,2.9569222423906236,1.0,5
64,58.0,4.300379500712221,1.0,2
343,58.0,3.0399907948541345,1.0,4
41,59.0,3.631530002414033,1.0,4
440,60.0,4.710379665089827,1.0,7
262,61.0,3.78191525634242,1.0,2
556,64.0,3.7249913701757507,1.0,6
43,65.0,1.8523024828020638,1.0,5
175,67.0,3.80422382111586,1.0,2
321,67.0,4.394989233266889,1.0,1
645,67.0,2.04846144995052,1.0,6
605,69.0,3.024613513239578,1.0,3
164,69.0,4.1199888223228776,1.0,1
194,78.0,3.1792258758359195,1.0,3
481,80.0,3.9357620424101305,1.0,6
583,81.0,4.302684449178358,1.0,1
253,90.0,4.585756289193965,1.0,1
36,91.0,3.784228423688795,1.0,2
51,92.0,2.6469155029088283,1.0,4
659,94.0,4.414610061309877,1.0,7
261,95.0,5.225374158440067,1.0,1
781,103.0,4.878064360834591,1.0,1
575,116.0,4.315756782326778,1.0,3
408,118.0,2.989224396437478,1.0,4
567,119.0,2.4419195301601446,1.0,4
84,120.0,3.420376541915336,1.0,7
701,121.0,4.1338431697604054,1.0,7
801,123.0,4.089226040213526,1.0,1
171,129.0,4.26230264717967,1.0,1
178,132.0,3.569605212170536,1.0,7
709,135.0,2.90499104142054,1.0,2
706,138.0,2.9153756378385096,1.0,4
148,139.0,3.565760891766897,1.0,7
93,145.0,1.0738405397187303,1.0,3
779,151.0,3.060377199425756,1.0,4
527,169.0,4.651533618721338,1.0,1
428,179.0,4.291526057351518,1.0,1
530,184.0,3.8715323037004983,1.0,7
124,186.0,1.2084575048880069,1.0,3
702,188.0,2.8788381562434617,1.0,5
603,190.0,2.947303222501286,1.0,2
658,190.0,3.3811513235898345,1.0,2
414,191.0,4.163066579932256,1.0,2
165,193.0,4.42461186946353,1.0,1
721,196.0,1.5915309886796605,1.0,4
650,197.0,4.303450025706992,1.0,1
302,197.0,2.721529838036427,1.0,3
55,200.0,2.6192232457942444,1.0,3
640,201.0,3.777305359410147,1.0,7
639,203.0,3.187297304907516,1.0,4
29,204.0,3.2346103900650864,1.0,3
118,205.0,3.7030738125468643,1.0,1
222,205.0,4.291534276231756,1.0,7
559,206.0,4.3146084175338295,1.0,6
250,207.0,3.987685024499974,1.0,2
157,208.0,3.2857677956262985,1.0,3
553,209.0,2.394997452147127,1.0,6
266,210.0,3.443458902097647,1.0,1
620,211.0,3.5022967295858978,1.0,2
663,211.0,4.536912050979127,1.0,1
149,212.0,4.667301907480448,1.0,1
798,213.0,3.0865300846028347,1.0,3
713,214.0,4.303458244587229,1.0,2
96,214.0,1.8092247251926874,1.0,7
839,214.0,3.983449696951782,1.0,7
770,215.0,4.564995315238265,1.0,7
581,216.0,4.100376213160126,1.0,7
235,216.0,2.178843087571604,1.0,6
10,219.0,1.4903809801106642,1.0,4
416,219.0,3.152690202394525,1.0,4
804,221.0,4.260380486977851,1.0,1
322,221.0,3.1811480360377393,1.0,6
212,222.0,4.374602828695269,1.0,1
634,222.0,3.3826824766471,1.0,4
806,223.0,3.7922998527603893,1.0,2
712,224.0,3.387300592459611,1.0,4
561,226.0,2.567300263704401,1.0,5
2,227.0,2.2930736481692597,1.0,3
434,228.0,2.706918132950503,1.0,3
560,229.0,2.152307414130207,1.0,6
237,229.0,3.178460299307288,1.0,1
402,230.0,4.401912297545535,1.0,2
469,231.0,3.5003827882643157,1.0,4
773,232.0,1.516916653552061,1.0,5
704,233.0,2.8923014965364366,1.0,4
733,233.0,3.8984507654062104,1.0,2
241,235.0,4.7430646074009974,1.0,1
837,235.0,3.722303633445298,1.0,4
264,236.0,2.5611509948346263,1.0,6
809,238.0,3.4473032225012865,1.0,6
83,238.0,3.506149268869775,1.0,3
708,239.0,4.635765329962226,1.0,2
792,239.0,5.281141460933549,1.0,1
479,241.0,3.021151981100254,1.0,6
737,242.0,4.244221191074185,1.0,2
91,242.0,4.200760645200491,1.0,1
644,242.0,3.831142282821573,1.0,7
470,242.0,4.164988740134076,1.0,4
599,242.0,3.6976819013254842,1.0,1
636,243.0,4.4126879011080575,1.0,2
613,244.0,2.5930703606171646,1.0,2
799,245.0,3.7461433512760043,1.0,3
438,247.0,3.6884538885807023,1.0,5
399,247.0,1.3915359200078032,1.0,5
813,247.0,3.2973007568372146,1.0,6
734,248.0,5.174224971759094,1.0,7
14,248.0,3.492303140312484,1.0,1
432,248.0,3.067300263704401,1.0,7
776,249.0,5.082294757054642,1.0,2
826,249.0,4.457296811774702,1.0,1
483,249.0,3.783454628279924,1.0,6
689,249.0,4.4592189719765205,1.0,3
195,250.0,1.3296111297643083,1.0,3
633,250.0,4.1773037156341,1.0,7
433,250.0,4.248456518622378,1.0,1
742,252.0,3.5299889867004817,1.0,3
493,252.0,4.457687818919256,1.0,7
220,253.0,3.5953753090833,1.0,6
595,253.0,3.498835197446576,1.0,1
335,254.0,3.915766644983063,1.0,4
507,255.0,4.138070278428363,1.0,3
610,255.0,4.219224889570292,1.0,1
143,255.0,3.007688640807279,1.0,6
511,255.0,4.613839553453102,1.0,2
546,256.0,4.043452326993457,1.0,3
683,256.0,4.211910818147091,1.0,2
637,257.0,4.776914352265594,1.0,2
707,258.0,4.213458408964833,1.0,7
568,258.0,2.788072744092434,1.0,6
478,259.0,4.229609485988261,1.0,6
775,260.0,4.23922028699736,1.0,7
608,260.0,3.6976819013254842,1.0,1
312,260.0,4.6253725146640186,1.0,6
585,260.0,2.382690695527338,1.0,7
305,261.0,4.614996137126289,1.0,2
832,262.0,3.746151570156242,1.0,3
242,262.0,3.0607682065703106,1.0,6
441,263.0,4.949990959231739,1.0,3
167,263.0,0.485388294914074,1.0,4
743,264.0,5.1126829697799145,1.0,2
617,264.0,1.8280717578268042,1.0,6
115,264.0,2.339221930773407,1.0,4
166,265.0,3.261919858915353,1.0,7
417,265.0,3.938066990876268,1.0,7
505,265.0,5.174990548287727,1.0,1
142,266.0,2.679999671244792,1.0,4
234,266.0,3.3784553679791456,1.0,2
816,267.0,4.020760973955701,1.0,3
557,267.0,4.803450025706992,1.0,2
719,267.0,3.083459559608067,1.0,2
626,269.0,2.8223052772213455,1.0,4
597,269.0,2.6349915345533543,1.0,4
576,270.0,2.9476860107656035,1.0,7
829,272.0,3.1349915345533548,1.0,5
199,272.0,3.286150583890614,1.0,6
201,272.0,1.3161560083515687,1.0,5
803,272.0,4.426916817929666,1.0,7
622,273.0,2.76230264717967,1.0,7
13,273.0,2.0996106366314944,1.0,5
267,273.0,3.33961293791796,1.0,3
651,273.0,3.7303750625168943,1.0,6
332,274.0,4.263068223708303,1.0,3
503,275.0,4.567300263704401,1.0,2
18,275.0,1.468846210746095,1.0,6
6,276.0,2.2338448135364555,1.0,7
218,276.0,4.068065840233034,1.0,1
366,277.0,4.815373994062463,1.0,7
80,277.0,4.581529180526009,1.0,1
820,277.0,2.7388374987330413,1.0,6
569,277.0,3.6149961371262895,1.0,4
58,277.0,3.969603568394489,1.0,2
76,277.0,3.6011500085689967,1.0,4
315,278.0,3.1519164069856536,1.0,6
550,278.0,4.955374651572883,1.0,6
685,279.0,4.213841197229149,1.0,5
300,279.0,3.1423056059765555,1.0,4
555,279.0,3.533450518839805,1.0,2
664,279.0,3.827688969562489,1.0,5
26,279.0,3.12152819426038,1.0,3
703,281.0,2.7330710181275824,1.0,6
160,281.0,3.4742216842069986,1.0,4
574,281.0,2.6811480360377393,1.0,5
355,282.0,5.283063621135369,1.0,1
579,282.0,2.1838439916484296,1.0,5
442,282.0,2.8973024006132624,1.0,4
668,282.0,3.6753733365520427,1.0,4
114,283.0,4.0784504366510035,1.0,1
665,284.0,2.894223656738256,1.0,3
736,284.0,5.196142529387981,1.0,1
206,285.0,3.978457011755193,1.0,6
822,286.0,2.9734561076783654,1.0,4
621,286.0,3.1007672203046814,1.0,3
547,286.0,4.867296976152306,1.0,1
800,286.0,3.7792193007317296,1.0,3
410,287.0,4.638835854956994,1.0,1
468,287.0,3.669224067682268,1.0,4
591,288.0,2.5746143351276016,1.0,4
57,288.0,3.7653731721744386,1.0,1
476,288.0,4.630764425885401,1.0,1
722,288.0,4.07576269992055,1.0,5
31,288.0,3.8365341940429536,1.0,7
265,288.0,3.7719134481887684,1.0,3
39,288.0,1.9369186260833167,1.0,3
409,288.0,3.7669207629921804,1.0,1
245,289.0,2.331533289966128,1.0,5
562,289.0,3.8923014965364366,1.0,2
516,290.0,4.373837252166636,1.0,3
214,290.0,5.165379747278628,1.0,7
604,290.0,4.11768387385674,1.0,1
725,291.0,3.296535180308582,1.0,5
404,292.0,4.531919365782539,1.0,1
161,293.0,1.6888448957252553,1.0,4
288,293.0,3.4465294270924156,1.0,2
715,293.0,4.279219300731729,1.0,2
163,293.0,0.569230642786458,1.0,5
537,293.0,5.125763521808574,1.0,6
141,294.0,2.218076524777341,1.0,3
412,295.0,1.8442310537304702,1.0,5
420,295.0,2.981918543894515,1.0,5
401,296.0,1.849997534335929,1.0,6
15,296.0,2.2034566008111813,1.0,5
838,296.0,4.840378514446593,1.0,3
827,299.0,3.0226913530377577,1.0,5
4,299.0,1.314608417533829,1.0,6
831,299.0,4.388457176132798,1.0,6
760,299.0,4.411914105699187,1.0,1
828,299.0,3.3169215848802036,1.0,6
147,299.0,3.9126879011080575,1.0,2
808,301.0,3.6219192014049346,1.0,4
207,301.0,2.846918790460923,1.0,5
119,302.0,3.305763193053364,1.0,4
144,302.0,1.7288439094596275,1.0,6
32,302.0,3.5492270264791532,1.0,7
693,303.0,3.5730667443098594,1.0,5
297,303.0,2.6453843498515632,1.0,6
459,303.0,3.866148611359357,1.0,4
40,303.0,1.8415350981197793,1.0,6
571,304.0,2.3365341940429536,1.0,3
774,305.0,3.5072976336627257,1.0,1
674,305.0,3.165762535542944,1.0,6
825,307.0,3.7180683058971056,1.0,3
587,307.0,4.56922242390622,1.0,1
263,307.0,2.4880678127642915,1.0,5
38,307.0,2.974221684206998,1.0,4
728,307.0,3.2315316461900805,1.0,3
777,308.0,4.045757275459594,1.0,2
310,308.0,3.4749954796158695,1.0,5
403,308.0,2.285376788481743,1.0,5
173,308.0,1.1142305605976541,1.0,5
465,308.0,5.061525564218703,1.0,6
717,309.0,3.6173010855924246,1.0,6
296,309.0,3.922298702117155,1.0,3
116,310.0,3.615378925390605,1.0,6
691,310.0,3.4742216842069986,1.0,4
37,310.0,3.478457011755193,1.0,6
209,311.0,1.9638453066692674,1.0,5
475,312.0,1.8250012328320357,1.0,4
122,312.0,0.04115559740755692,1.0,5
807,313.0,3.4346054587369435,1.0,2
684,313.0,3.918454381713516,1.0,4
74,313.0,4.3061459813176794,1.0,3
77,313.0,4.060759987690071,1.0,2
654,316.0,2.594226944290351,1.0,5
34,316.0,2.9138444847812437,1.0,3
338,316.0,4.781532468078105,1.0,3
477,316.0,5.509602582128861,1.0,1
154,316.0,2.357303386878892,1.0,3
150,316.0,3.062299359627575,1.0,4
411,317.0,3.5488360193346,1.0,2
155,317.0,3.5373030581236824,1.0,4
130,318.0,3.0753799116562326,1.0,7
486,318.0,4.299605705303352,1.0,7
361,318.0,1.2123018252916458,1.0,5
306,318.0,3.916149433247381,1.0,4
573,318.0,4.166528112071577,1.0,2
109,319.0,4.249222095151011,1.0,2
510,319.0,3.0649953152382654,1.0,5
