,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
495,-512.0,4.6057599055012695,1.0,7
46,-496.0,3.6549951508606595,1.0,5
632,-491.0,4.3899883291900625,1.0,3
421,-425.0,2.7792275196119673,1.0,4
835,-424.0,3.0457654943398316,1.0,7
707,-398.0,4.68229640083069,1.0,7
185,-385.0,3.4449982740351484,1.0,7
757,-381.0,2.6815308243020572,1.0,7
541,-381.0,2.639226862101549,1.0,7
216,-369.0,4.760372268097612,1.0,6
4,-364.0,3.749613102295566,1.0,3
24,-360.0,3.345379418523419,1.0,7
263,-351.0,3.4053820485650963,1.0,6
143,-345.0,2.856529591470021,1.0,3
673,-337.0,1.3996155679596372,1.0,6
762,-323.0,4.831533289966128,1.0,7
265,-322.0,3.8907621245989326,1.0,7
518,-315.0,4.1207626177317485,1.0,4
396,-311.0,3.8319160782304436,1.0,6
704,-310.0,3.1546123625963443,1.0,7
690,-307.0,3.65037703504815,1.0,7
270,-304.0,3.2780709359387807,1.0,7
570,-303.0,4.125372514664019,1.0,6
701,-295.0,3.2549967946367073,1.0,7
629,-290.0,3.680382459509108,1.0,4
387,-289.0,4.968064196456986,1.0,1
151,-289.0,5.163832156460887,1.0,1
6,-285.0,3.3619215026913998,1.0,7
141,-279.0,1.8911531317434858,1.0,5
695,-275.0,3.277688147674465,1.0,7
490,-262.0,4.757301743102845,1.0,3
654,-259.0,5.195376952859347,1.0,7
222,-254.0,3.9888416081731606,1.0,5
196,-252.0,3.199612280407542,1.0,7
392,-248.0,2.898841772550766,1.0,5
166,-246.0,2.9734561076783654,1.0,7
769,-245.0,4.9457556316835465,1.0,2
573,-242.0,4.805380404789048,1.0,2
40,-242.0,3.9946080887786195,1.0,4
178,-237.0,3.205761549277317,1.0,7
142,-236.0,3.954991863308565,1.0,7
656,-235.0,2.0153855004947947,1.0,6
13,-232.0,3.7549967946367078,1.0,2
687,-227.0,2.3511458991288774,1.0,4
714,-226.0,3.9688379918658576,1.0,4
633,-225.0,4.9265340296653495,1.0,6
645,-223.0,3.972682312269497,1.0,4
29,-223.0,5.226530742113255,1.0,1
815,-221.0,2.6134567651887854,1.0,3
688,-217.0,3.7661469675833095,1.0,7
176,-216.0,4.815373994062463,1.0,7
517,-216.0,5.797292537956977,1.0,1
675,-210.0,2.09692289990104,1.0,6
750,-204.0,3.348075374134109,1.0,4
131,-204.0,4.373837252166636,1.0,4
546,-202.0,5.172294592677037,1.0,7
553,-200.0,3.942685106688776,1.0,6
666,-196.0,2.383073483791654,1.0,4
615,-195.0,3.477300428082005,1.0,5
514,-193.0,3.9253774459921615,1.0,3
810,-189.0,4.674224971759094,1.0,2
753,-188.0,3.9865284408267874,1.0,2
379,-188.0,5.547679435661414,1.0,1
636,-187.0,4.018065018345011,1.0,6
394,-187.0,4.558064032079381,1.0,2
808,-186.0,3.081537399406245,1.0,6
597,-185.0,5.1692240676822685,1.0,7
352,-184.0,3.873071675638003,1.0,6
836,-183.0,5.483449696951782,1.0,1
658,-181.0,3.103454957035134,1.0,2
788,-179.0,4.75306641555465,1.0,1
33,-178.0,3.7099968768255094,1.0,4
575,-176.0,5.8403702955663555,1.0,1
699,-175.0,4.774218396654904,1.0,7
795,-174.0,4.26230264717967,1.0,2
760,-172.0,4.9534524913710625,1.0,2
60,-168.0,4.108073072847642,1.0,4
728,-168.0,5.8272979624179335,1.0,1
670,-167.0,4.78191525634242,1.0,1
631,-164.0,1.2676945584010488,1.0,5
555,-157.0,3.1496114585195185,1.0,6
153,-157.0,4.477300428082005,1.0,2
831,-156.0,2.304606609380178,1.0,6
839,-153.0,3.5226831341575204,1.0,4
7,-153.0,2.1769209273697845,1.0,5
9,-152.0,2.7788447313476516,1.0,3
635,-151.0,3.509993589273414,1.0,6
650,-148.0,5.714606773757782,1.0,1
770,-147.0,2.2796103078762844,1.0,6
677,-136.0,0.556541097902352,1.0,5
830,-132.0,2.3361514057786383,1.0,6
25,-131.0,1.65037703504815,1.0,5
618,-128.0,5.4311439265976205,1.0,2
791,-127.0,3.776148775736961,1.0,6
14,-126.0,2.699221273262987,1.0,6
173,-124.0,4.057681243815065,1.0,2
144,-119.0,4.346144995052052,1.0,1
35,-117.0,4.6738339646145395,1.0,1
716,-112.0,3.7434556145455518,1.0,6
179,-109.0,3.6349915345533548,1.0,3
567,-109.0,4.122684777933568,1.0,2
692,-106.0,3.1903760487825217,1.0,5
806,-104.0,5.307685353255184,1.0,1
755,-103.0,4.07306674430986,1.0,3
793,-97.0,5.366148611359357,1.0,1
2,-90.0,4.461141132178342,1.0,1
19,-89.0,3.4599927673853905,1.0,2
564,-85.0,4.59807126469399,1.0,6
117,-85.0,3.9103747337616843,1.0,1
38,-83.0,2.7561451594296558,1.0,3
754,-83.0,4.848067155253871,1.0,3
5,-83.0,4.162683791667939,1.0,2
742,-81.0,4.240376870670546,1.0,6
157,-80.0,5.478066004610638,1.0,1
667,-80.0,3.8346038149608965,1.0,2
138,-79.0,5.635374322817673,1.0,1
651,-79.0,3.3226880654856634,1.0,6
824,-73.0,4.629990630476529,1.0,2
796,-71.0,2.2965351803085814,1.0,4
737,-70.0,1.5688396356419045,1.0,5
679,-70.0,2.0034533132590866,1.0,5
827,-70.0,1.7946130201067616,1.0,4
736,-68.0,3.3638354440129827,1.0,4
63,-68.0,3.0726839560455446,1.0,4
135,-67.0,4.006149268869775,1.0,4
12,-60.0,3.894997452147127,1.0,6
732,-59.0,3.791534276231756,1.0,4
526,-59.0,3.7599894798332953,1.0,2
713,-58.0,4.895380240411443,1.0,1
17,-56.0,3.259989479833296,1.0,6
734,-56.0,4.379611951652332,1.0,7
438,-50.0,2.7176855176327877,1.0,5
653,-49.0,4.016142858143191,1.0,3
782,-48.0,3.9938342933697504,1.0,5
735,-48.0,2.7315316461900805,1.0,3
614,-43.0,3.8296111297643085,1.0,5
485,-38.0,3.3369169823072693,1.0,4
28,-35.0,3.7088402931523228,1.0,4
738,-34.0,3.1646141707499975,1.0,7
819,-33.0,4.9461466388280995,1.0,2
26,-33.0,3.229226697723943,1.0,3
203,-32.0,2.716537152839841,1.0,4
766,-29.0,0.5311537892539053,1.0,5
804,-29.0,2.5769192835937367,1.0,5
540,-23.0,2.3822996883827847,1.0,4
571,-21.0,1.5503836101523396,1.0,5
638,-20.0,4.4592189719765205,1.0,6
545,-20.0,2.8730716756380024,1.0,6
464,-17.0,4.076528276449183,1.0,1
832,-17.0,1.1846177870573,1.0,1
672,-13.0,3.6219192014049346,1.0,1
826,-11.0,5.753831992083283,1.0,2
589,-10.0,5.80422382111586,1.0,1
807,-6.0,4.678069292162733,1.0,2
535,-5.0,4.767686339520812,1.0,2
694,-5.0,5.183452984503877,1.0,1
698,2.0,4.611526386106728,1.0,2
723,3.0,5.385378432257792,1.0,1
297,4.0,5.579989808588505,1.0,1
152,5.0,3.395380240411443,1.0,6
786,8.0,5.3403702955663555,1.0,1
811,8.0,5.123067566197884,1.0,1
140,14.0,2.4476860107656035,1.0,4
104,17.0,3.6076902845833265,1.0,6
316,21.0,3.8496065271913755,1.0,1
76,21.0,4.94152852301559,1.0,3
805,23.0,0.9961556795963611,1.0,5
657,24.0,2.988458819908845,1.0,2
816,26.0,3.1676846957447644,1.0,3
351,28.0,4.6334521626158525,1.0,6
8,30.0,2.39576302867576,1.0,5
768,32.0,4.240759658934861,1.0,1
822,32.0,4.132295578942666,1.0,4
828,36.0,5.517682230080693,1.0,2
520,37.0,4.764990383910123,1.0,6
739,40.0,1.5553845142291673,1.0,5
537,40.0,4.440371939342403,1.0,5
501,41.0,4.377298784305958,1.0,6
671,41.0,2.9369186260833167,1.0,4
172,42.0,4.358842758816394,1.0,2
443,42.0,3.61115181672265,1.0,5
625,45.0,3.00192216020182,1.0,5
772,47.0,4.7453777747473715,1.0,7
577,49.0,5.3196011027304175,1.0,3
838,51.0,4.25960669156898,1.0,2
548,54.0,5.4038344577473545,1.0,2
530,61.0,3.398450765406211,1.0,6
478,62.0,1.7742266155351412,1.0,6
180,64.0,3.769608499722631,1.0,6
511,66.0,4.438457998020821,1.0,6
506,69.0,3.271147871660135,1.0,4
449,72.0,5.3765249888970885,1.0,1
114,74.0,1.595766316227855,1.0,4
556,76.0,3.727304537522124,1.0,4
494,76.0,5.231140639045526,1.0,1
145,84.0,3.7765315640012784,1.0,3
623,91.0,2.0126895448841045,1.0,5
62,92.0,4.251535262497385,1.0,7
771,96.0,5.57306674430986,1.0,2
523,98.0,5.359991123609343,1.0,3
647,102.0,4.233071018127583,1.0,6
668,104.0,4.136530906490859,1.0,2
746,106.0,3.5842251361366997,1.0,4
395,113.0,4.678452080427051,1.0,3
676,114.0,1.1596132666731696,1.0,4
740,114.0,4.922681490381473,1.0,2
354,126.0,4.009228012744783,1.0,3
