,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
247,-453.0,1.904608253156225,1.0,6
556,-399.0,1.7003778569361727,1.0,4
647,-380.0,2.3511458991288774,1.0,6
95,-358.0,2.908843580704418,1.0,3
615,-352.0,2.0773020718580524,1.0,6
391,-352.0,1.7223036334452977,1.0,4
739,-345.0,3.8480671552538714,1.0,1
588,-344.0,3.6334521626158525,1.0,1
640,-326.0,2.7907604808228847,1.0,6
231,-326.0,3.9819185438945155,1.0,6
610,-323.0,3.045374487195277,1.0,1
325,-315.0,3.3803775281809654,1.0,7
133,-313.0,3.538842430061184,1.0,7
410,-310.0,3.71306740182028,1.0,4
338,-308.0,3.699995068671858,1.0,7
401,-304.0,3.2049959727486836,1.0,3
71,-300.0,3.2669207629921804,1.0,6
798,-296.0,2.2799930961405996,1.0,7
827,-293.0,2.7372981267955394,1.0,7
532,-292.0,4.331533289966128,1.0,1
370,-288.0,2.55345413514711,1.0,5
394,-280.0,2.8826824766471004,1.0,7
446,-267.0,4.3149912057981465,1.0,1
614,-264.0,1.4100001643776041,1.0,5
669,-264.0,3.6419145988320025,1.0,2
165,-260.0,3.372306099109371,1.0,2
114,-258.0,3.5572984555507494,1.0,2
390,-254.0,2.009228012744783,1.0,6
602,-250.0,1.7515352624973854,1.0,4
494,-238.0,3.673451176350223,1.0,1
318,-238.0,1.7730782507421923,1.0,6
797,-237.0,1.920767549059891,1.0,6
24,-233.0,3.386917804195293,1.0,6
672,-231.0,2.80422382111586,1.0,2
684,-231.0,4.4892243964374785,1.0,1
600,-225.0,1.5392252183255015,1.0,5
396,-223.0,2.9342226704726286,1.0,1
192,-219.0,3.5830685524635113,1.0,2
611,-211.0,2.5226831341575204,1.0,5
596,-210.0,2.470760152067677,1.0,7
125,-209.0,3.6803742406288698,1.0,7
57,-209.0,3.045374487195277,1.0,4
711,-207.0,1.566917475440085,1.0,6
434,-206.0,2.181530824302057,1.0,5
734,-200.0,2.3015360843854094,1.0,4
519,-199.0,3.526144666296842,1.0,1
639,-199.0,4.152299195249969,1.0,1
62,-193.0,2.9507647546406095,1.0,7
773,-189.0,3.098836841222623,1.0,2
350,-189.0,2.9103829526419203,1.0,7
789,-186.0,2.844605623114548,1.0,3
774,-183.0,2.3296111297643085,1.0,3
603,-178.0,2.718068305897105,1.0,1
300,-176.0,1.6173010855924241,1.0,4
613,-176.0,2.9361530495546857,1.0,1
723,-175.0,2.7838374165442388,1.0,2
83,-175.0,3.3249930139517985,1.0,1
98,-175.0,2.7580755385117133,1.0,7
314,-170.0,2.470760152067677,1.0,6
176,-169.0,3.2869161604192456,1.0,6
825,-168.0,3.4692207801301724,1.0,7
82,-165.0,3.541921173936192,1.0,3
132,-165.0,3.067691270848954,1.0,5
179,-164.0,2.625763521808574,1.0,6
240,-164.0,3.722303633445298,1.0,2
687,-160.0,2.8876915996041657,1.0,2
94,-158.0,3.6303816376210847,1.0,1
185,-156.0,1.14000065751042,1.0,5
202,-153.0,3.6096124447851463,1.0,3
110,-149.0,3.0176904489609306,1.0,2
44,-149.0,3.7226864217096156,1.0,7
315,-148.0,3.2853767884817433,1.0,6
345,-148.0,3.8126862573320097,1.0,1
630,-146.0,1.994608088778619,1.0,6
777,-141.0,1.018456025489563,1.0,5
115,-141.0,2.9588361837122044,1.0,3
237,-140.0,2.9815357556301993,1.0,4
598,-140.0,2.8334554501679476,1.0,6
75,-138.0,2.3699929317629964,1.0,6
577,-137.0,3.0061492688697746,1.0,5
828,-136.0,3.28461121195311,1.0,7
46,-133.0,3.456148446981751,1.0,1
645,-131.0,2.3772987843059576,1.0,7
812,-131.0,3.373454463902318,1.0,4
675,-129.0,3.763842019117172,1.0,1
731,-129.0,2.371532303700498,1.0,3
91,-127.0,1.9738471148229184,1.0,4
544,-124.0,3.4884588199088453,1.0,3
112,-122.0,2.0884604636848922,1.0,4
96,-121.0,2.652299195249969,1.0,6
324,-118.0,3.3846046368489207,1.0,1
732,-118.0,1.1776947227786527,1.0,5
686,-114.0,2.8765332077773262,1.0,3
100,-114.0,3.328454546091122,1.0,7
670,-114.0,3.5526885586184767,1.0,1
445,-113.0,2.8626870792200334,1.0,6
104,-112.0,1.9053820485650959,1.0,5
393,-111.0,2.319992109874972,1.0,1
546,-109.0,3.1426883942408708,1.0,1
775,-109.0,2.720764261507796,1.0,1
188,-108.0,2.2746094037994586,1.0,4
59,-107.0,2.9803791719570127,1.0,3
679,-105.0,3.2115280298827757,1.0,3
235,-103.0,4.248839306886695,1.0,2
69,-100.0,3.3626870792200334,1.0,1
369,-97.0,3.28653337215493,1.0,4
448,-97.0,3.6399924386301823,1.0,1
99,-97.0,2.153838567187473,1.0,3
736,-95.0,2.451147542904925,1.0,7
727,-95.0,2.9969130372447568,1.0,6
129,-93.0,3.9519131194335584,1.0,1
245,-92.0,3.2346103900650864,1.0,2
499,-92.0,4.003836101523402,1.0,1
552,-90.0,2.3234536420142935,1.0,2
665,-90.0,4.37075850829163,1.0,2
404,-89.0,0.8338464573125028,1.0,5
833,-87.0,1.4080780041757848,1.0,5
621,-86.0,3.1423056059765555,1.0,4
726,-86.0,3.9226814903814726,1.0,1
243,-85.0,3.222303633445298,1.0,7
122,-83.0,3.25114425535283,1.0,3
244,-79.0,2.5238397178307066,1.0,4
649,-77.0,3.6149961371262895,1.0,2
528,-77.0,3.7884555323567497,1.0,6
710,-76.0,2.8446138419947857,1.0,6
229,-76.0,2.7949958083710795,1.0,6
328,-76.0,4.33307266190363,1.0,1
405,-74.0,3.2999967124479053,1.0,2
293,-72.0,1.3042320399960978,1.0,5
73,-71.0,3.2953785966353952,1.0,4
457,-70.0,3.1565345227981636,1.0,4
545,-70.0,3.076919283593737,1.0,2
618,-68.0,2.210379665089827,1.0,7
275,-67.0,4.038842430061184,1.0,1
193,-67.0,2.1226929968138055,1.0,3
804,-67.0,4.371141296555946,1.0,1
650,-64.0,3.6426883942408708,1.0,6
612,-63.0,1.8549984384127567,1.0,3
829,-60.0,2.8157650012070157,1.0,3
680,-60.0,4.383456272055971,1.0,1
294,-59.0,3.203839389075497,1.0,7
674,-58.0,3.348067155253871,1.0,4
587,-57.0,3.3011450772408537,1.0,7
283,-57.0,3.014228916821609,1.0,3
332,-56.0,3.83961293791796,1.0,5
97,-52.0,3.2580755385117133,1.0,2
153,-52.0,2.9042254648919075,1.0,7
595,-49.0,3.471533947476546,1.0,2
492,-48.0,2.3630698674843504,1.0,5
597,-48.0,3.2011516523450445,1.0,1
601,-48.0,3.1746077600234113,1.0,2
226,-47.0,3.45076475464061,1.0,2
696,-46.0,4.165762535542944,1.0,2
698,-46.0,4.1692240676822685,1.0,1
1,-45.0,2.5146117050859242,1.0,7
317,-43.0,3.147298291173143,1.0,5
167,-43.0,2.6269201054817604,1.0,2
52,-40.0,4.0988368412226235,1.0,1
88,-40.0,1.645767138115879,1.0,5
799,-40.0,2.068074059113272,1.0,2
801,-39.0,1.9238462929348952,1.0,4
316,-38.0,3.168067484009081,1.0,2
521,-37.0,2.1692240676822676,1.0,5
356,-36.0,4.36691418788799,1.0,2
718,-32.0,2.3073025649908683,1.0,5
548,-32.0,3.528066826498662,1.0,7
795,-30.0,3.2407596589348606,1.0,7
373,-30.0,4.0526885586184775,1.0,3
719,-28.0,3.818843745082024,1.0,1
465,-26.0,3.018838813753881,1.0,7
61,-26.0,2.516533865287744,1.0,4
466,-25.0,4.017299441816377,1.0,7
322,-25.0,3.0003745693840784,1.0,2
490,-24.0,3.66153542687499,1.0,7
111,-21.0,3.2099968768255094,1.0,3
