,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
377,118.0,5.171529016148403,1.0,1
513,120.0,4.254222999227836,1.0,6
304,120.0,2.824227437423165,1.0,5
683,121.0,4.873454463902318,1.0,2
450,121.0,4.191915420720026,1.0,3
363,123.0,3.9680724153372244,1.0,3
745,125.0,4.199221273262987,1.0,7
342,126.0,3.8415268792395425,1.0,5
587,126.0,3.9526869148424293,1.0,4
806,129.0,4.678069292162733,1.0,3
687,130.0,6.1276856820103935,1.0,1
642,131.0,5.781524249197867,1.0,1
276,131.0,2.8442228348502328,1.0,5
779,132.0,5.265764179318992,1.0,7
286,132.0,3.161144419730436,1.0,7
382,133.0,3.838839142509089,1.0,4
723,135.0,4.770756864515581,1.0,7
568,136.0,4.072683956045545,1.0,5
272,139.0,4.332681654759077,1.0,7
620,143.0,4.051149186680973,1.0,6
755,144.0,4.796526961428344,1.0,2
728,144.0,3.249604883415328,1.0,5
684,145.0,6.355755796061151,1.0,1
197,146.0,3.623067566197884,1.0,3
42,148.0,4.743072826281236,1.0,3
591,150.0,4.331533289966128,1.0,7
168,151.0,3.693837580921846,1.0,7
644,157.0,4.18229640083069,1.0,3
423,157.0,4.6619182151393055,1.0,1
613,159.0,3.395380240411443,1.0,6
557,160.0,4.579224232059873,1.0,6
421,161.0,3.4311521454778577,1.0,3
251,162.0,4.199995068671858,1.0,2
255,162.0,4.28653337215493,1.0,6
412,165.0,5.407678778150993,1.0,2
491,166.0,3.7884555323567497,1.0,4
281,167.0,4.070761795843724,1.0,2
566,172.0,2.8976851888775794,1.0,4
173,173.0,5.064995315238265,1.0,1
490,173.0,5.054993507084612,1.0,1
132,174.0,5.15037703504815,1.0,1
177,175.0,3.9192281771223865,1.0,7
285,176.0,3.6065337009101404,1.0,2
404,178.0,5.040756371382766,1.0,3
472,179.0,4.682679189095006,1.0,2
692,180.0,5.570370788699169,1.0,7
799,180.0,5.051914763209606,1.0,7
31,181.0,3.9261430225207943,1.0,7
508,182.0,4.610760809578095,1.0,7
262,182.0,3.7607632752421662,1.0,6
802,183.0,5.660761631466118,1.0,2
189,183.0,4.659222259528617,1.0,1
702,184.0,4.281141460933549,1.0,3
485,185.0,4.325758590480431,1.0,4
724,186.0,4.029988986700481,1.0,2
161,187.0,3.740759658934861,1.0,3
155,188.0,4.072301167781227,1.0,4
502,188.0,3.7722962364530845,1.0,6
599,189.0,3.8415268792395425,1.0,4
266,189.0,3.899990137343715,1.0,3
267,190.0,4.000757357648396,1.0,7
359,190.0,4.812303469067694,1.0,3
643,192.0,3.8692273552343632,1.0,4
113,192.0,3.498835197446576,1.0,4
93,192.0,4.414992849574195,1.0,1
198,194.0,3.643453970769504,1.0,6
411,195.0,5.407678778150993,1.0,1
540,195.0,3.094992520818985,1.0,5
767,195.0,4.40229508580985,1.0,1
819,195.0,3.8361431868984,1.0,3
110,196.0,2.9999917811197623,1.0,5
729,197.0,2.8519196945377487,1.0,5
639,198.0,4.07960702032419,1.0,3
537,198.0,5.861147707282531,1.0,1
744,199.0,4.329611129764309,1.0,2
170,199.0,3.846527783316368,1.0,2
569,199.0,4.0169166535520615,1.0,7
174,199.0,4.0438351152577745,1.0,2
128,200.0,3.539990794854135,1.0,5
235,200.0,3.3861522276666616,1.0,4
618,203.0,4.0653781035025816,1.0,4
580,203.0,3.0846079244010154,1.0,7
777,203.0,5.604220533563765,1.0,1
270,203.0,4.220381473243478,1.0,4
393,203.0,4.851528687393196,1.0,7
495,203.0,4.735758754858035,1.0,2
812,204.0,4.759989479833296,1.0,5
160,204.0,2.8480753741341096,1.0,3
664,205.0,3.962680504115843,1.0,4
492,205.0,4.721529838036427,1.0,3
151,206.0,3.6146133488619716,1.0,6
191,206.0,3.997295825509072,1.0,5
709,206.0,1.91153131743487,1.0,5
22,207.0,4.718451094161421,1.0,1
323,207.0,4.300379500712221,1.0,2
98,207.0,3.5796070203241896,1.0,3
392,207.0,3.893449861329385,1.0,4
217,207.0,3.2534574226992055,1.0,2
707,207.0,3.57576269992055,1.0,5
595,208.0,3.796535180308582,1.0,4
195,208.0,2.972682312269497,1.0,3
327,208.0,4.201534440609362,1.0,2
283,209.0,3.26230264717967,1.0,7
701,209.0,5.026144666296842,1.0,2
783,209.0,3.513072333148422,1.0,6
753,209.0,4.038451422916631,1.0,7
584,209.0,4.021917557628887,1.0,7
704,210.0,3.2961523920442657,1.0,3
431,210.0,4.956531235246069,1.0,1
451,210.0,4.795761384899713,1.0,3
653,211.0,4.514994493350242,1.0,7
562,211.0,1.6376874901640448,1.0,5
517,211.0,4.676147131960914,1.0,7
466,211.0,2.95538287045312,1.0,5
579,211.0,2.7719216670690043,1.0,5
166,212.0,3.240376870670546,1.0,6
671,212.0,5.25037045994396,1.0,1
652,212.0,3.403842676627592,1.0,6
243,212.0,2.528840621907533,1.0,5
736,212.0,5.158839471264299,1.0,2
585,212.0,4.686140721234329,1.0,1
179,212.0,4.111143597842412,1.0,3
269,213.0,4.657300099326797,1.0,1
236,213.0,3.660378843201803,1.0,3
420,213.0,5.2399940824062305,1.0,1
649,213.0,4.476526632673135,1.0,3
614,213.0,5.141140803423131,1.0,1
622,214.0,4.611143597842412,1.0,7
159,214.0,4.419610965386703,1.0,1
369,214.0,3.6011500085689967,1.0,6
700,214.0,4.012298537739551,1.0,6
460,214.0,5.134225958024723,1.0,1
488,215.0,4.503070524994769,1.0,3
206,215.0,4.322688065485663,1.0,1
646,215.0,4.149994246783834,1.0,4
258,216.0,3.8646092394218527,1.0,2
247,216.0,5.096149104492171,1.0,1
312,216.0,3.361147707282531,1.0,3
190,216.0,3.7876899558281165,1.0,2
749,216.0,4.73268001098303,1.0,2
333,216.0,4.689602253373652,1.0,2
645,217.0,5.250761467088514,1.0,1
108,217.0,2.98884160817316,1.0,5
578,217.0,4.319992109874972,1.0,3
218,217.0,4.024996301503894,1.0,7
605,218.0,4.139992438630182,1.0,3
64,218.0,3.3380735659804577,1.0,3
397,219.0,4.5092197938645455,1.0,3
338,219.0,4.527684038234346,1.0,1
515,220.0,5.414610061309877,1.0,2
287,220.0,4.178069292162733,1.0,2
268,220.0,4.8996073490794,1.0,2
740,220.0,5.174224971759094,1.0,2
278,220.0,3.699995068671858,1.0,4
674,220.0,4.294604801226525,1.0,2
582,221.0,3.0080714290715944,1.0,5
741,221.0,3.8915359200078035,1.0,5
473,221.0,4.421150337324207,1.0,4
619,221.0,4.010759165802048,1.0,3
148,221.0,3.6261463100728895,1.0,3
61,222.0,3.3396047190377223,1.0,3
142,222.0,3.496921256124994,1.0,4
109,222.0,4.511532961210919,1.0,2
462,222.0,4.312295250187456,1.0,2
670,222.0,5.018838813753881,1.0,2
295,222.0,6.034224314248676,1.0,1
116,222.0,3.0788414437955565,1.0,5
199,223.0,4.279219300731729,1.0,2
301,223.0,3.8415268792395425,1.0,6
529,223.0,4.684218561032509,1.0,6
556,223.0,4.091913776943978,1.0,5
464,223.0,5.850763110864563,1.0,1
158,224.0,3.079998027468743,1.0,5
775,225.0,3.941919530160145,1.0,5
606,225.0,3.3034582445872287,1.0,5
167,225.0,3.421533125588522,1.0,6
771,226.0,3.9903809801106647,1.0,6
800,226.0,4.99383429336975,1.0,1
760,226.0,3.9461466388280995,1.0,2
260,226.0,4.069996219315092,1.0,5
751,227.0,4.074606116247364,1.0,4
574,227.0,4.080372596852823,1.0,1
360,227.0,4.556532879022116,1.0,3
748,227.0,4.203065593666626,1.0,3
603,228.0,3.3007622889765384,1.0,6
794,229.0,4.683452984503877,1.0,4
768,229.0,3.5488360193346,1.0,5
205,229.0,3.0830685524635113,1.0,3
673,229.0,4.502687736730453,1.0,6
443,229.0,4.2292184788437055,1.0,7
757,229.0,3.193837580921846,1.0,5
792,229.0,4.481144748485645,1.0,4
810,229.0,4.226913530377571,1.0,7
518,229.0,4.390762124598933,1.0,4
172,229.0,4.398067977141896,1.0,1
452,230.0,5.114222341717419,1.0,2
379,230.0,4.417688805184882,1.0,6
415,230.0,4.542303962200508,1.0,3
367,231.0,3.7242257936471175,1.0,7
535,231.0,3.5873038800117056,1.0,5
299,231.0,3.9473032225012865,1.0,6
32,231.0,3.8080681415194997,1.0,6
769,231.0,5.241533454343732,1.0,1
829,231.0,4.319609321610655,1.0,3
780,232.0,4.502296729585898,1.0,6
26,232.0,4.60461154070832,1.0,4
786,232.0,3.9834579158320196,1.0,5
465,232.0,4.539990794854135,1.0,6
229,232.0,2.204613184484368,1.0,5
554,232.0,3.804989397644493,1.0,4
500,233.0,5.0492188075989155,1.0,2
257,233.0,3.5592288346328065,1.0,4
441,234.0,4.692680997248657,1.0,7
156,234.0,2.8080681415194992,1.0,5
478,236.0,4.334612033841134,1.0,4
238,236.0,3.9099919454973664,1.0,3
689,236.0,3.7599976987135326,1.0,5
604,237.0,3.9819185438945155,1.0,4
608,237.0,3.234993178329402,1.0,5
234,238.0,3.6788430875716043,1.0,3
629,238.0,4.2615288517708,1.0,4
798,238.0,3.791917064496073,1.0,6
565,238.0,3.1296078422122138,1.0,4
76,239.0,3.95076475464061,1.0,5
29,239.0,3.5522975514739215,1.0,3
808,239.0,4.720756042627558,1.0,7
240,239.0,3.242299030872365,1.0,2
467,239.0,4.478066004610638,1.0,7
633,239.0,4.363835444012983,1.0,2
499,239.0,4.059994411161438,1.0,4
117,240.0,4.249987671679644,1.0,6
454,240.0,4.094992520818985,1.0,3
424,241.0,4.144227766178375,1.0,3
322,241.0,3.581146392261692,1.0,4
731,241.0,4.668841279417952,1.0,2
18,241.0,3.2734528201262707,1.0,4
308,242.0,4.495373665307253,1.0,3
147,242.0,3.209605869680956,1.0,4
65,242.0,4.092296565208294,1.0,3
193,242.0,3.9880678127642915,1.0,1
447,243.0,4.808833718048133,1.0,2
249,243.0,3.61115181672265,1.0,4
573,243.0,3.3761504195130083,1.0,4
202,244.0,4.266529755847625,1.0,1
721,244.0,4.671146227884088,1.0,2
561,244.0,2.761537070651037,1.0,5
414,244.0,5.169606855946584,1.0,2
698,244.0,4.593070360617165,1.0,2
152,244.0,3.8015360843854094,1.0,3
538,245.0,4.513072333148422,1.0,4
317,245.0,4.062299359627575,1.0,7
102,245.0,5.116910078447871,1.0,2
233,246.0,3.430378350068989,1.0,6
241,246.0,3.8219142700767925,1.0,3
594,246.0,3.9734561076783654,1.0,4
150,246.0,2.7684601349296845,1.0,4
432,246.0,3.441536741895829,1.0,5
95,246.0,4.658065675855428,1.0,7
484,247.0,4.859608335345028,1.0,2
418,247.0,3.8826824766471004,1.0,6
298,247.0,2.934613677617182,1.0,5
439,248.0,4.630373418740847,1.0,7
823,249.0,4.700377856936173,1.0,7
72,249.0,2.78191525634242,1.0,5
636,249.0,4.306528769581997,1.0,4
637,250.0,4.07960702032419,1.0,3
601,250.0,4.659605047792932,1.0,2
456,250.0,4.826149597624985,1.0,2
292,250.0,3.3849956439934736,1.0,5
187,251.0,4.242299030872365,1.0,2
708,252.0,3.059228834632807,1.0,4
279,252.0,5.041147378527322,1.0,1
143,252.0,2.56922242390622,1.0,5
598,253.0,4.5584550392239365,1.0,4
122,256.0,4.822297058341108,1.0,1
188,257.0,4.203456600811181,1.0,7
440,257.0,3.73999408240623,1.0,5
539,257.0,1.8503803226002447,1.0,5
16,258.0,3.3642264511575375,1.0,7
271,258.0,4.405756617949175,1.0,1
149,258.0,2.418845388858071,1.0,5
97,259.0,3.8430662511770453,1.0,6
804,259.0,4.927299606193981,1.0,7
722,259.0,4.91921995824215,1.0,2
19,262.0,3.969220780130173,1.0,6
232,262.0,3.9469204342369704,1.0,6
112,262.0,4.149994246783834,1.0,2
47,263.0,3.618074881001295,1.0,4
474,264.0,3.983449696951782,1.0,6
399,264.0,4.543069538729141,1.0,1
693,267.0,5.774218396654904,1.0,1
516,268.0,4.846910571580684,1.0,6
274,269.0,4.322688065485663,1.0,2
141,270.0,2.3788381562434613,1.0,5
507,270.0,4.012298537739551,1.0,3
145,271.0,3.8111468853945074,1.0,7
419,272.0,4.198455696734354,1.0,3
735,272.0,4.902303304690088,1.0,2
12,272.0,5.051149186680973,1.0,1
334,272.0,3.3430662511770457,1.0,4
1,273.0,3.9396063628137696,1.0,2
738,276.0,4.4946080887786195,1.0,3
140,277.0,3.3273061812981712,1.0,4
607,277.0,4.525379089768209,1.0,3
468,280.0,4.291526057351518,1.0,6
530,281.0,4.486528440826787,1.0,6
795,282.0,3.939989151078087,1.0,6
63,282.0,4.729992274252576,1.0,1
107,284.0,3.435379254145815,1.0,3
280,284.0,2.8515369062734335,1.0,5
688,287.0,3.3561468032057036,1.0,5
146,287.0,2.5846079244010154,1.0,6
612,288.0,4.731914434454397,1.0,3
99,291.0,4.028840621907533,1.0,4
551,300.0,2.94152852301559,1.0,5
71,301.0,2.8142256292695134,1.0,7
831,301.0,3.9242208623189754,1.0,7
3,304.0,2.831916078230443,1.0,2
259,304.0,5.247682723213509,1.0,1
144,305.0,4.299996712447905,1.0,7
153,306.0,3.380760316445281,1.0,6
204,309.0,3.2330710181275824,1.0,6
834,310.0,3.568839635641905,1.0,5
586,320.0,4.571527372372356,1.0,1
13,320.0,2.9803791719570127,1.0,3
766,322.0,2.9726905311497345,1.0,5
277,324.0,2.890379336334617,1.0,4
9,326.0,4.391918708272121,1.0,1
791,333.0,5.011524742330681,1.0,1
815,339.0,5.506532057134093,1.0,1
10,343.0,3.043460545873696,1.0,4
638,347.0,4.794987589490841,1.0,2
11,361.0,2.6453761309713237,1.0,6
5,368.0,3.3430662511770457,1.0,6
430,381.0,4.296526961428343,1.0,1
6,385.0,3.7446121982187384,1.0,2
67,399.0,3.741533454343732,1.0,5
139,414.0,4.892684284800752,1.0,2
134,418.0,4.187297304907516,1.0,7
395,431.0,5.747299934949191,1.0,1
625,444.0,4.761911640035115,1.0,1
493,449.0,4.514611705085924,1.0,7
100,451.0,3.9823013321588325,1.0,1
597,454.0,4.542303962200508,1.0,3
228,456.0,4.062299359627575,1.0,2
7,457.0,3.1715290161484027,1.0,6
265,459.0,4.072683956045545,1.0,2
8,461.0,3.782298044606738,1.0,2
719,481.0,4.951913119433558,1.0,1
403,489.0,4.054227930555979,1.0,5
710,516.0,3.2903776925585695,1.0,5
396,531.0,4.888457176132797,1.0,7
57,638.0,3.4580706071835707,1.0,6
224,662.0,3.2138411972291485,1.0,2
41,719.0,4.140375226894498,1.0,4
0,976.0,0.67538155543228,1.0,2
