,sac_t_y_landing,sac_y_landing,time_independant_sac,trial_sequence
87,-312.0,2.7507614670885143,1.0,1
161,-243.0,1.3130772644765647,1.0,5
82,-222.0,3.3353776103697674,1.0,6
1,-218.0,3.5642215198293945,1.0,7
192,-188.0,2.128076689154949,1.0,4
673,-175.0,3.065378103502581,1.0,1
196,-163.0,3.1219192014049346,1.0,7
88,-162.0,0.8107723160104292,1.0,4
141,-154.0,2.0730749631900975,1.0,7
84,-145.0,3.6819136125663725,1.0,2
142,-132.0,1.4996089928554466,1.0,6
162,-125.0,3.0299972055807194,1.0,7
160,-110.0,1.3161560083515687,1.0,5
550,-109.0,3.212684613555962,1.0,6
333,-77.0,2.8576861751432077,1.0,3
181,-73.0,2.30230166091404,1.0,6
66,-68.0,3.1853751447056955,1.0,7
604,-66.0,2.684992356441379,1.0,4
706,-54.0,3.6553779391249774,1.0,1
516,-49.0,3.611534604986966,1.0,1
111,-45.0,2.9788398000195087,1.0,7
453,-40.0,2.7796103078762844,1.0,7
747,-10.0,2.3823079072630224,1.0,7
644,-7.0,2.45538287045312,1.0,3
524,1.0,3.4149928495741944,1.0,2
770,3.0,3.1173010855924246,1.0,4
699,8.0,3.8226880654856634,1.0,1
723,12.0,3.0111501729466026,1.0,7
452,16.0,1.619997041203115,1.0,4
312,17.0,3.169224067682268,1.0,1
693,22.0,2.6946113763307142,1.0,7
647,37.0,3.4838407040963344,1.0,1
2,38.0,2.822688065485663,1.0,5
764,39.0,3.755379582901025,1.0,2
124,40.0,3.15037703504815,1.0,7
776,45.0,2.735766973738273,1.0,7
662,46.0,2.125763521808574,1.0,5
157,47.0,3.4976868326536272,1.0,1
527,48.0,2.735384185473955,1.0,4
761,51.0,2.4084607924401005,1.0,6
763,54.0,2.096149104492171,1.0,3
651,54.0,2.3911449128632505,1.0,6
810,55.0,3.629225053947896,1.0,1
175,69.0,4.139218643221311,1.0,1
735,71.0,3.1688412794179524,1.0,7
73,72.0,3.673842183494778,1.0,5
118,73.0,1.2903776925585695,1.0,4
835,73.0,3.325758590480431,1.0,6
831,75.0,3.0392252183255017,1.0,6
755,75.0,3.092687572352847,1.0,7
211,79.0,3.553836923411426,1.0,2
813,81.0,2.318069949673153,1.0,5
823,83.0,3.3907621245989326,1.0,6
145,85.0,2.2126846135559615,1.0,7
526,86.0,3.3569205986145745,1.0,7
665,91.0,3.31076409713019,1.0,1
741,91.0,3.7103796650898273,1.0,1
376,92.0,4.106142693765584,1.0,1
128,93.0,2.9369186260833167,1.0,7
517,93.0,3.6130657580442325,1.0,7
806,95.0,3.8861440087864247,1.0,1
754,97.0,3.784228423688795,1.0,2
554,104.0,3.277688147674465,1.0,7
592,105.0,2.291917064496073,1.0,6
692,108.0,2.5619165713632572,1.0,5
105,109.0,3.0161510770234283,1.0,3
404,112.0,3.5449916989309607,1.0,7
786,113.0,2.89306707306507,1.0,4
515,116.0,3.76230264717967,1.0,1
779,118.0,2.5511491866809726,1.0,6
646,123.0,3.0469138591327796,1.0,1
799,124.0,2.808076360399737,1.0,7
64,128.0,3.0869210917473886,1.0,2
788,129.0,3.604228752444002,1.0,1
250,131.0,2.996147460716123,1.0,6
259,132.0,2.927299606193981,1.0,2
306,135.0,2.475769275024738,1.0,4
108,137.0,3.671911804412721,1.0,7
539,139.0,2.7034566008111813,1.0,4
807,142.0,3.6911498441913926,1.0,7
146,149.0,1.7119190370273287,1.0,5
661,154.0,3.305380404789049,1.0,2
546,162.0,2.712684613555962,1.0,6
564,167.0,1.337690777716142,1.0,5
610,170.0,3.3649920276861707,1.0,1
302,171.0,2.8322988664947606,1.0,7
153,172.0,3.4311521454778577,1.0,7
765,179.0,2.780375884404917,1.0,4
95,180.0,1.9111485291705546,1.0,6
167,181.0,2.8215314818124746,1.0,2
817,183.0,3.9526869148424293,1.0,1
830,184.0,3.801527865505171,1.0,3
822,185.0,4.458836183712204,1.0,7
631,187.0,1.463071511260398,1.0,4
666,188.0,2.7234519982382466,1.0,4
523,189.0,2.9526869148424293,1.0,1
101,194.0,3.5184560254895634,1.0,1
423,195.0,2.668458491153635,1.0,3
839,197.0,2.4803791719570127,1.0,5
705,198.0,2.009228012744783,1.0,7
623,198.0,2.951147542904925,1.0,7
715,200.0,2.062307578507811,1.0,6
632,201.0,2.814991205798146,1.0,2
718,202.0,2.7673035512564956,1.0,6
697,203.0,1.3349948221054493,1.0,5
664,203.0,2.0665346871757677,1.0,3
310,205.0,2.528840621907533,1.0,7
199,205.0,0.7699995068671843,1.0,5
717,206.0,0.9873022362356578,1.0,5
178,207.0,3.3896137598059854,1.0,7
568,208.0,2.9880760316445287,1.0,7
766,209.0,1.7199986849791606,1.0,4
819,209.0,3.3569205986145745,1.0,3
702,210.0,1.2850022190976633,1.0,4
626,210.0,2.316921584880204,1.0,3
78,210.0,3.3938408684739403,1.0,1
820,210.0,3.3923014965364366,1.0,3
500,210.0,3.6561517345338457,1.0,1
634,211.0,2.3634526557486666,1.0,3
283,211.0,1.8065369884622329,1.0,7
548,212.0,2.5365292627148115,1.0,2
653,212.0,3.1596050477929323,1.0,7
70,213.0,3.8007622889765384,1.0,1
