onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
14383.17023	1.6958918	3	1	6	1	2	1	10	4
14385.39608	1.8792175	3	2	7	1	6	3	9	10
14387.84483	1.8388826	3	3	6	2	9	1	11	8
14390.20364	1.9488167	3	4	2	2	5	6	1	5
14392.52342	1.7680685	3	5	4	1	1	4	2	3
14394.79116	2.0289028	3	6	2	2	9	6	3	1
14397.3698	1.9391469	3	7	7	1	4	5	2	6
14399.65862	1.8490389	3	8	5	2	10	2	1	5
14401.8575	1.8890194	3	9	7	1	9	2	2	3
14404.09636	1.7390265	3	10	4	2	2	3	5	1
14406.38514	1.9689647	3	11	5	1	11	4	5	10
14408.70401	1.8989933	3	12	3	1	5	5	5	7
14410.95286	1.669106	3	13	4	2	1	2	5	6
14413.21169	1.9789327	3	14	6	1	6	5	6	7
14415.70068	1.9290676	3	15	6	1	1	6	8	3
14418.22914	2.0893996	3	16	7	2	9	6	3	7
14420.67789	2.0588988	3	17	6	2	10	5	2	8
14423.26654	1.9889431	3	18	1	1	7	6	8	2
14425.76522	1.8090917	3	19	3	2	8	2	11	5
14428.11408	1.7190935	3	20	7	1	3	1	6	2
14430.30297	1.6991003	3	21	4	1	5	1	2	3
14432.5518	1.9792461	3	22	2	1	9	5	6	6
14435.06053	1.749082	3	23	4	1	5	2	9	9
14437.31936	1.7491142	3	24	5	2	5	2	9	3
14439.61821	1.8590362	3	25	5	2	3	5	10	8
14441.82709	1.7990582	3	26	3	1	10	1	7	5
14443.97599	1.9290525	3	27	6	2	6	4	7	1
14446.4847	1.8091236	3	28	7	2	5	2	11	10
14448.8235	1.7790686	3	29	7	2	1	3	2	11
14450.95238	1.8790442	3	30	4	1	4	5	1	11
14453.40118	1.6790838	3	31	4	2	4	1	6	8
14455.43011	1.8593573	3	32	6	2	5	3	1	8
14457.84889	1.8590371	3	33	5	1	8	3	11	6
14460.31775	1.9688081	3	34	7	1	8	4	4	1
14462.6364	1.8190781	3	35	1	2	11	1	4	2
14464.80533	1.8490393	3	36	6	2	2	4	1	5
14467.16413	1.9189946	3	37	5	1	11	3	8	3
14469.43299	1.9289922	3	38	2	2	4	6	3	3
14471.71183	1.6394343	3	39	2	2	2	1	3	1
14473.97063	1.6191754	3	40	5	2	1	1	3	11
14476.22946	1.9489912	3	41	4	1	10	4	2	2
14478.76818	1.9689347	3	42	4	2	6	6	6	2
14481.26692	1.8590416	3	43	6	1	5	3	7	7
