onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
15586.03799	1.905586	6	1	6	2	5	4	6	1
15588.49354	1.7889186	6	2	1	1	7	2	5	8
15591.00226	1.7289473	6	3	2	1	4	2	6	11
15593.31106	1.928801	6	4	6	1	1	6	7	10
15595.82081	1.8285567	6	5	6	1	6	2	5	8
15714.11959	1.7689552	6	6	7	2	5	1	10	8
15716.34844	1.9695181	6	7	2	2	6	6	6	5
15719.34681	1.9489784	6	8	7	1	7	4	7	6
15721.64565	1.81938	6	9	7	1	8	1	1	1
15724.01445	1.7391028	6	10	3	1	2	3	7	9
15726.24332	1.8193582	6	11	5	2	11	1	3	2
15728.57248	1.7787295	6	12	6	2	6	1	2	8
15730.91092	1.9190027	6	13	3	1	6	5	6	1
15733.22977	2.0189547	6	14	3	2	11	5	9	2
15735.79847	1.8689976	6	15	4	1	1	6	2	6
15738.13728	2.0088889	6	16	7	1	5	6	8	4
15740.49608	2.0888537	6	17	7	1	9	6	4	1
15743.12469	1.6691261	6	18	4	2	1	2	3	9
15745.30365	1.878953	6	19	4	2	9	3	10	10
15747.68263	1.9087646	6	20	3	2	8	4	2	3
15749.94124	1.9589859	6	21	7	2	10	3	7	5
15752.25013	1.739086	6	22	3	1	7	1	2	6
15754.41904	1.6790847	6	23	5	1	4	1	2	8
15756.62792	1.8889531	6	24	3	1	7	4	11	11
15759.03666	1.7790465	6	25	3	2	9	1	6	2
15761.32553	2.0089452	6	26	3	2	8	6	11	11
15763.85425	1.7390798	6	27	5	1	2	3	2	9
15766.1231	1.9089441	6	28	5	1	3	6	8	8
15768.38192	1.7090814	6	29	3	2	3	2	5	2
15770.44088	2.0089793	6	30	5	1	8	6	8	2
15772.79968	2.0089864	6	31	5	1	8	6	3	2
15775.38841	2.1288789	6	32	6	2	11	6	8	10
15778.02741	1.9286255	6	33	7	2	11	2	8	3
15780.3059	1.6691124	6	34	1	1	1	2	5	1
15782.32486	1.8693561	6	35	3	1	11	2	6	4
15784.80364	1.6590978	6	36	2	2	3	1	9	11
15787.03244	1.8190395	6	37	2	1	1	5	9	3
15789.44126	1.7890225	6	38	1	1	7	2	10	10
15791.73012	1.9289756	6	39	7	2	6	4	7	6
15794.22883	1.7790403	6	40	3	1	9	1	3	3
15796.35773	1.8390254	6	41	2	1	2	5	1	1
15798.54666	1.8491966	6	42	2	2	10	2	2	4
15800.74565	1.9088801	6	43	1	2	8	4	1	7
15803.13432	1.8090634	6	44	5	2	3	4	9	9
15805.5431	1.7190929	6	45	7	1	3	1	1	10
15807.61206	1.868965	6	46	6	2	3	4	3	9
15809.83095	1.7090942	6	47	5	2	3	2	7	3
15811.88992	1.9888812	6	48	1	1	7	6	7	4
15814.22864	1.7590898	6	49	6	2	5	1	4	6
15816.4875	1.6991143	6	50	5	1	5	1	11	6
15818.67645	1.8290346	6	51	6	1	6	2	6	10
15820.85535	1.71909	6	52	4	1	6	1	9	8
15822.92428	1.7290855	6	53	2	2	4	2	3	5
15825.2531	1.909004	6	54	6	2	5	4	1	6
15827.78191	1.858945	6	55	7	1	5	3	3	11
15829.99068	1.7890703	6	56	6	1	4	2	8	10
15832.32951	1.7989973	6	57	6	2	2	3	2	8
15834.49836	1.9489716	6	58	5	1	10	4	7	9
15836.94716	1.8490382	6	59	4	1	5	4	11	11
15839.33593	1.8490522	6	60	4	2	10	2	6	11
15841.71476	1.8790082	6	61	1	2	4	5	11	4
15844.00359	1.9089947	6	62	4	2	3	6	6	4
15846.26244	1.8990058	6	63	5	2	5	5	6	2
15848.7312	1.9189373	6	64	1	2	6	5	8	11
15851.1499	1.7291021	6	65	3	2	4	2	1	9
15853.41882	1.9090088	6	66	1	2	3	6	8	9
15855.67767	1.8690159	6	67	1	1	6	4	7	11
15858.10643	1.6591376	6	68	3	2	3	1	8	6
15860.11575	1.8486887	6	69	7	2	2	4	9	6
15862.3143	2.0289332	6	70	7	2	11	4	7	4
15864.82301	1.6590858	6	71	1	2	3	1	1	2
15866.97193	1.7590194	6	72	5	2	3	3	1	10
15869.26077	1.6992008	6	73	6	2	2	1	2	1
15871.50963	1.6390801	6	74	4	2	2	1	2	8
15873.74842	1.7790729	6	75	7	1	1	3	1	1
15876.11729	2.008907	6	76	5	1	8	6	11	2
15878.68595	1.7691009	6	77	7	2	3	2	11	7
15880.80487	1.719145	6	78	4	2	1	3	4	7
15883.1137	2.028956	6	79	3	2	9	6	1	2
15885.6824	1.7890889	6	80	1	2	2	4	10	1
15887.82131	1.9289893	6	81	5	2	4	6	8	3
15890.10015	1.689113	6	82	3	2	2	2	10	2
15892.439	1.7093342	6	83	1	1	3	2	2	4
15894.69785	1.9389797	6	84	6	1	9	3	5	9
15896.98669	1.9988955	6	85	7	2	7	5	4	8
15899.56531	2.0190034	6	86	3	2	11	5	8	11
15901.94417	1.8889565	6	87	2	1	2	6	7	8
15904.32296	1.9589145	6	88	5	2	8	5	10	7
15906.63174	1.9289852	6	89	2	2	9	4	7	9
15909.11053	2.0688603	6	90	2	2	11	6	4	11
15911.61926	1.9489632	6	91	4	1	5	6	2	7
15913.91809	2.0090659	6	92	7	1	5	6	1	5
15916.42682	1.6691284	6	93	1	2	1	2	9	4
15918.6157	1.7191037	6	94	5	1	1	3	1	1
15920.83458	2.0088901	6	95	2	1	8	6	4	3
15923.43327	1.6790519	6	96	5	2	4	1	2	7
15925.69211	1.8490275	6	97	2	2	5	4	4	9
15928.03091	1.8390632	6	98	1	2	2	5	11	9
15930.21976	1.82908	6	99	7	2	1	4	11	6
15932.39869	1.9589488	6	100	6	1	5	5	8	7
15934.94736	1.7091108	6	101	2	1	3	2	1	3
15937.2662	1.9489995	6	102	1	1	10	4	6	3
15939.83492	1.9589711	6	103	6	2	10	3	6	10
15942.14373	1.8390326	6	104	4	2	2	5	7	4
15944.33264	1.839026	6	105	3	1	7	3	8	6
15946.52153	1.7893399	6	106	4	1	2	4	8	3
15948.86034	1.9189863	6	107	1	1	11	3	4	3
15951.50896	1.7790747	6	108	4	2	9	1	7	11
15953.8378	1.9190282	6	109	6	1	3	5	10	2
