onset	duration	run_number	trial_number	trial_sequence	saccade_direction	fixation_duration	post_stim_duration	spatial_jitter_x	spatial_jitter_y
10607.80217	2.085622	1	1	6	2	8	6	3	6
10610.36776	1.6689909	1	2	4	2	1	2	10	3
10612.60713	2.0182941	1	3	3	2	11	5	4	4
10615.16543	1.8787473	1	4	5	1	9	3	8	2
10617.64522	1.7579457	1	5	3	2	8	1	9	11
10619.85283	1.8290177	1	6	3	2	9	2	8	8
10622.13166	1.7790899	1	7	4	1	4	3	10	7
10624.44049	1.9889296	1	8	2	1	7	6	4	7
10626.91925	1.9989044	1	9	4	2	10	5	4	4
10629.45794	1.9090246	1	10	2	1	3	6	4	7
10631.95669	1.8791733	1	11	7	1	11	1	10	4
10634.35554	1.6191393	1	12	4	2	1	1	8	10
10636.44442	1.7690733	1	13	3	2	6	2	6	8
10638.79326	1.9289959	1	14	3	2	9	4	3	1
10641.282	1.8390366	1	15	2	1	2	5	2	9
10643.56088	2.0789793	1	16	7	2	11	5	3	6
10645.98962	1.9889851	1	17	4	1	7	6	5	2
10648.54838	1.8692115	1	18	4	2	6	4	2	5
10650.96715	1.6991135	1	19	6	1	2	1	9	8
10653.19599	1.6591575	1	20	5	1	3	1	8	2
10655.34496	1.759073	1	21	2	2	3	3	9	1
10657.65374	1.9790088	1	22	4	2	9	5	1	1
10659.98262	1.8392209	1	23	4	1	7	3	5	3
10662.32143	1.8090464	1	24	4	2	8	2	11	5
10664.85015	1.7691172	1	25	5	1	6	2	1	10
10667.19916	1.8888575	1	26	7	1	9	2	1	10
10669.61776	1.779077	1	27	5	2	9	1	7	2
10671.94657	1.6791473	1	28	1	2	4	1	2	10
10673.97553	1.8690685	1	29	7	1	3	4	3	6
10676.39438	1.8389973	1	30	1	2	7	3	4	11
10678.74316	1.8690268	1	31	4	2	6	4	11	5
10681.14226	1.8887333	1	32	5	1	2	6	6	10
10683.53074	1.8590548	1	33	4	1	3	5	1	6
10685.98951	1.7790942	1	34	2	1	4	3	3	9
10688.34835	2.0289721	1	35	6	2	6	6	10	7
10690.92706	1.9289859	1	36	5	2	9	4	2	11
10693.4558	1.9890683	1	37	2	1	7	6	9	7
10696.00448	1.8790761	1	38	1	1	9	3	4	9
10698.53327	1.9189801	1	39	3	1	6	5	11	4
10701.01215	2.0687907	1	40	2	1	11	6	5	11
10703.43077	1.9490452	1	41	7	2	2	6	9	10
10705.90969	2.0287834	1	42	1	1	9	6	5	5
10708.49819	1.7691439	1	43	2	2	6	2	5	6
10710.81707	1.8190393	1	44	3	1	11	1	3	10
10713.1759	1.9789494	1	45	3	1	9	5	7	10
10715.50468	1.958994	1	46	7	1	5	5	6	9
10717.99348	1.828994	1	47	6	1	6	2	7	6
10720.41223	1.9589565	1	48	1	1	8	5	3	7
10722.98104	1.908887	1	49	1	2	3	6	1	8
10725.33973	1.9989498	1	50	4	1	10	5	6	8
10727.6886	1.8590531	1	51	6	1	10	1	8	6
10729.90748	1.8690339	1	52	6	1	3	4	4	2
10732.29625	1.9689863	1	53	1	2	6	6	8	2
10734.8051	1.9789246	1	54	1	1	9	5	10	3
10737.31371	1.8790463	1	55	6	2	1	5	7	11
10739.82247	1.7990911	1	56	3	1	5	3	3	4
10742.19129	1.9489915	1	57	6	2	2	6	4	7
